onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016653	1.255	Miss	6.777778	1.8230000000000002	1	1	1.0
6.016649	1.255	FalseAlarm	n/a	1.482	1	0	0.0
10.016580000000001	1.255	Hit	4.866667	1.482	1	1	0.0
20.01665	1.255	Hit	8.8	0.9690000000000001	1	1	0.0
24.5166	1.255	Hit	1.9333330000000002	1.8519999999999999	1	1	0.0
32.01665	1.255	CorrectRejection	n/a	0.8390000000000001	1	0	1.0
36.01665	1.255	Hit	4.977778	2.412	1	1	0.0
42.51665	1.255	FalseAlarm	n/a	1.824	1	0	0.0
49.01665	1.255	FalseAlarm	n/a	1.641	1	0	0.0
55.51665	1.255	CorrectRejection	n/a	1.335	1	0	1.0
60.51665	1.255	CorrectRejection	n/a	1.9480000000000002	1	0	1.0
69.51665	1.255	Hit	6.733333	0.8640000000000001	1	1	0.0
73.51666	3.0	Missed	n/a	n/a	1	0	n/a
82.01665	1.255	Hit	6.044444	2.015	1	1	0.0
86.51665	1.255	Hit	5.6666669999999995	0.7290000000000001	1	1	0.0
94.51665	1.255	CorrectRejection	n/a	1.973	1	0	1.0
101.0167	1.255	CorrectRejection	n/a	1.07	1	0	1.0
105.5167	1.255	FalseAlarm	n/a	2.656	1	0	0.0
112.0167	1.255	CorrectRejection	n/a	1.056	1	0	1.0
116.0167	1.255	Hit	3.2444439999999997	1.508	1	1	0.0
120.0167	1.255	Hit	5.844444	1.321	1	1	0.0
126.0166	1.255	FalseAlarm	n/a	1.535	1	0	0.0
139.0166	1.255	Hit	3.822222	0.973	1	1	0.0
144.5166	1.255	CorrectRejection	n/a	2.324	1	0	1.0
148.5166	1.255	FalseAlarm	n/a	1.598	1	0	0.0
156.0166	1.255	Hit	7.288889	0.9740000000000001	1	1	0.0
160.5166	1.255	Hit	6.822222	1.291	1	1	0.0
166.0167	1.255	Hit	6.6666669999999995	0.865	1	1	0.0
170.0166	1.255	Hit	3.688889	2.029	1	1	0.0
175.5167	1.255	Hit	3.7111110000000003	1.2	1	1	0.0
180.0167	1.255	FalseAlarm	n/a	2.917	1	0	0.0
190.0167	1.255	Hit	2.933333	0.919	1	1	0.0
194.0167	1.255	CorrectRejection	n/a	1.4909999999999999	1	0	1.0
200.0167	1.255	Hit	6.177778	1.341	1	1	0.0
206.5166	1.255	Hit	4.866667	1.261	1	1	0.0
210.5166	1.255	FalseAlarm	n/a	0.966	1	0	0.0
217.0167	1.255	Hit	5.022222	1.194	1	1	0.0
222.5167	1.255	CorrectRejection	n/a	1.455	1	0	1.0
227.5166	1.255	Hit	5.044444	1.4609999999999999	1	1	0.0
234.5167	1.255	CorrectRejection	n/a	1.0759999999999998	1	0	1.0
239.5166	1.255	FalseAlarm	n/a	2.701	1	0	0.0
245.0167	3.0	Missed	n/a	n/a	1	0	n/a
251.0167	1.255	Hit	4.711111	0.97	1	1	0.0
257.0167	1.255	Hit	6.6	2.496	1	1	0.0
265.5167	1.255	Hit	7.0	0.855	1	1	0.0
271.0167	1.255	FalseAlarm	n/a	1.838	1	0	0.0
275.5167	1.255	CorrectRejection	n/a	1.359	1	0	1.0
285.5166	1.255	Hit	5.622222	1.768	1	1	0.0
291.0166	1.255	CorrectRejection	n/a	1.1909999999999998	1	0	1.0
296.0166	1.255	CorrectRejection	n/a	1.507	1	0	1.0
