onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.050112	1.064	ColorDots	-1.0	0.657015	2	0.0
14.116566	1.064	ColorDots	-1.0	0.751434	2	0.0
24.199873999999998	1.064	ColorDots	0.25	0.8302219999999999	2	1.0
30.283162	1.064	ColorDots	0.0	0.85888	2	0.0
36.349764	1.064	ColorDots	-2.0	0.738332	2	0.0
39.916632	1.064	ColorDots	-0.5	0.9124909999999999	2	0.0
45.499877000000005	1.064	ColorDots	-0.5	0.698218	2	0.0
53.083172	1.064	ColorDots	0.0	0.744862	2	1.0
59.149962	1.064	ColorDots	0.0	0.705043	2	0.0
62.71654100000001	1.064	ColorDots	-1.0	0.7244970000000001	2	0.0
66.783225	1.064	ColorDots	-0.25	1.615901	2	0.0
73.84982	1.064	ColorDots	-0.5	0.746309	2	0.0
77.933208	1.064	ColorDots	-1.0	0.768921	2	0.0
85.516627	1.064	ColorDots	2.0	0.536356	2	1.0
90.600003	1.064	ColorDots	-0.5	0.859009	2	0.0
94.68321999999999	1.064	ColorDots	2.0	0.597805	2	1.0
98.266624	1.064	ColorDots	-1.0	0.656423	2	0.0
106.84981699999999	1.064	ColorDots	-0.5	0.965191	2	0.0
110.433153	1.064	ColorDots	1.0	0.858941	2	1.0
115.516601	1.064	ColorDots	-0.5	0.786438	2	0.0
122.599966	1.064	ColorDots	-0.25	0.797129	2	0.0
128.183187	1.064	ColorDots	-0.25	0.532938	2	0.0
132.266497	1.064	ColorDots	1.0	0.73358	2	1.0
137.849964	1.064	ColorDots	-2.0	0.548165	2	0.0
141.933175	1.064	ColorDots	0.5	1.024921	2	1.0
145.516584	1.064	ColorDots	-1.0	0.6105430000000001	2	0.0
153.59998000000002	1.064	ColorDots	0.5	1.084017	2	1.0
159.18318	1.064	ColorDots	0.5	0.882957	2	1.0
163.26658600000002	1.064	ColorDots	0.125	1.735491	2	1.0
166.850018	1.064	ColorDots	0.0	0.684005	2	0.0
170.433177	1.064	ColorDots	-1.0	0.925924	2	0.0
175.016637	1.064	ColorDots	0.5	0.919373	2	0.0
179.100851	1.064	ColorDots	-1.0	0.600173	2	0.0
183.683176	1.064	ColorDots	2.0	0.61592	2	1.0
190.266573	1.064	ColorDots	2.0	0.476523	2	1.0
199.349831	1.064	ColorDots	0.0	0.96226	2	1.0
206.933206	1.064	ColorDots	0.0	1.702861	2	0.0
215.016632	1.064	ColorDots	-0.5	0.829468	2	0.0
220.599963	1.064	ColorDots	0.125	1.7081389999999999	2	0.0
224.683162	1.064	ColorDots	0.0	1.037934	2	0.0
232.73316	1.064	ColorDots	0.25	0.896963	2	0.0
238.81649199999998	1.064	ColorDots	1.0	0.6586390000000001	2	1.0
244.88315899999998	1.064	ColorDots	0.0	1.186941	2	0.0
249.449965	1.064	ColorDots	0.0	1.050055	2	1.0
257.033183	1.064	ColorDots	0.125	0.840942	2	1.0
261.616574	1.064	ColorDots	-0.25	0.97555	2	0.0
265.199862	1.064	ColorDots	-0.125	1.213222	2	0.0
270.783156	1.064	ColorDots	-0.5	0.987906	2	0.0
279.366647	1.064	ColorDots	-0.125	0.6654439999999999	2	0.0
284.949902	1.064	ColorDots	2.0	1.203151	2	1.0
289.016473	1.064	ColorDots	-0.125	1.231652	2	0.0
295.60271800000004	1.064	ColorDots	0.25	1.315303	2	0.0
306.183219	1.064	ColorDots	-0.5	0.713878	2	0.0
311.266544	1.064	ColorDots	0.0	0.68561	2	0.0
316.35000499999995	1.064	ColorDots	-1.0	0.696118	2	0.0
320.433169	1.064	ColorDots	0.125	1.074863	2	0.0
326.016601	1.064	ColorDots	0.125	1.621433	2	0.0
329.59994700000004	1.064	ColorDots	0.25	1.62019	2	1.0
335.183176	1.064	ColorDots	1.0	0.8289139999999999	2	1.0
343.76663199999996	1.064	ColorDots	0.125	1.303366	2	0.0
347.350014	1.064	ColorDots	0.0	2.443014	2	0.0
356.93318	1.064	ColorDots	0.5	1.024887	2	1.0
363.51661	1.064	ColorDots	0.0	1.407464	2	1.0
367.09981899999997	1.064	ColorDots	0.0	1.8092810000000001	2	0.0
371.683179	1.064	ColorDots	0.25	1.125917	2	1.0
375.766631	1.064	ColorDots	0.5	1.355464	2	1.0
379.349931	1.064	ColorDots	1.0	0.672134	2	1.0
383.433179	1.064	ColorDots	0.0	1.631945	2	1.0
389.016629	1.064	ColorDots	-1.0	0.6904939999999999	2	0.0
392.599876	1.064	ColorDots	0.125	1.284145	2	1.0
