onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016585	1.457	FoodChoice	0.040000000000000036	1.383828	2.0333330000000003	2.0533330000000003	2.0133330000000003	1.0
10.51656	1.457	FoodChoice	0.0	1.3208520000000001	2.9866669999999997	2.9866669999999997	2.9866669999999997	0.0
14.51663	1.457	FoodChoice	0.1933339999999999	1.629783	1.15	1.246667	1.053333	1.0
19.016579999999998	1.457	FoodChoice	-0.15333299999999994	1.376833	1.3766665	1.3	1.453333	0.0
23.516579999999998	1.457	FoodChoice	-1.52	0.943837	2.2199999999999998	1.46	2.98	0.0
30.01657	1.457	FoodChoice	0.0	1.179843	2.9866669999999997	2.9866669999999997	2.9866669999999997	0.0
40.01658	1.457	FoodChoice	-0.020000000000000018	2.1658310000000003	1.99	1.98	2.0	1.0
45.51659	1.457	FoodChoice	-0.286667	1.112839	0.6566665	0.513333	0.8	1.0
51.51663	1.457	FoodChoice	0.0	1.342791	2.9866669999999997	2.9866669999999997	2.9866669999999997	0.0
61.516580000000005	1.457	FoodChoice	-0.35333300000000034	1.192831	1.8166665000000002	1.64	1.9933330000000002	1.0
67.51658	1.457	FoodChoice	-0.6133330000000001	1.248836	1.9466665	1.64	2.253333	0.0
82.0166	1.457	FoodChoice	-1.7266660000000003	1.305818	2.1100000000000003	1.246667	2.9733330000000002	0.0
86.01659000000001	1.457	FoodChoice	1.9000000000000001	0.948816	2.023333	2.9733330000000002	1.073333	1.0
96.51661999999999	1.457	FoodChoice	1.6533330000000004	1.268794	1.8266665000000002	2.6533330000000004	1.0	1.0
101.0166	1.457	FoodChoice	-0.15999999999999998	1.6398240000000002	0.093333	0.013333000000000001	0.173333	1.0
105.5166	1.457	FoodChoice	0.01333300000000004	0.8918290000000001	1.0333335	1.04	1.026667	0.0
110.5166	1.457	FoodChoice	-0.006666000000000505	0.931831	2.99	2.9866669999999997	2.9933330000000002	0.0
117.0166	1.457	FoodChoice	0.286667	1.192826	0.6566665	0.8	0.513333	0.0
121.5166	1.457	FoodChoice	-0.14000000000000012	1.671825	2.51	2.44	2.58	0.0
125.5166	1.457	FoodChoice	0.1733330000000004	1.492784	2.4933335	2.58	2.4066669999999997	1.0
131.0166	1.457	FoodChoice	0.006666000000000505	1.363787	2.99	2.9933330000000002	2.9866669999999997	0.0
136.0166	1.457	FoodChoice	-0.03333300000000028	1.34285	2.9566665	2.94	2.9733330000000002	0.0
140.0166	1.457	FoodChoice	-0.3266669999999996	1.585825	2.8166665	2.6533330000000004	2.98	0.0
144.0166	1.457	FoodChoice	-0.11333400000000005	1.226776	1.51	1.453333	1.566667	1.0
155.0166	1.457	FoodChoice	-0.020000000000000018	1.9937740000000002	2.643333	2.6333330000000004	2.6533330000000004	1.0
161.5166	1.457	FoodChoice	0.0066669999999997565	1.146784	2.0033335	2.0066669999999998	2.0	0.0
