onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.0498950000000002	1.064	ColorDots	0.5	1.248915	2	1.0
7.133412	1.064	ColorDots	-0.125	1.033382	2	0.0
10.716598	1.064	ColorDots	0.25	1.222273	2	1.0
14.299954999999999	1.064	ColorDots	0.125	1.146906	2	0.0
21.387058	1.064	ColorDots	-0.25	1.155829	2	0.0
30.966631	1.064	ColorDots	0.0	1.4341780000000002	2	1.0
35.049953	1.064	ColorDots	-0.125	1.260937	2	1.0
41.11654	1.064	ColorDots	-1.0	0.994348	2	0.0
45.183251	1.064	ColorDots	0.0	1.103642	2	1.0
48.766723999999996	1.064	ColorDots	-0.5	1.024162	2	0.0
52.8334	1.064	ColorDots	0.5	0.844517	2	1.0
56.916743999999994	1.064	ColorDots	0.125	1.196175	2	1.0
62.499956999999995	1.064	ColorDots	-0.25	1.816834	2	0.0
68.583448	1.064	ColorDots	1.0	0.966517	2	1.0
75.166741	1.064	ColorDots	1.0	0.9621790000000001	2	1.0
80.75003199999999	1.064	ColorDots	-0.25	1.065757	2	0.0
84.833349	1.064	ColorDots	0.0	1.412469	2	1.0
91.399891	1.064	ColorDots	-0.25	1.029973	2	1.0
99.48343	1.064	ColorDots	1.0	0.8314879999999999	2	1.0
105.066746	1.064	ColorDots	-0.25	1.200053	2	0.0
108.649969	1.064	ColorDots	0.5	1.155921	2	1.0
116.733375	1.064	ColorDots	-2.0	1.327544	2	0.0
120.81676999999999	1.064	ColorDots	-0.125	1.186043	2	0.0
125.39999099999999	1.064	ColorDots	-2.0	0.870928	2	0.0
128.983272	1.064	ColorDots	-0.125	0.992647	2	0.0
141.066742	1.064	ColorDots	0.5	0.856194	2	1.0
147.149956	1.064	ColorDots	2.0	1.061923	2	0.0
150.73341000000002	1.064	ColorDots	-0.25	1.20848	2	0.0
154.31670400000002	1.064	ColorDots	0.0	1.0592139999999999	2	1.0
162.399968	1.064	ColorDots	-0.5	1.21484	2	0.0
167.483335	1.064	ColorDots	0.5	0.972558	2	1.0
172.049969	1.064	ColorDots	0.0	1.195922	2	0.0
176.133258	1.064	ColorDots	0.0	1.56866	2	0.0
183.699998	1.064	ColorDots	-2.0	0.895921	2	0.0
187.783266	1.064	ColorDots	0.0	1.389623	2	0.0
194.350631	1.064	ColorDots	0.25	1.0572	2	1.0
198.41661200000001	1.064	ColorDots	1.0	0.683218	2	1.0
203.999966	1.064	ColorDots	1.0	0.700843	2	1.0
214.04993399999998	1.064	ColorDots	-0.25	0.9239850000000001	2	0.0
224.633408	1.064	ColorDots	-1.0	1.072516	2	0.0
228.19999500000003	1.064	ColorDots	-0.5	0.9809209999999999	2	0.0
236.783408	1.064	ColorDots	-1.0	1.977423	2	0.0
241.366748	1.064	ColorDots	0.0	1.5310620000000001	2	1.0
244.950023	1.064	ColorDots	0.5	0.8957799999999999	2	1.0
248.533346	1.064	ColorDots	0.125	1.206465	2	1.0
257.116742	1.064	ColorDots	1.0	0.752173	2	1.0
261.683405	1.064	ColorDots	-1.0	0.6974859999999999	2	0.0
267.266724	1.064	ColorDots	-0.125	1.545194	2	0.0
272.350463	1.064	ColorDots	0.125	1.133348	2	1.0
279.416597	1.064	ColorDots	-2.0	0.670323	2	0.0
284.983282	1.064	ColorDots	0.5	0.814609	2	1.0
288.566742	1.064	ColorDots	0.25	0.99615	2	1.0
293.64995600000003	1.064	ColorDots	2.0	0.853936	2	1.0
297.233266	1.064	ColorDots	-0.5	1.345625	2	0.0
301.31674300000003	1.064	ColorDots	-0.125	1.584071	2	0.0
306.899953	1.064	ColorDots	0.125	1.547959	2	1.0
312.483409	1.064	ColorDots	-0.5	0.929484	2	0.0
320.066684	1.064	ColorDots	0.25	1.374132	2	0.0
326.149945	1.064	ColorDots	-2.0	1.0968639999999998	2	0.0
335.23335499999996	1.064	ColorDots	-0.25	1.319475	2	0.0
340.81663599999996	1.064	ColorDots	0.5	0.707256	2	1.0
344.383208	1.064	ColorDots	-2.0	0.6346	2	0.0
351.966654	1.064	ColorDots	-0.25	0.8472639999999999	2	0.0
355.550004	1.064	ColorDots	1.0	0.8608879999999999	2	1.0
361.633409	1.064	ColorDots	2.0	0.9834069999999999	2	1.0
366.216647	1.064	ColorDots	-2.0	0.834141	2	0.0
374.799942	1.064	ColorDots	-0.125	1.541978	2	0.0
382.36663	1.064	ColorDots	-0.25	1.6902549999999998	2	0.0
386.449952	1.064	ColorDots	2.0	0.79197	2	1.0
392.033277	1.064	ColorDots	0.5	1.392642	2	1.0
