onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.01667	1.255	Hit	6.155556	1.501	1	1	0.0
6.516612	1.255	Hit	1.288889	1.248	1	1	0.0
10.51667	1.255	CorrectRejection	n/a	0.8079999999999999	1	0	1.0
17.01657	1.255	CorrectRejection	n/a	1.401	1	0	1.0
25.01663	1.255	Hit	6.7555559999999995	1.0590000000000002	1	1	0.0
35.01657	1.255	Hit	4.0	0.985	1	1	0.0
39.01651	1.255	Hit	1.5777780000000001	1.095	1	1	0.0
46.51661	1.255	CorrectRejection	n/a	2.128	1	0	1.0
54.01664	1.255	Hit	1.8	1.25	1	1	0.0
58.51664	1.255	FalseAlarm	n/a	1.112	1	0	0.0
63.016659999999995	1.255	CorrectRejection	n/a	0.755	1	0	1.0
67.01654	1.255	Hit	0.466667	1.013	1	1	0.0
73.01664	1.255	CorrectRejection	n/a	1.115	1	0	1.0
78.51663	1.255	Hit	3.2444439999999997	0.996	1	1	0.0
91.51657	1.255	FalseAlarm	n/a	1.137	1	0	0.0
96.01661	1.255	CorrectRejection	n/a	0.855	1	0	1.0
102.5165	1.255	CorrectRejection	n/a	1.2209999999999999	1	0	1.0
109.0166	1.255	CorrectRejection	n/a	0.83	1	0	1.0
115.0166	1.255	Hit	0.577778	1.148	1	1	0.0
125.0166	1.255	CorrectRejection	n/a	1.185	1	0	1.0
131.5166	1.255	FalseAlarm	n/a	1.2930000000000001	1	0	0.0
137.0167	1.255	CorrectRejection	n/a	0.945	1	0	1.0
141.0165	1.255	CorrectRejection	n/a	0.7490000000000001	1	0	1.0
146.5166	1.255	Miss	6.688889	1.325	1	1	1.0
153.0166	1.255	Hit	6.533333	1.028	1	1	0.0
158.5166	1.255	CorrectRejection	n/a	0.977	1	0	1.0
163.0167	1.255	CorrectRejection	n/a	0.873	1	0	1.0
171.5166	1.255	Miss	2.3777779999999997	1.475	1	1	1.0
175.5166	1.255	Miss	8.555556	1.275	1	1	1.0
182.0166	1.255	Miss	6.488889	1.0390000000000001	1	1	1.0
187.0167	1.255	Hit	6.311111	0.958	1	1	0.0
197.0166	1.255	CorrectRejection	n/a	1.0090000000000001	1	0	1.0
201.0167	1.255	Hit	4.3333330000000005	1.055	1	1	0.0
206.0166	1.255	FalseAlarm	n/a	1.367	1	0	0.0
211.5166	1.255	Hit	0.488889	1.177	1	1	0.0
217.5167	1.255	CorrectRejection	n/a	0.879	1	0	1.0
223.0166	1.255	CorrectRejection	n/a	1.084	1	0	1.0
227.0166	1.255	CorrectRejection	n/a	0.9640000000000001	1	0	1.0
236.0167	1.255	Hit	5.733333	1.3559999999999999	1	1	0.0
241.0166	1.255	CorrectRejection	n/a	1.256	1	0	1.0
246.5167	1.255	CorrectRejection	n/a	0.878	1	0	1.0
250.5166	1.255	Hit	0.022222	1.044	1	1	0.0
254.5165	1.255	CorrectRejection	n/a	0.929	1	0	1.0
263.0166	1.255	Hit	2.7111110000000003	0.826	1	1	0.0
269.0166	1.255	Hit	7.822222	0.8859999999999999	1	1	0.0
275.5166	1.255	Hit	7.066667	0.9009999999999999	1	1	0.0
282.5167	1.255	CorrectRejection	n/a	1.3359999999999999	1	0	1.0
287.0165	1.255	CorrectRejection	n/a	0.821	1	0	1.0
291.0167	1.255	Hit	3.422222	1.088	1	1	0.0
296.0165	1.255	Hit	2.666667	1.376	1	1	0.0
