onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016659	1.457	FoodChoice	0.52	1.067304	0.42000000000000004	0.68	0.16	0.0
10.51665	1.457	FoodChoice	-0.0066659999999999775	1.517314	0.13	0.126667	0.13333299999999998	1.0
14.51665	1.457	FoodChoice	-0.2799999999999998	1.079299	2.66	2.52	2.8	0.0
19.01666	1.457	FoodChoice	-1.84	1.244304	0.9533330000000001	0.033333	1.8733330000000001	0.0
23.516679999999997	1.457	FoodChoice	-0.9666669999999999	1.083291	1.5166665	1.033333	2.0	1.0
30.016679999999997	1.457	FoodChoice	-0.06666599999999999	1.8612799999999998	0.09999999999999998	0.06666699999999999	0.13333299999999998	0.0
40.016659999999995	1.457	FoodChoice	0.9066670000000001	1.074311	1.7066665	2.16	1.253333	1.0
45.51682	1.457	FoodChoice	-0.026666000000000523	2.085143	2.9	2.8866669999999996	2.913333	0.0
51.516729999999995	1.457	FoodChoice	0.01333300000000004	1.853223	1.0133334999999999	1.02	1.006667	1.0
61.51673	1.457	FoodChoice	0.08666699999999983	1.2922360000000002	2.8433335	2.8866669999999996	2.8	0.0
67.5168	1.457	FoodChoice	-0.15333300000000039	1.470161	2.0766665	2.0	2.1533330000000004	1.0
82.01671999999999	1.457	FoodChoice	0.32666699999999993	2.07925	0.8433335	1.006667	0.68	1.0
86.01682	1.457	FoodChoice	0.11333299999999996	1.7351439999999998	0.5166665	0.573333	0.46	0.0
96.51682	3.0	Missed	0.03999999999999959	n/a	2.6733330000000004	2.693333	2.6533330000000004	n/a
101.0168	1.457	FoodChoice	1.013333	1.0541639999999999	1.5533335	2.06	1.046667	1.0
105.5168	1.457	FoodChoice	-0.826667	1.1401370000000002	0.5933335	0.18	1.006667	0.0
110.5168	1.457	FoodChoice	0.18666700000000003	1.066174	0.3666665	0.46	0.273333	0.0
117.0168	1.457	FoodChoice	0.15333300000000039	0.9901790000000001	2.0766665	2.1533330000000004	2.0	1.0
121.5167	1.457	FoodChoice	-0.26666599999999996	1.461251	0.44	0.306667	0.573333	0.0
125.5168	1.457	FoodChoice	0.020000000000000018	1.204142	0.196667	0.20666700000000002	0.186667	0.0
131.0168	1.457	FoodChoice	-0.0066669999999999785	1.350168	1.0233335000000001	1.02	1.026667	1.0
136.0168	1.457	FoodChoice	-1.933333	1.240198	1.0333335	0.06666699999999999	2.0	0.0
140.0168	1.457	FoodChoice	0.08000000000000007	2.1221740000000002	2.733333	2.773333	2.693333	0.0
144.0168	1.457	FoodChoice	-0.020000000000000018	1.447116	2.79	2.78	2.8	0.0
155.0168	1.457	FoodChoice	-0.046667000000000014	1.298208	0.1566665	0.13333299999999998	0.18	0.0
161.5168	1.457	FoodChoice	0.08666699999999983	1.093178	2.8433335	2.8866669999999996	2.8	0.0
165.5167	1.457	FoodChoice	0.03333400000000003	0.840316	0.29000000000000004	0.306667	0.273333	0.0
169.5166	1.457	FoodChoice	0.01333300000000004	1.028326	1.0266665000000001	1.033333	1.02	1.0
174.0167	1.457	FoodChoice	-0.8533330000000001	1.9872610000000002	1.4466665	1.02	1.8733330000000001	0.0
180.5167	1.457	FoodChoice	-0.17333400000000002	2.1732650000000002	0.12000000000000001	0.033333	0.20666700000000002	1.0
184.5167	1.457	FoodChoice	-0.33999999999999986	1.7702529999999999	1.423333	1.253333	1.5933329999999999	1.0
