onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016675	1.255	CorrectRejection	n/a	1.236	1	0	1.0
8.516668	3.0	Missed	n/a	n/a	1	0	n/a
18.51671	1.255	Hit	9.844444000000001	1.88	1	1	0.0
24.016679999999997	1.255	Hit	9.288889	1.705	1	1	0.0
28.01667	1.255	CorrectRejection	n/a	0.802	1	0	1.0
33.51665	1.255	Hit	3.111111	1.182	1	1	0.0
40.01665	1.255	Hit	0.866667	1.401	1	1	0.0
45.01659	1.255	CorrectRejection	n/a	2.016	1	0	1.0
51.01664	3.0	Missed	n/a	n/a	1	0	n/a
56.51667	3.0	Missed	4.355556	n/a	1	1	n/a
61.01671999999999	1.255	Hit	7.0	0.925	1	1	0.0
71.01666	1.255	CorrectRejection	n/a	1.848	1	0	1.0
76.0166	1.255	FalseAlarm	n/a	1.163	1	0	0.0
81.01666	1.255	FalseAlarm	n/a	1.567	1	0	0.0
89.51668000000001	1.255	Hit	3.2	1.104	1	1	0.0
96.01666	1.255	Hit	6.444444	1.3940000000000001	1	1	0.0
106.0166	3.0	Missed	n/a	n/a	1	0	n/a
111.5167	1.255	FalseAlarm	n/a	1.861	1	0	0.0
116.0166	1.255	FalseAlarm	n/a	1.71	1	0	0.0
120.5166	1.255	FalseAlarm	n/a	2.301	1	0	0.0
124.5167	1.255	CorrectRejection	n/a	0.732	1	0	1.0
128.5167	1.255	CorrectRejection	n/a	1.639	1	0	1.0
137.0167	1.255	Hit	1.244444	1.094	1	1	0.0
150.0167	1.255	Hit	9.666667	1.254	1	1	0.0
155.5166	1.255	CorrectRejection	n/a	1.084	1	0	1.0
163.0166	1.255	Hit	9.266667	1.236	1	1	0.0
169.5167	1.255	Hit	8.133333	0.894	1	1	0.0
176.0167	1.255	Hit	7.088889	1.216	1	1	0.0
180.0167	3.0	Missed	4.933333	n/a	1	1	n/a
184.0166	3.0	Missed	4.955556	n/a	1	1	n/a
188.0166	1.255	FalseAlarm	n/a	0.9259999999999999	1	0	0.0
194.0166	1.255	Hit	4.311111	0.728	1	1	0.0
202.0167	1.255	Hit	9.422222	1.1740000000000002	1	1	0.0
206.0167	1.255	Hit	8.6	0.78	1	1	0.0
212.5167	1.255	Hit	8.488889	1.732	1	1	0.0
219.0167	1.255	CorrectRejection	n/a	1.078	1	0	1.0
225.0166	1.255	CorrectRejection	n/a	1.171	1	0	1.0
230.5167	1.255	CorrectRejection	n/a	2.511	1	0	1.0
234.5167	1.255	CorrectRejection	n/a	1.4080000000000001	1	0	1.0
239.0166	1.255	FalseAlarm	n/a	2.9589999999999996	1	0	0.0
246.5166	1.255	Hit	9.088889	0.7909999999999999	1	1	0.0
252.5167	1.255	CorrectRejection	n/a	1.1059999999999999	1	0	1.0
257.0167	3.0	Missed	5.933333	n/a	1	1	n/a
262.0166	1.255	FalseAlarm	n/a	2.47	1	0	0.0
266.0166	1.255	Hit	0.11111099999999999	0.993	1	1	0.0
270.5166	1.255	FalseAlarm	n/a	1.262	1	0	0.0
277.5167	1.255	Hit	0.42222200000000004	0.847	1	1	0.0
281.5167	1.255	Miss	1.955556	1.766	1	1	1.0
290.5167	1.255	FalseAlarm	n/a	2.153	1	0	0.0
296.0167	1.255	Hit	7.6	0.703	1	1	0.0
