onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016696	1.255	CorrectRejection	n/a	1.841	1	0	1.0
12.01662	1.255	CorrectRejection	n/a	1.4469999999999998	1	0	1.0
17.51659	1.255	Hit	4.977778	1.99	1	1	0.0
25.01657	1.255	Miss	1.288889	2.3040000000000003	1	1	1.0
29.016609999999996	1.255	Hit	9.133333	1.228	1	1	0.0
35.016659999999995	1.255	CorrectRejection	n/a	2.322	1	0	1.0
40.01665	1.255	Hit	7.4222220000000005	2.641	1	1	0.0
46.51665	1.255	Hit	4.977778	1.395	1	1	0.0
50.51665	1.255	Miss	2.5333330000000003	1.214	1	1	1.0
54.51665	1.255	CorrectRejection	n/a	2.698	1	0	1.0
60.01665	1.255	Hit	2.2	2.305	1	1	0.0
64.01664	1.255	CorrectRejection	n/a	1.083	1	0	1.0
70.51668000000001	3.0	Missed	n/a	n/a	1	0	n/a
74.51666	1.255	CorrectRejection	n/a	0.28	1	0	1.0
81.01664	1.255	Hit	3.6222220000000003	1.683	1	1	0.0
91.01669	1.255	CorrectRejection	n/a	0.983	1	0	1.0
101.0166	3.0	Missed	n/a	n/a	1	0	n/a
106.0166	1.255	CorrectRejection	n/a	0.9740000000000001	1	0	1.0
110.5166	1.255	CorrectRejection	n/a	1.35	1	0	1.0
123.5167	1.255	Miss	5.311111	0.7509999999999999	1	1	1.0
128.0166	1.255	CorrectRejection	n/a	1.2429999999999999	1	0	1.0
137.0167	1.255	CorrectRejection	n/a	2.202	1	0	1.0
143.5167	1.255	Hit	2.4	1.273	1	1	0.0
148.0167	1.255	Hit	2.6222220000000003	1.4369999999999998	1	1	0.0
153.0166	1.255	CorrectRejection	n/a	1.913	1	0	1.0
157.0166	1.255	Miss	6.733333	1.385	1	1	1.0
162.5167	1.255	FalseAlarm	n/a	2.455	1	0	0.0
169.0167	1.255	Hit	7.533333	1.9	1	1	0.0
174.5166	1.255	CorrectRejection	n/a	1.33	1	0	1.0
180.0166	1.255	CorrectRejection	n/a	1.178	1	0	1.0
184.0167	1.255	CorrectRejection	n/a	2.707	1	0	1.0
188.0167	1.255	CorrectRejection	n/a	1.045	1	0	1.0
196.0166	1.255	CorrectRejection	n/a	2.949	1	0	1.0
202.0167	1.255	CorrectRejection	n/a	1.159	1	0	1.0
210.5166	1.255	CorrectRejection	n/a	2.545	1	0	1.0
216.5166	3.0	Missed	n/a	n/a	1	0	n/a
223.5166	1.255	CorrectRejection	n/a	0.9009999999999999	1	0	1.0
228.0166	1.255	Miss	3.8	0.8809999999999999	1	1	1.0
234.5166	1.255	Hit	8.844444000000001	1.149	1	1	0.0
239.0167	1.255	CorrectRejection	n/a	0.968	1	0	1.0
243.0166	1.255	CorrectRejection	n/a	1.345	1	0	1.0
250.5166	1.255	Miss	6.288889	1.0659999999999998	1	1	1.0
256.0167	1.255	CorrectRejection	n/a	0.856	1	0	1.0
264.5167	1.255	Hit	3.777778	1.8159999999999998	1	1	0.0
269.5167	1.255	CorrectRejection	n/a	2.645	1	0	1.0
275.0166	1.255	Hit	0.177778	1.033	1	1	0.0
279.5167	1.255	CorrectRejection	n/a	0.941	1	0	1.0
285.5167	1.255	CorrectRejection	n/a	1.52	1	0	1.0
292.0167	1.255	Hit	4.933333	1.2930000000000001	1	1	0.0
296.0167	1.255	CorrectRejection	n/a	1.504	1	0	1.0
