onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016572	1.457	FoodChoice	-0.006665999999999998	1.6854369999999999	0.030000000000000002	0.026667000000000003	0.033333	0.0
8.516528	1.457	FoodChoice	0.006666999999999999	1.247502	0.0166665	0.02	0.013333000000000001	1.0
14.01653	1.457	FoodChoice	1.7266669999999997	0.984489	1.1033334999999997	1.9666669999999997	0.24	1.0
18.51654	1.457	FoodChoice	0.14666699999999988	1.411484	1.1333335	1.206667	1.06	0.0
28.51667	1.457	FoodChoice	-1.0133330000000003	1.521353	2.4733335	1.9666669999999997	2.98	0.0
33.01667	1.457	FoodChoice	-1.26	1.8163509999999998	0.6633330000000001	0.033333	1.293333	0.0
42.5166	1.457	FoodChoice	-0.98	1.497423	0.503333	0.013333000000000001	0.993333	0.0
48.51667	1.457	FoodChoice	-0.19999999999999996	1.904353	1.173333	1.073333	1.273333	0.0
55.01661	1.457	FoodChoice	-0.006665999999999998	2.616416	0.030000000000000002	0.026667000000000003	0.033333	1.0
66.01666999999999	1.457	FoodChoice	1.173333	1.128357	0.6133335	1.2	0.026667000000000003	1.0
75.01654	1.457	FoodChoice	-0.16000000000000003	1.5394860000000001	0.406667	0.326667	0.486667	1.0
83.51664	1.457	FoodChoice	0.62	1.188365	0.36333299999999996	0.673333	0.053333000000000005	1.0
89.51666999999999	1.457	FoodChoice	0.0	1.826345	0.026667000000000003	0.026667000000000003	0.026667000000000003	0.0
94.01666999999999	1.457	FoodChoice	-0.22666599999999998	2.143368	0.6	0.486667	0.713333	1.0
99.01653	3.0	Missed	-0.09999999999999987	n/a	1.916667	1.8666669999999999	1.9666669999999997	n/a
103.0167	1.457	FoodChoice	0.10666699999999985	1.500365	1.8133335	1.8666669999999999	1.76	0.0
108.0167	1.457	FoodChoice	0.14666699999999988	1.5323440000000002	1.4066665	1.48	1.333333	0.0
112.5167	1.457	FoodChoice	-0.02	1.402372	0.023333	0.013333000000000001	0.033333	0.0
116.5166	1.457	FoodChoice	0.0	1.473377	0.033333	0.033333	0.033333	0.0
127.0166	1.457	FoodChoice	-0.05333300000000002	1.698375	0.26666650000000003	0.24	0.293333	0.0
132.0167	1.457	FoodChoice	-0.30000000000000004	1.0873329999999999	0.823333	0.673333	0.973333	1.0
137.5167	1.457	FoodChoice	-0.6799999999999999	1.5223309999999999	0.666667	0.326667	1.006667	1.0
144.0166	1.457	FoodChoice	0.026666999999999996	2.121388	1.3466665	1.36	1.333333	0.0
148.0166	1.457	FoodChoice	0.040000000000000036	1.4064530000000002	0.693333	0.713333	0.673333	0.0
154.0165	1.457	FoodChoice	0.07333400000000001	1.961468	0.21	0.246667	0.173333	1.0
164.0166	1.457	FoodChoice	0.013333999999999957	1.2104540000000001	1.0	1.006667	0.993333	0.0
170.5166	1.457	FoodChoice	0.0	1.9144560000000002	0.013333000000000001	0.013333000000000001	0.013333000000000001	1.0
175.0166	1.457	FoodChoice	-0.006666000000000001	1.089422	0.01	0.006667	0.013333000000000001	0.0
179.5167	1.457	FoodChoice	-0.006666000000000001	1.0053530000000002	0.01	0.006667	0.013333000000000001	0.0
191.5167	1.457	FoodChoice	0.0	1.089299	0.026667000000000003	0.026667000000000003	0.026667000000000003	0.0
196.0167	1.457	FoodChoice	1.0133330000000003	1.567305	2.4733335	2.98	1.9666669999999997	1.0
209.5166	1.457	FoodChoice	0.0	1.611375	0.993333	0.993333	0.993333	1.0
216.0166	1.457	FoodChoice	-0.02666600000000008	1.011374	1.06	1.046667	1.073333	1.0
224.5167	1.457	FoodChoice	0.0	1.9973619999999999	0.006667	0.006667	0.006667	1.0
229.0167	1.457	FoodChoice	-0.7	2.007357	0.643333	0.293333	0.993333	0.0
235.0166	1.457	FoodChoice	-0.086667	1.087377	0.2833335	0.24	0.326667	0.0
239.0167	1.457	FoodChoice	0.0	0.711356	0.026667000000000003	0.026667000000000003	0.026667000000000003	1.0
244.5166	1.457	FoodChoice	0.0	1.445408	0.02	0.02	0.02	1.0
249.5167	1.457	FoodChoice	0.020000000000000004	1.528342	0.043333	0.053333000000000005	0.033333	0.0
258.5166	1.457	FoodChoice	-1.693334	1.015471	1.02	0.173333	1.8666669999999999	0.0
263.0167	1.457	FoodChoice	1.026667	1.1243299999999998	0.5333335	1.046667	0.02	1.0
277.5166	1.457	FoodChoice	1.6199999999999999	0.927364	2.17	2.98	1.36	1.0
281.5166	1.457	FoodChoice	-0.046667000000000014	1.432413	1.0366665	1.013333	1.06	0.0
286.5167	1.457	FoodChoice	0.0	1.904296	0.033333	0.033333	0.033333	0.0
291.0167	1.457	FoodChoice	-0.7599999999999998	1.139318	2.6	2.22	2.98	0.0
295.0166	1.457	FoodChoice	0.006666999999999992	1.9524299999999999	0.0566665	0.06	0.053333000000000005	1.0
300.5167	1.457	FoodChoice	-0.746666	1.592327	0.62	0.246667	0.993333	1.0
305.5166	1.457	FoodChoice	0.986667	1.431438	0.5133335	1.006667	0.02	0.0
311.5166	1.457	FoodChoice	0.0	1.8254169999999998	0.033333	0.033333	0.033333	1.0
318.0166	1.457	FoodChoice	-0.733333	1.400455	0.6066665	0.24	0.973333	0.0
325.0165	1.457	FoodChoice	-0.026666999999999996	1.868497	1.3466665	1.333333	1.36	1.0
331.0166	1.457	FoodChoice	-0.19999999999999998	1.7394049999999999	0.346667	0.246667	0.446667	1.0
337.0167	1.457	FoodChoice	-0.013333000000000001	1.4493639999999999	0.0133335	0.006667	0.02	1.0
342.5167	1.457	FoodChoice	0.0	0.912357	2.98	2.98	2.98	1.0
347.5165	1.457	FoodChoice	0.12	1.4245	0.386667	0.446667	0.326667	0.0
351.5166	1.457	FoodChoice	0.9933339999999999	1.853414	0.51	1.006667	0.013333000000000001	0.0
