onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.0166720000000002	1.255	CorrectRejection	n/a	1.239	0	0	0.0
6.516545	1.255	Hit	0.6444439999999999	0.809	0	1	1.0
10.51661	1.255	Miss	4.933333	0.7020000000000001	0	1	0.0
17.016560000000002	1.255	Miss	7.377778	0.5479999999999999	0	1	0.0
25.01654	1.255	Miss	8.844444000000001	0.672	0	1	0.0
35.01654	1.255	CorrectRejection	n/a	0.812	0	0	0.0
39.01656	1.255	Miss	1.2	0.628	0	1	0.0
46.51661	1.255	Miss	8.288889	1.291	0	1	0.0
54.01654	1.255	Hit	7.6	1.294	0	1	1.0
58.51655	1.255	CorrectRejection	n/a	0.625	0	0	0.0
63.01654	1.255	CorrectRejection	n/a	0.95	0	0	0.0
67.01654	1.255	CorrectRejection	n/a	0.927	0	0	0.0
73.01666999999999	1.255	Hit	2.311111	0.903	0	1	1.0
78.51654	1.255	Miss	6.733333	0.38799999999999996	0	1	0.0
91.51661	1.255	CorrectRejection	n/a	0.644	0	0	0.0
96.01657	1.255	Miss	0.288889	0.741	0	1	0.0
102.5166	1.255	Miss	1.0	0.618	0	1	0.0
109.0165	1.255	CorrectRejection	n/a	0.625	0	0	0.0
115.0165	1.255	Miss	8.844444000000001	0.9129999999999999	0	1	0.0
125.0165	1.255	Miss	2.022222	0.551	0	1	0.0
131.5166	1.255	CorrectRejection	n/a	0.76	0	0	0.0
137.0165	1.255	CorrectRejection	n/a	0.536	0	0	0.0
141.0165	1.255	Miss	0.733333	0.611	0	1	0.0
146.5166	1.255	Miss	0.733333	0.511	0	1	0.0
153.0165	1.255	Miss	0.777778	0.605	0	1	0.0
158.5166	1.255	CorrectRejection	n/a	0.5770000000000001	0	0	0.0
163.0166	1.255	CorrectRejection	n/a	0.738	0	0	0.0
171.5166	1.255	FalseAlarm	n/a	0.529	0	0	1.0
175.5166	1.255	CorrectRejection	n/a	0.922	0	0	0.0
182.0166	1.255	Miss	1.266667	1.411	0	1	0.0
187.0166	1.255	Miss	3.6	0.754	0	1	0.0
197.0166	1.255	Hit	7.2	0.47100000000000003	0	1	1.0
201.0166	1.255	CorrectRejection	n/a	0.528	0	0	0.0
206.0166	1.255	Miss	0.777778	0.46799999999999997	0	1	0.0
211.5166	1.255	CorrectRejection	n/a	0.62	0	0	0.0
217.5166	1.255	Miss	0.8	1.047	0	1	0.0
223.0166	1.255	CorrectRejection	n/a	0.852	0	0	0.0
227.0165	1.255	CorrectRejection	n/a	0.7170000000000001	0	0	0.0
236.0165	1.255	CorrectRejection	n/a	0.6970000000000001	0	0	0.0
241.0166	1.255	Miss	1.2	0.735	0	1	0.0
246.5165	1.255	CorrectRejection	n/a	0.67	0	0	0.0
250.5166	1.255	CorrectRejection	n/a	0.765	0	0	0.0
254.5165	1.255	CorrectRejection	n/a	0.606	0	0	0.0
263.0166	1.255	CorrectRejection	n/a	0.759	0	0	0.0
269.0166	1.255	Miss	2.355556	0.642	0	1	0.0
275.5165	1.255	Miss	0.533333	0.58	0	1	0.0
282.5166	1.255	Hit	2.444444	0.883	0	1	1.0
287.0165	1.255	Miss	3.644444	0.465	0	1	0.0
291.0167	1.255	CorrectRejection	n/a	0.7020000000000001	0	0	0.0
296.0165	1.255	CorrectRejection	n/a	0.599	0	0	0.0
