onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016686	1.255	Miss	0.8	1.632	0	1	0.0
7.01665	1.255	Miss	2.044444	1.337	0	1	0.0
12.516680000000001	1.255	FalseAlarm	n/a	0.6459999999999999	0	0	1.0
17.51665	1.255	CorrectRejection	n/a	0.7809999999999999	0	0	0.0
26.01665	1.255	Miss	5.688889	1.088	0	1	0.0
32.01662	1.255	Miss	0.533333	1.028	0	1	0.0
37.51665	1.255	CorrectRejection	n/a	0.925	0	0	0.0
43.01665	1.255	CorrectRejection	n/a	0.86	0	0	0.0
51.01663	1.255	FalseAlarm	n/a	0.747	0	0	1.0
57.516569999999994	1.255	CorrectRejection	n/a	0.8	0	0	0.0
63.51653	1.255	CorrectRejection	n/a	0.716	0	0	0.0
71.01656	1.255	CorrectRejection	n/a	1.073	0	0	0.0
75.51659000000001	1.255	Miss	1.333333	1.409	0	1	0.0
88.51665	1.255	Miss	4.355556	0.914	0	1	0.0
94.51669	1.255	CorrectRejection	n/a	1.2770000000000001	0	0	0.0
101.5166	1.255	CorrectRejection	n/a	0.9740000000000001	0	0	0.0
106.0166	1.255	CorrectRejection	n/a	2.4819999999999998	0	0	0.0
116.0167	1.255	Miss	2.266667	0.76	0	1	0.0
120.0166	1.255	CorrectRejection	n/a	1.069	0	0	0.0
126.5166	1.255	Miss	1.2	0.797	0	1	0.0
131.0166	1.255	Miss	0.533333	0.6809999999999999	0	1	0.0
141.0167	1.255	Miss	2.822222	0.9059999999999999	0	1	0.0
145.0166	1.255	Hit	2.044444	0.753	0	1	1.0
151.5167	1.255	CorrectRejection	n/a	0.721	0	0	0.0
157.0166	1.255	Miss	1.8	0.78	0	1	0.0
164.5166	1.255	Miss	0.4	0.94	0	1	0.0
169.0166	1.255	Hit	6.288889	0.867	0	1	1.0
173.0166	1.255	Miss	1.2	1.554	0	1	0.0
177.0166	1.255	CorrectRejection	n/a	0.9890000000000001	0	0	0.0
186.0166	1.255	CorrectRejection	n/a	0.565	0	0	0.0
192.5165	1.255	FalseAlarm	n/a	1.2570000000000001	0	0	1.0
196.5167	1.255	CorrectRejection	n/a	1.161	0	0	0.0
200.5167	1.255	Miss	2.044444	0.46399999999999997	0	1	0.0
207.0167	1.255	CorrectRejection	n/a	0.496	0	0	0.0
211.0167	1.255	Miss	6.466667	0.627	0	1	0.0
215.0166	1.255	Miss	0.6444439999999999	0.624	0	1	0.0
220.0167	1.255	CorrectRejection	n/a	0.7090000000000001	0	0	0.0
228.5166	1.255	Hit	6.3333330000000005	1.052	0	1	1.0
232.5167	1.255	CorrectRejection	n/a	1.104	0	0	0.0
236.5166	1.255	Miss	9.444444	0.648	0	1	0.0
246.5166	1.255	Miss	2.977778	0.701	0	1	0.0
252.0166	1.255	Hit	0.977778	0.8009999999999999	0	1	1.0
257.5167	1.255	CorrectRejection	n/a	0.8740000000000001	0	0	0.0
262.0167	1.255	CorrectRejection	n/a	0.871	0	0	0.0
268.5166	1.255	CorrectRejection	n/a	0.555	0	0	0.0
273.5166	1.255	Miss	0.755556	0.601	0	1	0.0
278.0167	1.255	CorrectRejection	n/a	0.637	0	0	0.0
284.0167	1.255	CorrectRejection	n/a	0.614	0	0	0.0
290.5166	1.255	CorrectRejection	n/a	0.491	0	0	0.0
296.0167	1.255	Miss	8.577778	0.40399999999999997	0	1	0.0
