onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016655	1.255	FalseAlarm	n/a	1.7369999999999999	1	0	0.0
12.01673	1.255	Hit	0.8222219999999999	0.963	1	1	0.0
17.51671	1.255	Hit	6.5777779999999995	2.017	1	1	0.0
25.01673	1.255	Hit	0.8222219999999999	1.286	1	1	0.0
29.016740000000002	1.255	Hit	1.666667	0.894	1	1	0.0
35.0167	1.255	Hit	1.9333330000000002	0.929	1	1	0.0
40.016729999999995	1.255	CorrectRejection	n/a	1.17	1	0	1.0
46.5167	1.255	FalseAlarm	n/a	2.563	1	0	0.0
50.5167	1.255	Hit	0.466667	1.084	1	1	0.0
54.51671999999999	1.255	Hit	1.7777779999999999	0.758	1	1	0.0
60.0167	1.255	Hit	5.822222	0.8220000000000001	1	1	0.0
64.01673000000001	1.255	FalseAlarm	n/a	0.731	1	0	0.0
70.51673000000001	1.255	Hit	4.977778	0.965	1	1	0.0
74.5167	1.255	CorrectRejection	n/a	1.214	1	0	1.0
81.01673000000001	3.0	Missed	n/a	n/a	1	0	n/a
91.01664	1.255	Hit	6.222222	0.7020000000000001	1	1	0.0
101.0168	1.255	FalseAlarm	n/a	2.213	1	0	0.0
106.0167	1.255	CorrectRejection	n/a	1.396	1	0	1.0
110.5168	1.255	Hit	7.555556	1.3980000000000001	1	1	0.0
123.5166	1.255	Hit	3.977778	2.779	1	1	0.0
128.0166	1.255	Miss	2.0	1.158	1	1	1.0
137.0167	1.255	Hit	2.8444439999999998	1.501	1	1	0.0
143.5167	1.255	Hit	3.4666669999999997	1.979	1	1	0.0
148.0167	1.255	FalseAlarm	n/a	1.021	1	0	0.0
153.0167	1.255	FalseAlarm	n/a	1.4509999999999998	1	0	0.0
157.0167	1.255	Miss	2.488889	2.79	1	1	1.0
162.5167	1.255	CorrectRejection	n/a	0.9259999999999999	1	0	1.0
169.0167	1.255	Miss	3.3777779999999997	2.3280000000000003	1	1	1.0
174.5167	1.255	Hit	6.7555559999999995	0.971	1	1	0.0
180.0167	1.255	Hit	4.8	1.115	1	1	0.0
184.0167	1.255	Hit	2.955556	0.857	1	1	0.0
188.0167	1.255	CorrectRejection	n/a	2.332	1	0	1.0
196.0167	1.255	FalseAlarm	n/a	2.5069999999999997	1	0	0.0
202.0167	1.255	Hit	1.0	0.9490000000000001	1	1	0.0
210.5168	1.255	FalseAlarm	n/a	1.689	1	0	0.0
216.5167	1.255	CorrectRejection	n/a	1.03	1	0	1.0
223.5167	1.255	Miss	4.266667	2.166	1	1	1.0
228.0166	1.255	Hit	8.022222	0.945	1	1	0.0
234.5167	1.255	Hit	2.222222	2.256	1	1	0.0
239.0167	1.255	CorrectRejection	n/a	2.41	1	0	1.0
243.0166	1.255	Hit	8.088889	1.369	1	1	0.0
250.5167	1.255	CorrectRejection	n/a	2.61	1	0	1.0
256.0167	1.255	Hit	4.933333	2.452	1	1	0.0
264.5167	1.255	Miss	9.044444	1.879	1	1	1.0
269.5167	1.255	Hit	0.8222219999999999	1.2570000000000001	1	1	0.0
275.0167	1.255	Hit	3.2888889999999997	1.208	1	1	0.0
279.5167	1.255	FalseAlarm	n/a	1.239	1	0	0.0
285.5166	1.255	CorrectRejection	n/a	2.861	1	0	1.0
292.0166	1.255	Hit	4.955556	0.82	1	1	0.0
296.0167	1.255	Hit	2.888889	0.83	1	1	0.0
