onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016681	1.255	Miss	3.733333	1.706	1	1	1.0
9.516627	1.255	Hit	3.4	1.4780000000000002	1	1	0.0
15.516689999999999	1.255	CorrectRejection	n/a	1.59	1	0	1.0
19.51663	1.255	Hit	3.688889	0.9840000000000001	1	1	0.0
26.01663	1.255	Hit	6.888889	1.101	1	1	0.0
31.51663	1.255	Hit	8.022222	0.73	1	1	0.0
40.51663	1.255	CorrectRejection	n/a	0.922	1	0	1.0
46.01661	1.255	Hit	0.977778	1.034	1	1	0.0
52.516619999999996	1.255	CorrectRejection	n/a	1.188	1	0	1.0
57.016630000000006	1.255	Hit	4.2	1.284	1	1	0.0
62.016630000000006	1.255	CorrectRejection	n/a	0.8170000000000001	1	0	1.0
66.01663	1.255	Hit	6.288889	1.611	1	1	0.0
71.51668000000001	1.255	Miss	3.8666669999999996	1.145	1	1	1.0
76.01661999999999	1.255	CorrectRejection	n/a	1.162	1	0	1.0
81.51669	1.255	Hit	5.0	1.2409999999999999	1	1	0.0
91.51661999999999	1.255	Hit	0.355556	2.375	1	1	0.0
101.5166	1.255	CorrectRejection	n/a	1.1420000000000001	1	0	1.0
109.0166	1.255	Miss	1.955556	0.79	1	1	1.0
113.0166	1.255	Hit	4.911111	0.813	1	1	0.0
118.5166	1.255	CorrectRejection	n/a	1.3219999999999998	1	0	1.0
123.5166	1.255	Miss	4.955556	0.878	1	1	1.0
129.5166	1.255	CorrectRejection	n/a	0.868	1	0	1.0
142.5166	1.255	Hit	6.622222	1.246	1	1	0.0
147.0166	1.255	CorrectRejection	n/a	1.069	1	0	1.0
157.0167	1.255	CorrectRejection	n/a	0.768	1	0	1.0
162.0166	1.255	CorrectRejection	n/a	1.111	1	0	1.0
168.5167	1.255	FalseAlarm	n/a	1.834	1	0	0.0
172.5167	1.255	CorrectRejection	n/a	0.775	1	0	1.0
179.5166	1.255	Miss	6.177778	1.226	1	1	1.0
185.5167	1.255	CorrectRejection	n/a	0.6679999999999999	1	0	1.0
189.5166	1.255	Hit	7.977778	0.966	1	1	0.0
194.0167	1.255	FalseAlarm	n/a	1.568	1	0	0.0
198.0166	1.255	Hit	0.777778	0.8220000000000001	1	1	0.0
204.5167	1.255	CorrectRejection	n/a	0.778	1	0	1.0
210.5167	1.255	CorrectRejection	n/a	0.8759999999999999	1	0	1.0
217.0166	1.255	CorrectRejection	n/a	0.956	1	0	1.0
222.5166	1.255	CorrectRejection	n/a	1.013	1	0	1.0
226.5166	1.255	Hit	1.666667	1.05	1	1	0.0
230.5166	1.255	Hit	8.711111	1.228	1	1	0.0
234.5166	1.255	CorrectRejection	n/a	0.92	1	0	1.0
238.5166	1.255	FalseAlarm	n/a	0.703	1	0	0.0
247.0167	1.255	FalseAlarm	n/a	2.0340000000000003	1	0	0.0
251.5167	1.255	CorrectRejection	n/a	0.799	1	0	1.0
260.0166	1.255	CorrectRejection	n/a	0.92	1	0	1.0
268.0166	1.255	CorrectRejection	n/a	0.782	1	0	1.0
273.0166	1.255	Hit	6.8	0.86	1	1	0.0
279.5166	1.255	Hit	6.066667	0.875	1	1	0.0
284.0166	1.255	Hit	3.844444	0.809	1	1	0.0
290.5166	3.0	Missed	4.933333	n/a	1	1	n/a
296.0166	1.255	CorrectRejection	n/a	0.898	1	0	1.0
