onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.049775	1.064	ColorDots	0.125	1.241997	1	1.0
9.134193	1.064	ColorDots	-0.125	1.348609	1	1.0
12.699839	1.064	ColorDots	0.5	1.462963	1	0.0
18.283166	1.064	ColorDots	-1.0	0.703629	1	1.0
21.866595	1.064	ColorDots	-1.0	0.729179	1	1.0
25.449818	1.064	ColorDots	-2.0	0.6139760000000001	1	1.0
33.533212	1.064	ColorDots	-1.0	0.6184970000000001	1	1.0
41.61653	1.064	ColorDots	0.25	2.278269	1	1.0
45.184391999999995	1.064	ColorDots	-1.0	0.644405	1	1.0
49.766591	1.064	ColorDots	-1.0	0.5732119999999999	1	1.0
55.349837	1.064	ColorDots	0.125	1.363964	1	1.0
58.933206000000006	1.064	ColorDots	-0.125	1.8585900000000002	1	1.0
63.016518000000005	1.064	ColorDots	1.0	0.611283	1	0.0
67.09978100000001	1.064	ColorDots	0.0	1.370943	1	1.0
72.183115	1.064	ColorDots	2.0	0.645686	1	0.0
79.766604	1.064	ColorDots	-1.0	0.6641729999999999	1	1.0
85.84979799999999	1.064	ColorDots	0.125	1.055005	1	1.0
89.93328100000001	1.064	ColorDots	0.0	1.115521	1	1.0
94.016577	1.064	ColorDots	-1.0	0.579194	1	1.0
100.60112099999999	1.064	ColorDots	2.0	0.738684	1	0.0
107.683203	1.064	ColorDots	-2.0	0.655593	1	1.0
113.24987800000001	1.064	ColorDots	0.125	1.065899	1	1.0
121.83322199999999	1.064	ColorDots	-0.5	1.091553	1	1.0
125.89981999999999	1.064	ColorDots	-0.25	1.106983	1	1.0
133.983169	1.064	ColorDots	2.0	0.754603	1	0.0
140.566571	1.064	ColorDots	0.125	1.347225	1	1.0
146.649814	1.064	ColorDots	-0.125	0.8678790000000001	1	1.0
151.73326200000002	1.064	ColorDots	0.125	1.3235370000000002	1	1.0
157.81663	1.064	ColorDots	0.25	1.0340639999999999	1	1.0
161.399813	1.064	ColorDots	-1.0	0.8309719999999999	1	1.0
168.983169	1.064	ColorDots	2.0	0.783518	1	0.0
177.566598	1.064	ColorDots	1.0	1.4091129999999998	1	0.0
181.64982	1.064	ColorDots	0.125	1.7759759999999998	1	0.0
185.217901	1.064	ColorDots	0.25	0.897869	1	0.0
188.79981999999998	1.064	ColorDots	-2.0	0.68198	1	1.0
198.383162	1.064	ColorDots	0.125	0.8736389999999999	1	1.0
203.966586	1.064	ColorDots	1.0	0.982209	1	0.0
208.049834	1.064	ColorDots	0.125	0.9609690000000001	1	1.0
211.633263	1.064	ColorDots	-0.125	1.836483	1	1.0
217.21658599999998	1.064	ColorDots	0.25	1.5841040000000002	1	0.0
222.80103300000002	1.064	ColorDots	1.0	0.603763	1	0.0
226.383263	1.064	ColorDots	0.5	1.6535380000000002	1	0.0
229.966595	1.064	ColorDots	-1.0	0.723209	1	1.0
234.53327000000002	1.064	ColorDots	0.0	1.165498	1	0.0
238.6166	1.064	ColorDots	0.125	0.9361219999999999	1	0.0
242.684369	1.064	ColorDots	0.25	1.290333	1	0.0
248.24983999999998	1.064	ColorDots	0.125	1.449981	1	1.0
253.31777799999998	1.064	ColorDots	-0.5	1.271018	1	1.0
259.38316499999996	1.064	ColorDots	1.0	0.704608	1	0.0
268.466587	1.064	ColorDots	1.0	0.7922130000000001	1	0.0
274.049796	1.064	ColorDots	-0.25	0.8450049999999999	1	1.0
278.633198	1.064	ColorDots	0.5	1.622599	1	0.0
282.716593	1.064	ColorDots	0.5	1.237177	1	0.0
287.299821	1.064	ColorDots	-0.5	0.89195	1	1.0
293.866642	1.064	ColorDots	-0.25	1.258133	1	1.0
297.933067	1.064	ColorDots	-0.5	0.9817309999999999	1	1.0
301.499818	1.064	ColorDots	-2.0	0.704983	1	1.0
305.066551	1.064	ColorDots	-0.25	0.75725	1	1.0
309.63311699999997	1.064	ColorDots	0.25	1.9026439999999998	1	1.0
315.699772	1.064	ColorDots	-2.0	0.65603	1	1.0
323.266575	1.064	ColorDots	0.25	2.021197	1	1.0
333.833306	1.064	ColorDots	0.125	1.1314959999999998	1	1.0
337.399819	1.064	ColorDots	2.0	0.727981	1	0.0
344.967846	1.064	ColorDots	0.0	2.435931	1	1.0
357.03319500000003	1.064	ColorDots	-0.125	2.1666220000000003	1	1.0
362.599818	1.064	ColorDots	-1.0	1.5949870000000002	1	1.0
372.666531	1.064	ColorDots	0.0	2.045269	1	1.0
378.249816	1.064	ColorDots	-0.125	1.323984	1	1.0
382.316527	1.064	ColorDots	1.0	0.820274	1	0.0
387.383262	1.064	ColorDots	-0.25	0.911536	1	1.0
