onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016666	1.457	FoodChoice	0.41333299999999995	1.271349	0.2866665	0.49333299999999997	0.08	1.0
6.0166319999999995	1.457	FoodChoice	0.34666700000000006	0.9873940000000001	0.8266665	1.0	0.6533329999999999	1.0
10.016580000000001	1.457	FoodChoice	-0.013332999999999984	1.125443	0.4866665	0.48	0.49333299999999997	0.0
16.01667	1.457	FoodChoice	-0.026666999999999996	1.474353	0.5266665	0.513333	0.54	0.0
25.016579999999998	1.457	FoodChoice	-0.026666999999999996	1.292454	0.5666665	0.553333	0.58	1.0
29.01663	1.457	FoodChoice	0.013332999999999928	1.612392	0.5466664999999999	0.553333	0.54	1.0
34.51664	1.457	FoodChoice	0.06000000000000005	1.383375	1.41	1.44	1.38	1.0
41.51665	1.457	FoodChoice	-0.020000000000000018	0.994374	1.063333	1.053333	1.073333	1.0
56.016580000000005	1.457	FoodChoice	0.0	1.679439	0.54	0.54	0.54	0.0
62.01655	1.457	FoodChoice	0.026666999999999996	1.202476	0.0733335	0.086667	0.06	0.0
66.01651	1.457	FoodChoice	-0.05333399999999999	1.3305129999999998	1.02	0.993333	1.046667	1.0
70.01653	1.457	FoodChoice	-0.0066669999999999785	2.1054939999999998	1.0433335000000001	1.04	1.046667	1.0
74.51658	1.457	FoodChoice	-0.9400000000000001	0.979434	0.55	0.08	1.02	0.0
81.01657	1.457	FoodChoice	0.3066669999999998	1.642452	1.2266664999999999	1.38	1.073333	1.0
86.01658	1.457	FoodChoice	-0.22666599999999998	2.201446	0.38	0.266667	0.49333299999999997	1.0
91.51663	1.457	FoodChoice	-0.020000000000000018	1.4803950000000001	1.03	1.02	1.04	1.0
101.5166	1.457	FoodChoice	0.020000000000000018	1.013458	2.9233330000000004	2.933333	2.913333	0.0
108.0165	1.457	FoodChoice	0.56	1.249483	0.7933330000000001	1.073333	0.513333	1.0
112.0165	1.457	FoodChoice	0.0	1.34454	1.046667	1.046667	1.046667	1.0
118.5166	1.457	FoodChoice	0.0	0.743425	1.02	1.02	1.02	1.0
124.0166	1.457	FoodChoice	-0.046667000000000014	0.8314020000000001	1.0233335000000001	1.0	1.046667	1.0
130.0166	1.457	FoodChoice	0.033332999999999995	1.085394	0.0433335	0.06	0.026667000000000003	1.0
135.0166	1.457	FoodChoice	-0.41333300000000006	1.1723940000000002	0.8133334999999999	0.606667	1.02	0.0
139.5166	1.457	FoodChoice	0.0	2.224405	1.013333	1.013333	1.013333	1.0
146.0167	1.457	FoodChoice	0.0	1.177347	0.553333	0.553333	0.553333	0.0
152.5166	1.457	FoodChoice	-0.053333	0.953391	0.053333500000000006	0.026667000000000003	0.08	0.0
158.0166	1.457	FoodChoice	-0.28	1.244397	1.226667	1.086667	1.366667	1.0
162.5166	1.457	FoodChoice	0.040000000000000036	1.335391	0.573333	0.593333	0.553333	1.0
167.5166	1.457	FoodChoice	0.8399999999999999	1.007393	0.96	1.38	0.54	1.0
173.5166	1.457	FoodChoice	0.0	1.1494280000000001	1.04	1.04	1.04	0.0
185.5166	1.457	FoodChoice	-0.07333300000000009	0.831398	1.5033335	1.466667	1.54	0.0
190.5166	1.457	FoodChoice	0.41333300000000006	1.224391	0.8333335	1.04	0.626667	1.0
