onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.049843	1.064	ColorDots	0.0	1.314207	1	0.0
6.133211	1.064	ColorDots	0.25	1.5139280000000002	1	0.0
11.716594	1.064	ColorDots	0.5	0.935522	1	0.0
19.299866	1.064	ColorDots	0.0	1.2282819999999999	1	1.0
23.383207000000002	1.064	ColorDots	-0.125	1.302874	1	1.0
30.450698	1.064	ColorDots	0.0	1.023449	1	1.0
34.033211	1.064	ColorDots	-0.5	0.720935	1	1.0
40.616661	1.064	ColorDots	0.0	1.542513	1	1.0
46.183134	1.064	ColorDots	-0.125	1.7070319999999999	1	1.0
52.24984	1.064	ColorDots	-2.0	0.752337	1	1.0
57.33321	1.064	ColorDots	0.5	1.284929	1	0.0
65.41666	1.064	ColorDots	2.0	1.148516	1	0.0
68.999994	1.064	ColorDots	0.25	1.317084	1	0.0
75.083198	1.064	ColorDots	-0.125	1.277865	1	0.0
81.166661	1.064	ColorDots	0.5	1.956389	1	1.0
85.249993	1.064	ColorDots	0.0	2.0050619999999997	1	0.0
94.333196	1.064	ColorDots	0.5	1.197867	1	0.0
103.91671099999999	1.064	ColorDots	0.125	1.118436	1	1.0
107.999975	1.064	ColorDots	0.0	1.8041639999999999	1	1.0
112.58319399999999	2.5	Missed	-1.0	n/a	1	n/a
122.68318899999998	1.064	ColorDots	0.0	1.482903	1	1.0
126.266524	1.064	ColorDots	0.25	1.4236469999999999	1	1.0
130.84993400000002	1.064	ColorDots	1.0	0.981132	1	0.0
134.433197	1.064	ColorDots	0.0	1.545947	1	1.0
140.516621	1.064	ColorDots	-1.0	0.759447	1	1.0
146.09993300000002	1.064	ColorDots	-0.5	0.714171	1	1.0
152.683171	1.064	ColorDots	-0.125	1.537973	1	0.0
160.266577	1.064	ColorDots	-0.5	0.974562	1	1.0
164.333191	1.064	ColorDots	0.0	0.752876	1	1.0
172.899851	1.064	ColorDots	2.0	0.762266	1	0.0
180.483295	1.064	ColorDots	-2.0	1.513876	1	1.0
184.56663700000001	1.064	ColorDots	0.0	1.05853	1	1.0
188.649852	1.064	ColorDots	2.0	0.529313	1	0.0
194.23326699999998	1.064	ColorDots	2.0	0.7368439999999999	1	0.0
199.80258600000002	1.064	ColorDots	2.0	0.502586	1	0.0
203.86668799999998	1.064	ColorDots	0.5	1.8774520000000001	1	1.0
209.449931	1.064	ColorDots	2.0	0.522213	1	0.0
213.03321	1.064	ColorDots	0.0	0.9369559999999999	1	1.0
221.099993	1.064	ColorDots	0.0	0.953118	1	1.0
226.66651000000002	1.064	ColorDots	0.25	0.977656	1	0.0
231.74999300000002	1.064	ColorDots	1.0	0.733108	1	0.0
237.333245	1.064	ColorDots	-0.5	1.10081	1	1.0
240.89999	1.064	ColorDots	0.0	0.776177	1	1.0
245.483192	1.064	ColorDots	-0.125	0.924975	1	1.0
249.56666299999998	1.064	ColorDots	-0.25	0.8614809999999999	1	1.0
253.149927	1.064	ColorDots	-0.5	0.630216	1	1.0
256.733188	1.064	ColorDots	0.25	1.210968	1	1.0
262.316602	1.064	ColorDots	-1.0	0.753571	1	1.0
268.39999	1.064	ColorDots	0.5	0.9951549999999999	1	0.0
276.983257	1.064	ColorDots	0.25	0.8719100000000001	1	0.0
282.066618	1.064	ColorDots	-0.5	1.262529	1	1.0
292.649993	1.064	ColorDots	0.25	1.2161790000000001	1	0.0
296.733198	1.064	ColorDots	0.25	0.973879	1	0.0
300.316557	1.064	ColorDots	0.0	0.7756109999999999	1	1.0
303.899994	1.064	ColorDots	0.0	1.194188	1	1.0
312.48319399999997	1.064	ColorDots	-0.125	1.2168459999999999	1	1.0
316.066532	1.064	ColorDots	1.0	1.328635	1	0.0
321.150018	1.064	ColorDots	0.125	1.877066	1	1.0
325.733207	1.064	ColorDots	0.5	0.710852	1	0.0
329.816599	1.064	ColorDots	0.125	0.9504809999999999	1	1.0
341.89988	1.064	ColorDots	-0.25	0.9452860000000001	1	1.0
348.483198	1.064	ColorDots	0.0	1.591967	1	0.0
352.066667	1.064	ColorDots	-0.5	1.003439	1	1.0
359.649897	1.064	ColorDots	-0.25	1.067181	1	1.0
363.233203	1.064	ColorDots	0.0	1.027962	1	1.0
368.799894	1.064	ColorDots	-0.5	0.66525	1	1.0
376.883193	1.064	ColorDots	0.125	0.766885	1	1.0
380.466661	1.064	ColorDots	-2.0	0.694509	1	1.0
385.049931	1.064	ColorDots	1.0	0.540241	1	0.0
392.116655	1.064	ColorDots	-0.125	0.688511	1	1.0
