onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016679	1.255	Hit	8.266667	0.972	0	1	1.0
7.0166759999999995	1.255	Hit	0.8888889999999999	0.976	0	1	1.0
12.516680000000001	1.255	CorrectRejection	n/a	1.516	0	0	0.0
17.516679999999997	1.255	Hit	8.6	0.7829999999999999	0	1	1.0
26.01663	1.255	CorrectRejection	n/a	1.087	0	0	0.0
32.01668	1.255	Hit	1.6222219999999998	0.9129999999999999	0	1	1.0
37.51668	1.255	CorrectRejection	n/a	1.296	0	0	0.0
43.01668	1.255	Hit	3.311111	0.895	0	1	1.0
51.01663	1.255	Hit	5.022222	1.6030000000000002	0	1	1.0
57.51668000000001	1.255	CorrectRejection	n/a	1.473	0	0	0.0
63.516709999999996	1.255	Hit	7.155556	0.934	0	1	1.0
71.01665	1.255	CorrectRejection	n/a	1.08	0	0	0.0
75.51668000000001	1.255	CorrectRejection	n/a	0.941	0	0	0.0
88.51673000000001	1.255	Hit	4.066667	1.185	0	1	1.0
94.51668000000001	1.255	CorrectRejection	n/a	0.78	0	0	0.0
101.5167	1.255	Hit	4.955556	0.94	0	1	1.0
106.0166	1.255	Hit	6.155556	1.095	0	1	1.0
116.0167	1.255	Hit	6.155556	1.232	0	1	1.0
120.0167	1.255	CorrectRejection	n/a	1.038	0	0	0.0
126.5167	1.255	Hit	6.644444	1.44	0	1	1.0
131.0167	1.255	CorrectRejection	n/a	1.547	0	0	0.0
141.0167	1.255	Hit	4.177778	1.452	0	1	1.0
145.0167	1.255	FalseAlarm	n/a	1.4709999999999999	0	0	1.0
151.5167	1.255	Hit	5.311111	1.171	0	1	1.0
157.0166	1.255	CorrectRejection	n/a	1.1840000000000002	0	0	0.0
164.5166	1.255	FalseAlarm	n/a	1.4909999999999999	0	0	1.0
169.0167	1.255	FalseAlarm	n/a	1.2309999999999999	0	0	1.0
173.0167	1.255	CorrectRejection	n/a	0.987	0	0	0.0
177.0167	1.255	CorrectRejection	n/a	1.465	0	0	0.0
186.0166	1.255	CorrectRejection	n/a	1.365	0	0	0.0
192.5167	1.255	CorrectRejection	n/a	1.169	0	0	0.0
196.5167	1.255	Hit	8.422222	1.454	0	1	1.0
200.5168	1.255	Hit	6.088889	0.986	0	1	1.0
207.0167	1.255	Hit	4.222222	0.902	0	1	1.0
211.0167	1.255	Hit	3.777778	1.3769999999999998	0	1	1.0
215.0167	1.255	CorrectRejection	n/a	0.991	0	0	0.0
220.0167	1.255	Hit	1.5777780000000001	0.8759999999999999	0	1	1.0
228.5167	1.255	Miss	3.355556	1.122	0	1	0.0
232.5167	1.255	Hit	5.644444	1.2590000000000001	0	1	1.0
236.5167	1.255	Hit	8.711111	0.961	0	1	1.0
246.5167	1.255	CorrectRejection	n/a	1.013	0	0	0.0
252.0167	1.255	CorrectRejection	n/a	1.0190000000000001	0	0	0.0
257.5167	1.255	CorrectRejection	n/a	1.17	0	0	0.0
262.0167	1.255	Hit	5.066667	1.02	0	1	1.0
268.5167	1.255	Miss	5.377778	1.04	0	1	0.0
273.5167	1.255	CorrectRejection	n/a	1.453	0	0	0.0
278.0167	1.255	CorrectRejection	n/a	0.956	0	0	0.0
284.0167	1.255	FalseAlarm	n/a	1.2830000000000001	0	0	1.0
290.5167	1.255	Hit	6.977778	0.88	0	1	1.0
296.0167	1.255	Hit	3.777778	1.0	0	1	1.0
