onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016603	1.457	FoodChoice	0.09333299999999999	0.971518	0.06666649999999999	0.11333299999999999	0.02	1.0
7.516641	1.457	FoodChoice	0.2	1.34447	0.44000000000000006	0.54	0.34	0.0
16.51667	1.457	FoodChoice	-0.01999999999999999	1.044441	0.103333	0.093333	0.11333299999999999	1.0
22.5166	1.457	FoodChoice	-0.046667000000000014	1.216507	0.1566665	0.13333299999999998	0.18	0.0
29.51667	1.457	FoodChoice	-0.026666999999999996	1.1944379999999999	0.2333335	0.22	0.246667	0.0
39.01661	1.457	FoodChoice	0.04000000000000001	1.106499	0.2	0.22	0.18	0.0
44.01664	1.457	FoodChoice	0.20666699999999993	1.537475	1.1566665	1.26	1.053333	0.0
48.01662	1.457	FoodChoice	-0.0066669999999999785	1.228499	1.0366665	1.033333	1.04	0.0
58.016569999999994	1.457	FoodChoice	0.033333	1.20854	0.1966665	0.213333	0.18	0.0
68.01661	1.457	FoodChoice	0.013334000000000002	0.7744989999999999	0.020000000000000004	0.026667000000000003	0.013333000000000001	1.0
73.01656	1.457	FoodChoice	-0.25333300000000003	1.4075469999999999	0.6266665	0.5	0.753333	1.0
79.51658	1.457	FoodChoice	-0.020000000000000018	1.457535	0.743333	0.733333	0.753333	0.0
84.01661	1.457	FoodChoice	-0.5599999999999999	1.032499	0.3	0.02	0.58	0.0
97.51664	1.457	FoodChoice	0.01333300000000004	1.578483	1.0466665000000002	1.053333	1.04	1.0
102.0167	1.457	FoodChoice	-0.06666599999999999	1.553425	0.07999999999999999	0.046667	0.11333299999999999	1.0
106.0166	1.457	FoodChoice	-0.01333300000000004	1.048498	0.5866665	0.58	0.593333	1.0
117.0167	1.457	FoodChoice	0.31999999999999984	1.453438	2.153333	2.313333	1.9933330000000002	0.0
122.0166	1.457	FoodChoice	0.9066670000000001	0.922508	0.5866665	1.04	0.13333299999999998	1.0
128.0166	1.457	FoodChoice	-0.08666699999999994	1.713469	0.7766664999999999	0.733333	0.82	1.0
134.0166	1.457	FoodChoice	-0.0066670000000000895	1.063558	0.5833335	0.58	0.586667	1.0
140.5167	1.457	FoodChoice	-0.27333299999999994	1.146436	0.6766665000000001	0.54	0.813333	0.0
144.5166	1.457	FoodChoice	0.006666000000000001	1.03055	0.01	0.013333000000000001	0.006667	1.0
153.5166	1.457	FoodChoice	-0.29333400000000004	1.431551	0.44000000000000006	0.293333	0.586667	0.0
157.5166	1.457	FoodChoice	-0.026666999999999996	1.852482	0.5666665	0.553333	0.58	0.0
161.5166	1.457	FoodChoice	0.0	1.229493	0.22	0.22	0.22	1.0
168.0166	1.457	FoodChoice	-0.013333000000000001	1.523517	0.0133335	0.006667	0.02	0.0
174.0165	1.457	FoodChoice	-0.0066669999999999785	1.635574	1.0433335000000001	1.04	1.046667	1.0
180.0166	1.457	FoodChoice	0.066667	1.151505	0.2533335	0.286667	0.22	0.0
