onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016698	1.457	FoodChoice	0.2866660000000003	1.005157	1.85	1.9933330000000002	1.706667	1.0
6.516716000000001	1.457	FoodChoice	0.0	0.9121379999999999	1.04	1.04	1.04	1.0
11.51672	1.457	FoodChoice	-0.066667	0.973138	0.14666649999999998	0.11333299999999999	0.18	1.0
17.51667	1.457	FoodChoice	1.02	1.3851870000000002	1.783333	2.293333	1.273333	1.0
23.516679999999997	1.457	FoodChoice	-0.666667	0.895181	1.1533335	0.82	1.486667	0.0
30.016679999999997	1.457	FoodChoice	0.706666	1.071194	0.4	0.753333	0.046667	1.0
36.016740000000006	1.457	FoodChoice	0.059999999999999984	1.202118	0.08333299999999999	0.11333299999999999	0.053333000000000005	1.0
40.01667	1.457	FoodChoice	0.7133339999999997	0.981181	1.41	1.7666669999999998	1.053333	1.0
45.016740000000006	1.457	FoodChoice	0.5266660000000003	1.233118	2.03	2.293333	1.7666669999999998	1.0
49.01661	1.457	FoodChoice	0.22666600000000048	1.626249	1.88	1.9933330000000002	1.7666669999999998	1.0
55.01671999999999	1.457	FoodChoice	0.05333400000000002	1.3501319999999999	0.26	0.286667	0.23333299999999998	1.0
60.516740000000006	1.457	FoodChoice	-0.020000000000000018	1.555116	2.3033330000000003	2.293333	2.313333	1.0
64.51674	1.457	FoodChoice	0.046666	1.44811	0.07	0.093333	0.046667	1.0
71.01674	1.457	FoodChoice	0.0	1.280119	0.02	0.02	0.02	0.0
79.51674	1.457	FoodChoice	0.2133330000000001	1.2541309999999999	0.9266665000000001	1.033333	0.82	1.0
83.51674	1.457	FoodChoice	-0.033333	1.470116	0.1966665	0.18	0.213333	1.0
87.51665	1.457	FoodChoice	-0.21999999999999997	1.0762040000000002	1.15	1.04	1.26	0.0
92.51678000000001	1.457	FoodChoice	-0.039999999999999925	1.5120790000000002	0.56	0.54	0.58	0.0
97.51674	1.457	FoodChoice	0.6866660000000002	1.1411069999999999	1.3900000000000001	1.7333330000000002	1.046667	1.0
101.5168	1.457	FoodChoice	-1.3933339999999999	1.206083	1.01	0.313333	1.706667	0.0
108.0167	1.457	FoodChoice	0.5466660000000003	1.151178	2.04	2.313333	1.7666669999999998	1.0
112.5167	1.457	FoodChoice	0.22000000000000008	0.975115	0.9299999999999999	1.04	0.82	1.0
118.5167	1.457	FoodChoice	0.13999999999999999	1.431176	0.11	0.18	0.04	1.0
122.5167	1.457	FoodChoice	-0.02	1.340112	0.03	0.02	0.04	0.0
132.0167	1.457	FoodChoice	1.5800000000000003	0.834116	1.2033330000000002	1.9933330000000002	0.413333	1.0
136.0166	1.457	FoodChoice	0.033333999999999975	1.193236	1.29	1.306667	1.273333	0.0
141.0167	1.457	FoodChoice	-0.053332999999999964	1.31712	0.5266664999999999	0.5	0.553333	1.0
145.0167	1.457	FoodChoice	-0.2	2.052115	0.44000000000000006	0.34	0.54	1.0
149.5167	1.457	FoodChoice	-0.01333300000000004	1.1971690000000001	1.0466665000000002	1.04	1.053333	0.0
154.0168	1.457	FoodChoice	0.8600000000000001	1.1650770000000001	0.61	1.04	0.18	1.0
160.5168	1.457	FoodChoice	-0.066667	1.042076	0.2533335	0.22	0.286667	1.0
166.5167	1.457	FoodChoice	-0.033334000000000086	1.427117	0.5700000000000001	0.553333	0.586667	0.0
177.0167	1.457	FoodChoice	-0.0066669999999999785	1.124116	1.0433335000000001	1.04	1.046667	1.0
183.0168	1.457	FoodChoice	-0.01999999999999999	1.393091	0.103333	0.093333	0.11333299999999999	1.0
187.0167	1.457	FoodChoice	-1.086667	1.094117	0.7633335	0.22	1.306667	0.0
191.0167	1.457	FoodChoice	-0.05999999999999994	2.098134	0.7833330000000001	0.753333	0.813333	1.0
202.0168	1.457	FoodChoice	-0.13999999999999999	1.283097	0.11	0.04	0.18	0.0
207.5167	1.457	FoodChoice	0.026666999999999996	1.320114	0.5666665	0.58	0.553333	1.0
212.0166	1.457	FoodChoice	-0.046666	1.493234	0.07	0.046667	0.093333	0.0
221.0167	1.457	FoodChoice	-0.546666	0.9351379999999999	0.27999999999999997	0.006667	0.553333	0.0
234.5167	1.457	FoodChoice	-0.040000000000000036	0.9331370000000001	0.6	0.58	0.62	1.0
241.0167	1.457	FoodChoice	-0.033333999999999975	0.818126	1.29	1.273333	1.306667	0.0
255.5167	1.457	FoodChoice	0.013334000000000002	1.266154	0.020000000000000004	0.026667000000000003	0.013333000000000001	1.0
259.5167	1.457	FoodChoice	0.306667	1.318098	0.4666665	0.62	0.313333	1.0
269.5168	1.457	FoodChoice	-0.0066669999999999785	1.169078	1.5433335000000001	1.54	1.546667	0.0
274.0167	1.457	FoodChoice	-0.18666700000000003	1.333133	0.4066665	0.313333	0.5	0.0
278.5168	1.457	FoodChoice	-0.08666599999999999	0.862085	0.05	0.006667	0.093333	0.0
284.5167	1.457	FoodChoice	0.0	1.505127	0.18	0.18	0.18	1.0
290.0167	1.457	FoodChoice	-0.006667000000000006	1.1311149999999999	0.21666649999999998	0.213333	0.22	0.0
294.5167	1.457	FoodChoice	-0.013333000000000005	1.2341739999999999	0.0466665	0.04	0.053333000000000005	0.0
300.0167	1.457	FoodChoice	0.013333000000000001	0.9231799999999999	0.0133335	0.02	0.006667	1.0
307.0168	1.457	FoodChoice	-0.033332999999999946	1.876077	0.6033335	0.586667	0.62	0.0
313.5167	1.457	FoodChoice	0.01333300000000004	1.734119	0.5866665	0.593333	0.58	1.0
318.5167	1.457	FoodChoice	0.10000000000000003	1.2671780000000001	0.363333	0.413333	0.313333	1.0
325.0168	1.457	FoodChoice	-0.07999999999999996	1.428099	0.773333	0.733333	0.813333	0.0
333.5167	1.457	FoodChoice	0.5599999999999998	0.854126	2.0133330000000003	2.293333	1.7333330000000002	1.0
339.0167	1.457	FoodChoice	-0.28	1.353194	0.893333	0.753333	1.033333	0.0
345.0167	1.457	FoodChoice	0.0066669999999999785	1.363184	1.0433335000000001	1.046667	1.04	1.0
350.0167	1.457	FoodChoice	0.07333299999999998	1.319178	0.3766665	0.413333	0.34	1.0
354.0167	1.457	FoodChoice	0.01333300000000004	1.631114	0.5866665	0.593333	0.58	1.0
360.0168	1.457	FoodChoice	-0.166667	1.1220709999999998	0.1366665	0.053333000000000005	0.22	0.0
370.0167	1.457	FoodChoice	-0.7333330000000002	1.53014	1.6266665000000002	1.26	1.9933330000000002	0.0
375.5168	1.457	FoodChoice	1.253334	1.044082	0.92	1.546667	0.293333	1.0
380.5168	1.457	FoodChoice	0.046666	1.116083	0.07	0.093333	0.046667	1.0
385.0167	1.457	FoodChoice	-0.22666600000000048	1.056138	1.88	1.7666669999999998	1.9933330000000002	0.0
389.5167	1.457	FoodChoice	-0.040000000000000036	0.9551209999999999	0.52	0.5	0.54	1.0
394.0167	1.457	FoodChoice	0.026666999999999996	2.344175	0.6066665	0.62	0.593333	1.0
406.0168	1.457	FoodChoice	-0.5	1.418097	1.29	1.04	1.54	0.0
