onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.049876	1.064	ColorDots	-1.0	0.5917180000000001	1	1.0
10.633359	1.064	ColorDots	-2.0	0.793233	1	1.0
14.216621	1.064	ColorDots	-0.5	0.735937	1	1.0
18.299986999999998	1.064	ColorDots	0.125	0.684543	1	0.0
25.383360999999997	1.064	ColorDots	0.0	0.788233	1	1.0
29.966564	1.064	ColorDots	1.0	0.639005	1	1.0
35.549986	1.064	ColorDots	-1.0	0.5695140000000001	1	1.0
39.133365000000005	1.064	ColorDots	-0.125	0.7111069999999999	1	0.0
44.71669	1.064	ColorDots	2.0	0.645903	1	0.0
52.283367999999996	1.064	ColorDots	0.0	0.817112	1	1.0
57.349982999999995	1.064	ColorDots	-0.125	0.677578	1	1.0
61.433299	1.064	ColorDots	0.0	0.821269	1	1.0
72.016621	1.064	ColorDots	0.0	0.788942	1	1.0
75.583353	1.064	ColorDots	0.5	0.817134	1	0.0
80.149984	1.064	ColorDots	0.5	0.7236060000000001	1	1.0
85.716572	1.064	ColorDots	0.0	0.593021	1	1.0
89.799974	1.064	ColorDots	2.0	0.6116149999999999	1	0.0
93.866573	1.064	ColorDots	-0.125	0.750905	1	1.0
101.44988599999999	1.064	ColorDots	2.0	0.555703	1	0.0
105.533245	1.064	ColorDots	2.0	0.7672479999999999	1	0.0
109.599902	1.064	ColorDots	1.0	0.7446649999999999	1	0.0
115.18330300000001	1.064	ColorDots	-0.5	0.563286	1	1.0
119.24999199999999	1.064	ColorDots	1.0	0.5715979999999999	1	0.0
122.833359	1.064	ColorDots	-0.5	0.804232	1	1.0
129.416626	1.064	ColorDots	2.0	0.628965	1	0.0
133.983157	1.064	ColorDots	2.0	0.561318	1	0.0
138.066622	1.064	ColorDots	-0.25	0.571968	1	1.0
142.133217	1.064	ColorDots	-2.0	0.655356	1	1.0
146.19988500000002	1.064	ColorDots	-0.25	0.633602	1	1.0
152.283361	1.064	ColorDots	-2.0	0.5232289999999999	1	1.0
160.850005	1.064	ColorDots	-0.125	0.658559	1	1.0
170.933402	1.064	ColorDots	0.0	0.6230760000000001	1	1.0
174.499927	1.064	ColorDots	-0.125	0.509662	1	1.0
178.08336	1.064	ColorDots	-2.0	0.633278	1	1.0
184.16661499999998	1.064	ColorDots	0.0	0.608947	1	1.0
192.233339	1.064	ColorDots	0.25	0.6952510000000001	1	0.0
195.816624	1.064	ColorDots	-0.25	0.482965	1	1.0
199.399936	1.064	ColorDots	-0.25	0.569562	1	1.0
204.98329099999998	1.064	ColorDots	-1.0	0.560299	1	1.0
212.049873	1.064	ColorDots	2.0	0.621718	1	0.0
217.616544	1.064	ColorDots	2.0	0.559046	1	0.0
226.199985	1.064	ColorDots	-1.0	0.597579	1	1.0
231.28331699999998	1.064	ColorDots	2.0	0.600167	1	0.0
237.866622	1.064	ColorDots	-0.5	0.5969720000000001	1	1.0
247.4333	1.064	ColorDots	0.25	0.818288	1	1.0
251.01662400000004	1.064	ColorDots	-0.5	0.575976	1	1.0
255.09993500000002	1.064	ColorDots	0.125	0.980628	1	1.0
261.183378	1.064	ColorDots	-0.5	0.553165	1	1.0
264.766658	1.064	ColorDots	-1.0	0.609904	1	1.0
273.849987	1.064	ColorDots	0.0	0.72858	1	1.0
278.933332	1.064	ColorDots	-2.0	0.560261	1	1.0
291.01662400000004	1.064	ColorDots	0.25	0.748967	1	0.0
296.60000499999995	1.064	ColorDots	-0.125	0.551592	1	1.0
302.666557	1.064	ColorDots	0.125	0.697021	1	1.0
306.73326299999997	1.064	ColorDots	0.5	0.657327	1	1.0
310.299987	1.064	ColorDots	-0.5	0.655608	1	1.0
315.866656	1.064	ColorDots	0.25	0.698913	1	1.0
320.949968	1.064	ColorDots	0.125	0.774594	1	0.0
324.51655	1.064	ColorDots	2.0	0.742015	1	0.0
332.066545	1.064	ColorDots	-0.125	1.014046	1	1.0
339.633238	1.064	ColorDots	0.0	0.713353	1	1.0
343.21665299999995	1.064	ColorDots	0.0	0.579936	1	1.0
349.783234	1.064	ColorDots	2.0	0.52733	1	0.0
357.866552	1.064	ColorDots	1.0	0.629015	1	0.0
363.449991	1.064	ColorDots	-0.25	0.592575	1	1.0
367.99987000000004	1.064	ColorDots	-0.125	0.6396970000000001	1	1.0
372.566617	1.064	ColorDots	0.5	0.872949	1	1.0
378.133361	1.064	ColorDots	-0.5	0.6622319999999999	1	1.0
384.21661800000004	1.064	ColorDots	0.125	0.7349140000000001	1	1.0
387.799986	1.064	ColorDots	0.25	0.953567	1	0.0
