onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016566	1.255	CorrectRejection	n/a	0.987	0	0	0.0
8.516517	1.255	CorrectRejection	n/a	1.012	0	0	0.0
18.51653	1.255	CorrectRejection	n/a	0.996	0	0	0.0
24.01657	1.255	FalseAlarm	n/a	0.8420000000000001	0	0	1.0
28.01656	1.255	CorrectRejection	n/a	2.2319999999999998	0	0	0.0
33.51654	1.255	CorrectRejection	n/a	0.892	0	0	0.0
40.01652	1.255	CorrectRejection	n/a	0.909	0	0	0.0
45.01667	1.255	Hit	3.755556	0.8859999999999999	0	1	1.0
51.01665	1.255	Miss	4.933333	1.374	0	1	0.0
56.51654	1.255	Hit	9.333333	0.878	0	1	1.0
61.016580000000005	1.255	CorrectRejection	n/a	0.7509999999999999	0	0	0.0
71.01655	1.255	Miss	0.355556	0.851	0	1	0.0
76.01658	1.255	CorrectRejection	n/a	0.7290000000000001	0	0	0.0
81.01654	1.255	CorrectRejection	n/a	1.136	0	0	0.0
89.51658	1.255	Hit	6.888889	0.764	0	1	1.0
96.01654	1.255	FalseAlarm	n/a	0.7979999999999999	0	0	1.0
106.0166	1.255	Hit	5.533333	0.789	0	1	1.0
111.5165	1.255	CorrectRejection	n/a	0.943	0	0	0.0
116.0165	1.255	CorrectRejection	n/a	1.085	0	0	0.0
120.5165	1.255	Miss	4.844444	1.013	0	1	0.0
124.5165	1.255	Hit	9.8	0.9	0	1	1.0
128.5165	1.255	CorrectRejection	n/a	1.4580000000000002	0	0	0.0
137.0166	1.255	CorrectRejection	n/a	0.968	0	0	0.0
150.0166	1.255	Hit	9.533333	1.1420000000000001	0	1	1.0
155.5166	1.255	CorrectRejection	n/a	0.83	0	0	0.0
163.0165	1.255	Hit	0.11111099999999999	1.033	0	1	1.0
169.5165	1.255	Miss	5.644444	0.993	0	1	0.0
176.0165	1.255	Miss	9.511111	1.082	0	1	0.0
180.0165	1.255	FalseAlarm	n/a	0.96	0	0	1.0
184.0165	1.255	Hit	0.2	0.919	0	1	1.0
188.0165	1.255	Hit	0.266667	0.836	0	1	1.0
194.0166	1.255	Hit	4.911111	0.738	0	1	1.0
202.0165	1.255	Hit	9.8	1.021	0	1	1.0
206.0166	1.255	Hit	9.844444000000001	1.014	0	1	1.0
212.5165	1.255	CorrectRejection	n/a	0.966	0	0	0.0
219.0165	1.255	CorrectRejection	n/a	1.0290000000000001	0	0	0.0
225.0165	1.255	Miss	0.2	1.369	0	1	0.0
230.5165	1.255	Hit	4.977778	0.879	0	1	1.0
234.5165	1.255	FalseAlarm	n/a	0.968	0	0	1.0
239.0165	1.255	CorrectRejection	n/a	1.439	0	0	0.0
246.5165	1.255	CorrectRejection	n/a	0.971	0	0	0.0
252.5167	1.255	CorrectRejection	n/a	1.063	0	0	0.0
257.0165	1.255	CorrectRejection	n/a	0.915	0	0	0.0
262.0165	1.255	Hit	5.622222	0.7829999999999999	0	1	1.0
266.0166	1.255	CorrectRejection	n/a	1.015	0	0	0.0
270.5165	1.255	CorrectRejection	n/a	1.068	0	0	0.0
277.5165	1.255	CorrectRejection	n/a	1.43	0	0	0.0
281.5165	1.255	FalseAlarm	n/a	0.758	0	0	1.0
290.5166	1.255	Hit	9.755556	0.853	0	1	1.0
296.0165	1.255	CorrectRejection	n/a	0.943	0	0	0.0
