onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016747	1.255	Hit	7.155556	1.412	0	1	1.0
7.5166710000000005	1.255	CorrectRejection	n/a	1.1	0	0	0.0
13.016630000000001	1.255	Hit	7.488889	1.1079999999999999	0	1	1.0
19.51663	1.255	Hit	4.844444	0.945	0	1	1.0
24.51663	1.255	Hit	5.4	0.85	0	1	1.0
29.01663	1.255	Hit	4.955556	0.8640000000000001	0	1	1.0
33.01663	1.255	CorrectRejection	n/a	0.848	0	0	0.0
40.51663	1.255	CorrectRejection	n/a	1.382	0	0	0.0
53.516630000000006	1.255	CorrectRejection	n/a	0.8740000000000001	0	0	0.0
59.516630000000006	1.255	CorrectRejection	n/a	0.945	0	0	0.0
63.516690000000004	1.255	CorrectRejection	n/a	0.92	0	0	0.0
67.51669	1.255	Hit	0.22222199999999998	0.937	0	1	1.0
71.51663	1.255	CorrectRejection	n/a	2.16	0	0	0.0
77.51663	1.255	Miss	0.44444399999999995	1.0959999999999999	0	1	0.0
83.01663	1.255	Hit	8.911111	0.9520000000000001	0	1	1.0
87.01663	1.255	CorrectRejection	n/a	0.863	0	0	0.0
92.01663	1.255	Hit	0.244444	0.912	0	1	1.0
98.51664	1.255	Miss	1.133333	1.4669999999999999	0	1	0.0
103.5166	1.255	Hit	6.0	0.8370000000000001	0	1	1.0
113.5167	1.255	CorrectRejection	n/a	0.9009999999999999	0	0	0.0
117.5167	1.255	Hit	0.333333	0.917	0	1	1.0
127.5166	1.255	CorrectRejection	n/a	0.987	0	0	0.0
133.0166	1.255	CorrectRejection	n/a	0.934	0	0	0.0
137.5168	1.255	CorrectRejection	n/a	0.831	0	0	0.0
146.0167	1.255	Hit	9.844444000000001	0.84	0	1	1.0
153.0166	1.255	CorrectRejection	n/a	0.8109999999999999	0	0	0.0
158.5167	1.255	CorrectRejection	n/a	0.977	0	0	0.0
163.0166	1.255	Hit	0.22222199999999998	0.9840000000000001	0	1	1.0
169.0167	1.255	CorrectRejection	n/a	0.746	0	0	0.0
173.5166	1.255	Hit	9.888889	0.94	0	1	1.0
181.5166	1.255	CorrectRejection	n/a	1.109	0	0	0.0
190.5167	1.255	CorrectRejection	n/a	0.8059999999999999	0	0	0.0
197.0166	1.255	Hit	5.511111	1.016	0	1	1.0
207.0167	1.255	Hit	0.266667	1.327	0	1	1.0
213.5166	1.255	Hit	8.622222	0.917	0	1	1.0
220.0167	1.255	CorrectRejection	n/a	0.866	0	0	0.0
224.5167	1.255	CorrectRejection	n/a	1.003	0	0	0.0
228.5166	1.255	CorrectRejection	n/a	0.8740000000000001	0	0	0.0
232.5166	1.255	CorrectRejection	n/a	1.227	0	0	0.0
240.0166	1.255	Hit	0.244444	1.172	0	1	1.0
244.5166	1.255	CorrectRejection	n/a	0.9590000000000001	0	0	0.0
250.0166	1.255	Miss	0.622222	0.915	0	1	0.0
254.0167	1.255	Hit	9.222222	1.216	0	1	1.0
260.5166	1.255	CorrectRejection	n/a	1.055	0	0	0.0
269.0167	1.255	CorrectRejection	n/a	0.774	0	0	0.0
273.0166	1.255	Hit	4.866667	0.882	0	1	1.0
278.0167	1.255	CorrectRejection	n/a	0.91	0	0	0.0
283.5167	1.255	CorrectRejection	n/a	1.199	0	0	0.0
290.0167	1.255	Miss	0.288889	0.943	0	1	0.0
296.0166	1.255	Hit	0.333333	0.85	0	1	1.0
