onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016623	1.255	CorrectRejection	n/a	1.136	1	0	1.0
9.516601	1.255	Miss	5.955556	1.841	1	1	1.0
15.516739999999999	1.255	CorrectRejection	n/a	0.818	1	0	1.0
19.51674	1.255	CorrectRejection	n/a	0.5760000000000001	1	0	1.0
26.01674	1.255	Miss	4.866667	1.975	1	1	1.0
31.516640000000002	1.255	FalseAlarm	n/a	1.072	1	0	0.0
40.516729999999995	1.255	Miss	5.733333	1.089	1	1	1.0
46.01667	1.255	CorrectRejection	n/a	0.613	1	0	1.0
52.516740000000006	1.255	Hit	4.377778	0.9520000000000001	1	1	0.0
57.01673	1.255	CorrectRejection	n/a	0.922	1	0	1.0
62.016740000000006	1.255	Miss	5.288889	1.4580000000000002	1	1	1.0
66.01673000000001	1.255	CorrectRejection	n/a	0.74	1	0	1.0
71.51675	1.255	CorrectRejection	n/a	0.735	1	0	1.0
76.01675999999999	1.255	Hit	6.977778	1.209	1	1	0.0
81.51661999999999	1.255	Hit	5.933333	2.291	1	1	0.0
91.5166	1.255	CorrectRejection	n/a	0.7440000000000001	1	0	1.0
101.5167	1.255	Hit	5.133333	1.274	1	1	0.0
109.0167	1.255	CorrectRejection	n/a	1.66	1	0	1.0
113.0167	1.255	CorrectRejection	n/a	0.746	1	0	1.0
118.5167	1.255	CorrectRejection	n/a	1.245	1	0	1.0
123.5167	1.255	CorrectRejection	n/a	0.855	1	0	1.0
129.5167	1.255	CorrectRejection	n/a	0.866	1	0	1.0
142.5167	1.255	Hit	2.911111	1.093	1	1	0.0
147.0167	1.255	CorrectRejection	n/a	0.64	1	0	1.0
157.0167	1.255	Miss	5.3333330000000005	1.319	1	1	1.0
162.0167	1.255	Hit	4.511111	1.74	1	1	0.0
168.5167	1.255	CorrectRejection	n/a	0.914	1	0	1.0
172.5167	1.255	CorrectRejection	n/a	1.11	1	0	1.0
179.5168	1.255	Miss	4.355556	1.808	1	1	1.0
185.5167	1.255	Hit	4.133333	1.653	1	1	0.0
189.5166	1.255	CorrectRejection	n/a	1.2229999999999999	1	0	1.0
194.0167	1.255	CorrectRejection	n/a	0.725	1	0	1.0
198.0167	1.255	Hit	5.5777779999999995	0.7440000000000001	1	1	0.0
204.5167	1.255	Hit	7.711111	1.013	1	1	0.0
210.5167	1.255	Hit	2.822222	1.662	1	1	0.0
217.0167	1.255	CorrectRejection	n/a	0.777	1	0	1.0
222.5167	1.255	FalseAlarm	n/a	2.241	1	0	0.0
226.5167	1.255	Hit	4.311111	0.9590000000000001	1	1	0.0
230.5168	1.255	Hit	5.711111	0.871	1	1	0.0
234.5168	1.255	CorrectRejection	n/a	0.69	1	0	1.0
238.5167	1.255	Hit	3.488889	1.163	1	1	0.0
247.0166	1.255	Hit	5.377778	1.155	1	1	0.0
251.5167	1.255	CorrectRejection	n/a	1.486	1	0	1.0
260.0166	1.255	CorrectRejection	n/a	1.943	1	0	1.0
268.0167	1.255	Hit	5.933333	1.5519999999999998	1	1	0.0
273.0167	3.0	Missed	n/a	n/a	1	0	n/a
279.5167	1.255	CorrectRejection	n/a	0.8959999999999999	1	0	1.0
284.0167	1.255	Miss	3.2888889999999997	1.396	1	1	1.0
290.5167	1.255	CorrectRejection	n/a	0.9259999999999999	1	0	1.0
296.0167	1.255	CorrectRejection	n/a	0.71	1	0	1.0
