onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016531	1.255	Hit	9.688889	1.4040000000000001	0	1	1.0
9.516614	1.255	FalseAlarm	n/a	1.544	0	0	1.0
15.51653	1.255	Hit	0.777778	1.3030000000000002	0	1	1.0
19.51653	1.255	Hit	9.888889	0.609	0	1	1.0
26.01657	1.255	CorrectRejection	n/a	1.2309999999999999	0	0	0.0
31.51653	1.255	Hit	7.5777779999999995	1.037	0	1	1.0
40.51658	1.255	Hit	7.088889	0.7979999999999999	0	1	1.0
46.01661	1.255	Hit	7.555556	0.703	0	1	1.0
52.51651	1.255	CorrectRejection	n/a	1.205	0	0	0.0
57.016580000000005	1.255	FalseAlarm	n/a	1.129	0	0	1.0
62.01656	1.255	CorrectRejection	n/a	1.662	0	0	0.0
66.01652	1.255	FalseAlarm	n/a	0.902	0	0	1.0
71.51658	1.255	CorrectRejection	n/a	1.085	0	0	0.0
76.01653	1.255	Hit	7.4	1.212	0	1	1.0
81.51653	1.255	CorrectRejection	n/a	0.938	0	0	0.0
91.51659000000001	1.255	FalseAlarm	n/a	1.423	0	0	1.0
101.5165	1.255	Hit	6.6666669999999995	1.056	0	1	1.0
109.0165	1.255	CorrectRejection	n/a	0.912	0	0	0.0
113.0165	1.255	FalseAlarm	n/a	1.218	0	0	1.0
118.5165	1.255	CorrectRejection	n/a	1.561	0	0	0.0
123.5166	1.255	Hit	0.933333	1.053	0	1	1.0
129.5166	1.255	Hit	2.088889	1.014	0	1	1.0
142.5166	1.255	FalseAlarm	n/a	1.209	0	0	1.0
147.0165	1.255	Hit	9.822222	0.861	0	1	1.0
157.0166	1.255	Hit	7.644444	0.963	0	1	1.0
162.0166	1.255	FalseAlarm	n/a	1.2229999999999999	0	0	1.0
168.5166	1.255	Hit	4.355556	0.9640000000000001	0	1	1.0
172.5165	1.255	Hit	7.5777779999999995	1.168	0	1	1.0
179.5165	1.255	Hit	9.933333	0.677	0	1	1.0
185.5165	1.255	FalseAlarm	n/a	0.9940000000000001	0	0	1.0
189.5165	1.255	Hit	7.511111	0.9990000000000001	0	1	1.0
194.0166	1.255	FalseAlarm	n/a	1.412	0	0	1.0
198.0165	1.255	Hit	7.133333	0.589	0	1	1.0
204.5166	1.255	CorrectRejection	n/a	1.73	0	0	0.0
210.5165	1.255	CorrectRejection	n/a	1.5130000000000001	0	0	0.0
217.0166	1.255	Hit	9.711111	0.8290000000000001	0	1	1.0
222.5166	1.255	CorrectRejection	n/a	0.9570000000000001	0	0	0.0
226.5166	1.255	CorrectRejection	n/a	0.866	0	0	0.0
230.5166	1.255	Hit	9.177778	0.752	0	1	1.0
234.5165	1.255	Hit	0.8	0.868	0	1	1.0
238.5165	1.255	CorrectRejection	n/a	1.143	0	0	0.0
247.0166	1.255	CorrectRejection	n/a	1.8630000000000002	0	0	0.0
251.5166	1.255	Miss	9.888889	0.851	0	1	0.0
260.0165	1.255	CorrectRejection	n/a	0.973	0	0	0.0
268.0165	1.255	Hit	7.5777779999999995	1.805	0	1	1.0
273.0165	1.255	Hit	8.555556	0.84	0	1	1.0
279.5165	1.255	CorrectRejection	n/a	1.317	0	0	0.0
284.0165	1.255	FalseAlarm	n/a	1.002	0	0	1.0
290.5165	1.255	Hit	9.022222	0.9640000000000001	0	1	1.0
296.0165	1.255	CorrectRejection	n/a	1.112	0	0	0.0
