onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016723	1.457	FoodChoice	0.12666599999999997	0.7611760000000001	0.06999999999999999	0.13333299999999998	0.006667	1.0
8.016691	1.457	FoodChoice	0.0066669999999999785	0.947206	1.0633335000000002	1.066667	1.06	1.0
14.016639999999999	1.457	FoodChoice	-0.006667000000000006	0.998242	0.0966665	0.093333	0.1	1.0
18.0167	1.457	FoodChoice	-0.84	1.523188	0.586667	0.166667	1.006667	0.0
23.5166	1.457	FoodChoice	-0.01333300000000004	1.229288	1.0333335	1.026667	1.04	0.0
27.51672	1.457	FoodChoice	0.020000000000000018	0.8941680000000001	1.016667	1.026667	1.006667	0.0
34.51665	1.457	FoodChoice	0.0066669999999997565	0.764254	2.0233334999999997	2.0266669999999998	2.02	0.0
46.51656	1.457	FoodChoice	0.0	0.8233459999999999	2.0	2.0	2.0	0.0
57.01659	1.457	FoodChoice	0.01333300000000004	1.406299	1.0133334999999999	1.02	1.006667	0.0
63.51659	1.457	FoodChoice	0.006666000000000001	1.365306	0.01	0.013333000000000001	0.006667	0.0
67.51659000000001	1.457	FoodChoice	-0.9133330000000002	1.299304	1.5166665000000001	1.06	1.9733330000000002	0.0
72.01669	1.457	FoodChoice	-0.013333000000000261	0.834203	1.9666665	1.96	1.9733330000000002	0.0
76.01663	1.457	FoodChoice	-1.08	1.2002680000000001	0.546667	0.006667	1.086667	0.0
81.01655	1.457	FoodChoice	0.020000000000000018	1.130339	2.01	2.02	2.0	1.0
86.51669	1.457	FoodChoice	-0.07333300000000001	1.7261990000000003	0.0633335	0.026667000000000003	0.1	0.0
90.51669	1.457	FoodChoice	-0.3999999999999999	1.546189	1.286667	1.086667	1.486667	0.0
97.01666999999999	1.457	FoodChoice	0.026666999999999774	1.4942229999999999	2.9733335	2.9866669999999997	2.96	1.0
102.0167	1.457	FoodChoice	1.833333	0.9312239999999999	1.0833335	2.0	0.166667	1.0
106.0167	1.457	FoodChoice	-0.020000000000000018	1.686202	1.9766669999999997	1.9666669999999997	1.9866669999999997	1.0
116.0166	1.457	FoodChoice	-0.3533329999999999	1.619284	1.2633334999999999	1.086667	1.44	0.0
124.5166	1.457	FoodChoice	-0.9199999999999997	0.974305	1.5266669999999998	1.066667	1.9866669999999997	0.0
129.5165	1.457	FoodChoice	0.0	1.2623469999999999	0.006667	0.006667	0.006667	1.0
136.0166	1.457	FoodChoice	-0.39333299999999993	1.545285	1.2433334999999999	1.046667	1.44	0.0
142.5166	1.457	FoodChoice	-0.006666000000000061	1.0033	1.07	1.066667	1.073333	0.0
147.0166	1.457	FoodChoice	0.0	1.370268	1.026667	1.026667	1.026667	0.0
151.0167	1.457	FoodChoice	0.0	1.638204	0.006667	0.006667	0.006667	1.0
156.5166	1.457	FoodChoice	-0.013333000000000261	1.87727	2.0066665	2.0	2.0133330000000003	0.0
160.5167	1.457	FoodChoice	0.01333300000000004	1.801204	1.0333335	1.04	1.026667	0.0
165.0167	1.457	FoodChoice	1.013333	1.258226	1.5133334999999999	2.02	1.006667	1.0
170.0167	3.0	Missed	0.46666600000000025	n/a	1.7200000000000002	1.9533330000000002	1.486667	n/a
176.0167	1.457	FoodChoice	0.0	0.987168	2.0333330000000003	2.0333330000000003	2.0333330000000003	0.0
185.0166	1.457	FoodChoice	0.4333339999999999	0.7773399999999999	1.27	1.486667	1.053333	1.0
195.0166	1.457	FoodChoice	0.013333999999999513	1.418274	2.04	2.046667	2.0333330000000003	1.0
199.0166	1.457	FoodChoice	0.15999999999999998	0.9702799999999999	0.093333	0.173333	0.013333000000000001	1.0
204.0166	1.457	FoodChoice	-0.0066669999999997565	1.438282	2.9566665	2.953333	2.96	1.0
217.5166	1.457	FoodChoice	0.0	1.041307	1.06	1.06	1.06	1.0
224.0166	1.457	FoodChoice	0.0	0.933306	1.053333	1.053333	1.053333	0.0
230.0167	1.457	FoodChoice	-0.373334	1.130203	0.31999999999999995	0.13333299999999998	0.506667	0.0
235.5166	1.457	FoodChoice	0.3533329999999999	1.1262459999999999	1.2633334999999999	1.44	1.086667	1.0
240.0167	1.457	FoodChoice	0.0	1.493218	2.953333	2.953333	2.953333	0.0
244.0167	1.457	FoodChoice	0.03333400000000003	0.865233	0.15	0.166667	0.13333299999999998	1.0
249.0167	1.457	FoodChoice	0.0	0.734214	0.013333000000000001	0.013333000000000001	0.013333000000000001	1.0
255.0167	3.0	Missed	1.88	n/a	1.98	2.92	1.04	n/a
259.5166	3.0	Missed	0.0	n/a	2.9866669999999997	2.9866669999999997	2.9866669999999997	n/a
263.5166	1.457	FoodChoice	-0.026666999999999774	1.200245	2.0133335	2.0	2.0266669999999998	0.0
273.0167	1.457	FoodChoice	-0.373334	2.2332229999999997	0.31999999999999995	0.13333299999999998	0.506667	0.0
277.5166	1.457	FoodChoice	-0.013333999999999957	2.101282	1.04	1.033333	1.046667	1.0
281.5166	1.457	FoodChoice	0.0	1.371273	0.013333000000000001	0.013333000000000001	0.013333000000000001	0.0
287.5166	3.0	Missed	-0.006666000000000001	n/a	0.01	0.006667	0.013333000000000001	n/a
292.5166	1.457	FoodChoice	0.0066669999999997565	1.623282	2.0233334999999997	2.0266669999999998	2.02	0.0
296.5166	1.457	FoodChoice	-0.0066669999999999785	0.780308	1.0433335000000001	1.04	1.046667	1.0
302.5166	1.457	FoodChoice	0.0066669999999999785	0.673289	1.0566665	1.06	1.053333	1.0
311.5167	1.457	FoodChoice	-0.84	1.032202	0.586667	0.166667	1.006667	1.0
320.0167	1.457	FoodChoice	-0.093333	2.9631950000000002	0.053333500000000006	0.006667	0.1	0.0
324.5167	1.457	FoodChoice	0.0	1.0481479999999999	0.006667	0.006667	0.006667	0.0
330.5167	1.457	FoodChoice	0.0066669999999999785	1.505197	1.0633335000000002	1.066667	1.06	1.0
345.0166	1.457	FoodChoice	-0.013333999999999957	0.999251	1.04	1.033333	1.046667	1.0
351.5166	1.457	FoodChoice	-0.8466670000000001	1.4392719999999999	0.5966665	0.173333	1.02	1.0
357.0166	3.0	Missed	0.006666000000000001	n/a	0.01	0.013333000000000001	0.006667	n/a
362.5166	1.457	FoodChoice	0.013333000000000261	0.7462949999999999	2.0066665	2.0133330000000003	2.0	1.0
367.0166	1.457	FoodChoice	-1.9000000000000001	1.2843360000000001	2.003333	1.053333	2.953333	0.0
371.0166	1.457	FoodChoice	0.0	1.302283	1.026667	1.026667	1.026667	1.0
377.5166	1.457	FoodChoice	-0.046667000000000014	1.199293	1.0633335000000002	1.04	1.086667	0.0
383.5167	1.457	FoodChoice	0.006666000000000001	1.079191	0.01	0.013333000000000001	0.006667	0.0
394.5167	1.457	FoodChoice	0.0	0.8972379999999999	0.013333000000000001	0.013333000000000001	0.013333000000000001	1.0
399.0166	1.457	FoodChoice	0.0	0.8552620000000001	1.053333	1.053333	1.053333	1.0
405.0167	1.457	FoodChoice	-1.006667	1.383204	0.5166665	0.013333000000000001	1.02	0.0
410.0167	1.457	FoodChoice	1.0666660000000001	0.834195	0.54	1.073333	0.006667	1.0
414.5166	3.0	Missed	1.9533339999999997	n/a	1.0099999999999998	1.9866669999999997	0.033333	n/a
419.0167	1.457	FoodChoice	-1.9400000000000002	2.829223	0.9833330000000001	0.013333000000000001	1.9533330000000002	1.0
