onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016608	1.255	CorrectRejection	n/a	1.455	0	0	0.0
6.516582	1.255	CorrectRejection	n/a	1.048	0	0	0.0
10.5166	1.255	Hit	2.2888889999999997	1.01	0	1	1.0
17.01664	1.255	Hit	1.355556	0.9790000000000001	0	1	1.0
25.016579999999998	1.255	Miss	0.533333	1.81	0	1	0.0
35.0166	1.255	Miss	4.777778	1.617	0	1	0.0
39.01664	1.255	FalseAlarm	n/a	2.0540000000000003	0	0	1.0
46.51656	1.255	FalseAlarm	n/a	1.052	0	0	1.0
54.016580000000005	1.255	CorrectRejection	n/a	1.3090000000000002	0	0	0.0
58.516630000000006	1.255	Miss	1.6888889999999999	1.624	0	1	0.0
63.016630000000006	1.255	CorrectRejection	n/a	0.981	0	0	0.0
67.01666	1.255	Hit	2.7111110000000003	0.89	0	1	1.0
73.0165	1.255	Miss	1.266667	1.3090000000000002	0	1	0.0
78.51649	1.255	CorrectRejection	n/a	0.9790000000000001	0	0	0.0
91.51661	1.255	Hit	1.444444	0.93	0	1	1.0
96.01664	1.255	Hit	1.3111110000000001	1.52	0	1	1.0
102.5166	1.255	FalseAlarm	n/a	1.005	0	0	1.0
109.0166	1.255	Hit	2.3777779999999997	1.475	0	1	1.0
115.0165	1.255	CorrectRejection	n/a	1.074	0	0	0.0
125.0167	1.255	Hit	3.422222	1.2670000000000001	0	1	1.0
131.5166	1.255	Hit	7.311111	0.6609999999999999	0	1	1.0
137.0167	1.255	Miss	0.866667	2.266	0	1	0.0
141.0166	1.255	Hit	1.911111	1.139	0	1	1.0
146.5165	1.255	Hit	4.8	1.234	0	1	1.0
153.0166	1.255	Miss	1.3111110000000001	1.207	0	1	0.0
158.5167	1.255	Miss	1.9777779999999998	1.102	0	1	0.0
163.0166	1.255	FalseAlarm	n/a	1.463	0	0	1.0
171.5166	1.255	FalseAlarm	n/a	2.59	0	0	1.0
175.5167	1.255	FalseAlarm	n/a	1.001	0	0	1.0
182.0167	1.255	Hit	1.177778	1.125	0	1	1.0
187.0166	1.255	Hit	1.7555560000000001	1.163	0	1	1.0
197.0166	1.255	CorrectRejection	n/a	1.526	0	0	0.0
201.0166	1.255	Hit	0.288889	1.696	0	1	1.0
206.0166	1.255	CorrectRejection	n/a	0.753	0	0	0.0
211.5167	1.255	Hit	1.555556	0.927	0	1	1.0
217.5166	1.255	CorrectRejection	n/a	1.256	0	0	0.0
223.0165	1.255	Miss	1.7555560000000001	0.977	0	1	0.0
227.0166	1.255	Hit	4.733333	1.014	0	1	1.0
236.0166	1.255	Miss	1.0	1.246	0	1	0.0
241.0165	1.255	CorrectRejection	n/a	1.222	0	0	0.0
246.5166	1.255	Miss	0.8888889999999999	1.136	0	1	0.0
250.5167	1.255	CorrectRejection	n/a	1.358	0	0	0.0
254.5167	1.255	CorrectRejection	n/a	1.3359999999999999	0	0	0.0
263.0166	1.255	Hit	3.488889	1.5119999999999998	0	1	1.0
269.0166	1.255	Hit	1.0444440000000002	1.916	0	1	1.0
275.5167	1.255	CorrectRejection	n/a	0.965	0	0	0.0
282.5166	1.255	CorrectRejection	n/a	1.9169999999999998	0	0	0.0
287.0166	1.255	CorrectRejection	n/a	1.406	0	0	0.0
291.0167	1.255	Hit	2.644444	1.426	0	1	1.0
296.0166	1.255	Miss	1.177778	1.11	0	1	0.0
