onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.0506740000000003	1.064	ColorDots	2.0	1.064759	1	0.0
6.133336	1.064	ColorDots	-2.0	0.926118	1	1.0
12.199847	1.064	ColorDots	-1.0	0.785606	1	1.0
18.284582999999998	1.064	ColorDots	-0.25	1.405888	1	1.0
22.366532	1.064	ColorDots	1.0	1.024924	1	0.0
27.951139	1.064	ColorDots	-0.25	1.7442900000000001	1	1.0
38.033315	1.064	ColorDots	0.0	2.029113	1	1.0
42.616695	1.064	ColorDots	-0.25	1.33076	1	1.0
48.199984	1.064	ColorDots	0.5	1.215443	1	0.0
53.784527000000004	1.064	ColorDots	2.0	0.702928	1	0.0
59.866639	1.064	ColorDots	-0.25	1.628824	1	1.0
67.93326	1.064	ColorDots	0.5	0.8731690000000001	1	0.0
71.51666	1.064	ColorDots	0.125	1.5857219999999999	1	1.0
75.083321	1.064	ColorDots	0.0	1.7391330000000003	1	0.0
85.668009	1.064	ColorDots	0.0	1.689446	1	1.0
90.252786	1.064	ColorDots	2.0	0.690675	1	0.0
97.33318100000001	1.064	ColorDots	0.0	1.467185	1	1.0
106.416522	1.064	ColorDots	0.0	1.74891	1	1.0
118.49986399999999	1.064	ColorDots	-2.0	0.75651	1	1.0
123.56651200000002	1.064	ColorDots	0.0	1.110919	1	0.0
128.149924	1.064	ColorDots	2.0	0.766516	1	0.0
131.716569	1.064	ColorDots	0.0	1.173886	1	1.0
137.283314	1.064	ColorDots	0.5	1.138141	1	0.0
143.849797	1.064	ColorDots	2.0	0.662661	1	0.0
148.433356	1.064	ColorDots	0.0	1.05304	1	1.0
152.517778	1.064	ColorDots	-1.0	0.753678	1	1.0
157.599968	1.064	ColorDots	2.0	0.73146	1	0.0
161.183327	1.064	ColorDots	0.0	1.3700809999999999	1	1.0
167.76779	1.064	ColorDots	-0.5	0.682577	1	1.0
173.833304	1.064	ColorDots	-0.125	0.9131549999999999	1	1.0
178.91666	1.064	ColorDots	-0.5	0.8217700000000001	1	1.0
184.499971	1.064	ColorDots	-0.125	1.02349	1	1.0
192.583363	1.064	ColorDots	0.25	1.318031	1	0.0
198.150928	1.064	ColorDots	-0.125	1.196531	1	1.0
202.23456000000002	1.064	ColorDots	-1.0	0.735905	1	1.0
210.816564	1.064	ColorDots	2.0	0.757891	1	0.0
219.383198	1.064	ColorDots	-0.5	1.0182120000000001	1	1.0
226.966552	1.064	ColorDots	-0.125	0.729901	1	1.0
233.551152	1.064	ColorDots	-0.25	1.522302	1	1.0
237.13458599999998	1.064	ColorDots	0.25	0.9118709999999999	1	0.0
241.71653700000002	1.064	ColorDots	0.0	1.1528370000000001	1	1.0
247.301134	1.064	ColorDots	0.0	0.815321	1	1.0
254.883337	1.064	ColorDots	-2.0	1.20509	1	1.0
258.94998300000003	1.064	ColorDots	-0.25	1.6724720000000002	1	1.0
264.53333599999996	1.064	ColorDots	0.0	1.27901	1	1.0
268.616537	1.064	ColorDots	0.5	1.588924	1	0.0
278.19993	1.064	ColorDots	-0.5	0.749529	1	1.0
281.783258	1.064	ColorDots	-0.5	1.4052	1	1.0
285.867595	1.064	ColorDots	-1.0	0.742865	1	1.0
289.44998799999996	1.064	ColorDots	-1.0	0.928444	1	1.0
293.033337	1.064	ColorDots	0.5	1.3621219999999998	1	1.0
296.616537	1.064	ColorDots	-1.0	0.69292	1	1.0
300.699925	1.064	ColorDots	0.25	2.259534	1	0.0
308.784546	1.064	ColorDots	0.125	1.6358840000000001	1	0.0
312.349971	1.064	ColorDots	2.0	1.087483	1	0.0
315.93335099999996	1.064	ColorDots	-1.0	0.80611	1	1.0
321.499848	1.064	ColorDots	1.0	1.299632	1	0.0
327.566567	1.064	ColorDots	1.0	0.785818	1	0.0
331.13318399999997	1.064	ColorDots	-1.0	0.92527	1	1.0
338.69985099999997	1.064	ColorDots	0.125	1.403614	1	1.0
342.76752400000004	1.064	ColorDots	-0.125	1.581932	1	1.0
347.834375	1.064	ColorDots	-1.0	1.299978	1	1.0
354.90112400000004	1.064	ColorDots	0.125	1.609213	1	0.0
358.466672	1.064	ColorDots	2.0	0.7888069999999999	1	0.0
362.034513	1.064	ColorDots	0.0	1.2579129999999998	1	1.0
370.59996	1.064	ColorDots	1.0	0.892451	1	0.0
374.666607	1.064	ColorDots	-0.5	0.726805	1	1.0
378.733336	1.064	ColorDots	2.0	0.9461219999999999	1	0.0
382.816509	1.064	ColorDots	0.25	1.248946	1	0.0
388.384548	1.064	ColorDots	0.125	1.6099139999999998	1	0.0
