onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.049887	1.064	ColorDots	2.0	0.9084260000000001	2	1.0
6.133344	1.064	ColorDots	-1.0	0.787996	2	0.0
11.19997	1.064	ColorDots	2.0	0.7683760000000001	2	1.0
14.783389000000001	1.064	ColorDots	-0.125	1.1999739999999999	2	0.0
21.866626999999998	1.064	ColorDots	-0.5	0.9706309999999999	2	0.0
28.949968	1.064	ColorDots	-1.0	1.208377	2	0.0
34.533363	1.064	ColorDots	0.5	1.341975	2	1.0
40.11665	1.064	ColorDots	-0.25	1.174662	2	0.0
50.683362	1.064	ColorDots	-0.5	1.04798	2	0.0
55.250066000000004	1.064	ColorDots	-0.125	1.411281	2	1.0
60.833303	1.064	ColorDots	-2.0	1.248011	2	0.0
66.416655	1.064	ColorDots	-0.5	0.637663	2	0.0
70.99989000000001	1.064	ColorDots	0.5	1.551351	2	1.0
79.08336800000001	1.064	ColorDots	0.125	1.402933	2	0.0
83.166666	1.064	ColorDots	1.0	1.187653	2	1.0
95.250029	1.064	ColorDots	-0.5	1.269227	2	0.0
98.83335799999999	1.064	ColorDots	-0.25	0.717924	2	0.0
106.41665400000001	1.064	ColorDots	-0.25	1.310699	2	0.0
112.499969	1.064	ColorDots	-0.125	0.867274	2	0.0
118.083727	1.064	ColorDots	-0.125	1.440618	2	1.0
125.66660300000001	1.064	ColorDots	2.0	1.002707	2	1.0
132.250152	1.064	ColorDots	2.0	0.995159	2	1.0
137.833433	1.064	ColorDots	0.125	1.0568879999999998	2	1.0
141.40004	1.064	ColorDots	1.0	0.701198	2	1.0
144.984567	1.064	ColorDots	-0.25	0.9107729999999999	2	0.0
149.06661200000002	1.064	ColorDots	0.125	1.464734	2	1.0
153.150031	1.064	ColorDots	0.125	1.322308	2	1.0
161.233219	1.064	ColorDots	-1.0	0.6700729999999999	2	0.0
165.300023	1.064	ColorDots	-0.125	1.9423270000000001	2	0.0
171.367825	1.064	ColorDots	0.0	1.627501	2	1.0
176.45003	1.064	ColorDots	0.25	1.451209	2	1.0
180.516649	1.064	ColorDots	0.25	1.405692	2	1.0
188.084668	1.064	ColorDots	-1.0	0.9946809999999999	2	0.0
191.66664699999998	1.064	ColorDots	0.25	1.6166479999999999	2	1.0
197.74998	1.064	ColorDots	-0.5	1.183366	2	0.0
202.316528	1.064	ColorDots	0.25	1.559785	2	1.0
206.88324599999999	1.064	ColorDots	1.0	1.276094	2	1.0
214.94990099999998	1.064	ColorDots	-0.25	1.54944	2	0.0
219.03327099999998	1.064	ColorDots	1.0	1.5200129999999998	2	1.0
228.616574	1.064	ColorDots	-0.125	2.298775	2	0.0
232.200046	1.064	ColorDots	2.0	1.136236	2	1.0
240.78338	1.064	ColorDots	0.5	1.04796	2	1.0
246.350029	1.064	ColorDots	0.25	0.9612879999999999	2	1.0
251.433358	1.064	ColorDots	1.0	1.028987	2	1.0
255.016614	1.064	ColorDots	-0.25	2.029697	2	0.0
259.083346	1.064	ColorDots	0.0	1.196999	2	0.0
266.650072	1.064	ColorDots	-1.0	1.4101780000000002	2	0.0
270.216648	1.064	ColorDots	0.125	1.9796900000000002	2	0.0
274.300071	1.064	ColorDots	0.5	2.0252689999999998	2	1.0
282.883304	1.064	ColorDots	-0.25	1.626036	2	0.0
286.966611	1.064	ColorDots	1.0	1.652695	2	1.0
291.051155	1.064	ColorDots	0.5	1.459185	2	0.0
294.61668399999996	1.064	ColorDots	2.0	0.718658	2	1.0
299.700015	1.064	ColorDots	-0.25	1.470246	2	0.0
303.766568	1.064	ColorDots	1.0	0.8307700000000001	2	1.0
309.850029	1.064	ColorDots	-2.0	1.0563	2	0.0
319.93336400000004	1.064	ColorDots	1.0	1.013984	2	1.0
324.51664900000003	1.064	ColorDots	-0.5	1.402627	2	0.0
328.100036	1.064	ColorDots	2.0	0.789305	2	1.0
337.183388	1.064	ColorDots	-0.125	1.916824	2	1.0
342.766598	1.064	ColorDots	0.5	1.6377469999999998	2	1.0
346.351172	1.064	ColorDots	-2.0	0.582123	2	0.0
349.934531	1.064	ColorDots	-0.5	1.223814	2	0.0
356.01782099999997	1.064	ColorDots	-1.0	1.055525	2	0.0
362.599969	1.064	ColorDots	1.0	0.9723430000000001	2	1.0
368.183327	1.064	ColorDots	0.5	1.509986	2	1.0
374.766603	1.064	ColorDots	-0.125	1.336692	2	0.0
378.34997400000003	1.064	ColorDots	0.0	0.999339	2	0.0
381.933365	1.064	ColorDots	0.0	1.342974	2	0.0
387.516661	1.064	ColorDots	0.5	1.592653	2	1.0
