onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016607	1.255	FalseAlarm	n/a	1.334	1	0	0.0
6.5166059999999995	1.255	CorrectRejection	n/a	1.3359999999999999	1	0	1.0
15.016520000000002	1.255	CorrectRejection	n/a	1.018	1	0	1.0
20.01661	1.255	Hit	4.933333	1.9509999999999998	1	1	0.0
25.51662	1.255	CorrectRejection	n/a	0.865	1	0	1.0
29.516579999999998	1.255	Hit	7.888889	0.8290000000000001	1	1	0.0
34.51658	1.255	Miss	3.177778	0.835	1	1	1.0
39.51661	1.255	CorrectRejection	n/a	1.03	1	0	1.0
46.01661	1.255	Miss	5.044444	0.985	1	1	1.0
50.01661	1.255	Hit	0.622222	1.767	1	1	0.0
54.01661	1.255	Hit	8.777778	1.2	1	1	0.0
58.51664	1.255	Hit	9.511111	1.11	1	1	0.0
62.51661	1.255	Hit	6.466667	1.4380000000000002	1	1	0.0
66.51661	1.255	FalseAlarm	n/a	1.011	1	0	0.0
79.51665	1.255	Miss	2.8666669999999996	0.993	1	1	1.0
84.01661	1.255	CorrectRejection	n/a	0.956	1	0	1.0
94.01663	1.255	CorrectRejection	n/a	1.318	1	0	1.0
99.51657	1.255	CorrectRejection	n/a	0.9440000000000001	1	0	1.0
104.0166	1.255	Miss	3.222222	0.986	1	1	1.0
110.0165	1.255	Miss	6.511111	2.281	1	1	1.0
115.5166	1.255	Hit	4.977778	1.49	1	1	0.0
124.5167	1.255	Hit	6.977778	1.075	1	1	0.0
128.5166	1.255	CorrectRejection	n/a	1.577	1	0	1.0
136.0165	1.255	Hit	5.511111	1.12	1	1	0.0
144.5165	1.255	Miss	2.022222	1.238	1	1	1.0
151.0165	1.255	CorrectRejection	n/a	0.965	1	0	1.0
157.5165	1.255	Hit	5.022222	1.41	1	1	0.0
163.0166	1.255	CorrectRejection	n/a	2.29	1	0	1.0
171.0166	1.255	CorrectRejection	n/a	0.8109999999999999	1	0	1.0
177.5166	1.255	FalseAlarm	n/a	2.445	1	0	0.0
182.0166	1.255	Hit	3.666667	1.023	1	1	0.0
188.5166	1.255	CorrectRejection	n/a	0.993	1	0	1.0
194.0166	1.255	CorrectRejection	n/a	0.8759999999999999	1	0	1.0
204.0166	1.255	Hit	4.911111	1.439	1	1	0.0
210.5166	1.255	FalseAlarm	n/a	1.84	1	0	0.0
216.5166	1.255	Miss	8.377778	1.217	1	1	1.0
224.0166	1.255	CorrectRejection	n/a	1.107	1	0	1.0
234.0166	1.255	CorrectRejection	n/a	0.986	1	0	1.0
240.0166	1.255	CorrectRejection	n/a	2.222	1	0	1.0
244.5166	1.255	CorrectRejection	n/a	1.5119999999999998	1	0	1.0
251.0166	1.255	CorrectRejection	n/a	0.941	1	0	1.0
255.0166	1.255	CorrectRejection	n/a	0.977	1	0	1.0
262.0166	1.255	Hit	5.466667	1.072	1	1	0.0
268.0165	1.255	Miss	9.133333	1.571	1	1	1.0
272.0166	1.255	CorrectRejection	n/a	0.9990000000000001	1	0	1.0
277.0166	1.255	CorrectRejection	n/a	1.56	1	0	1.0
281.0166	1.255	Hit	1.5777780000000001	1.393	1	1	0.0
286.5166	1.255	Hit	7.111111	1.219	1	1	0.0
292.0166	1.255	CorrectRejection	n/a	0.855	1	0	1.0
296.0165	1.255	Miss	4.977778	0.991	1	1	1.0
