onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.051176	1.064	ColorDots	0.125	1.066676	2	0.0
5.636181	1.064	ColorDots	0.5	0.8877700000000001	2	1.0
11.218002	1.064	ColorDots	-0.5	1.526921	2	0.0
17.300163	1.064	ColorDots	0.25	1.727789	2	1.0
21.884562	1.064	ColorDots	-1.0	0.826363	2	0.0
26.468056	1.064	ColorDots	0.125	1.584805	2	0.0
35.051313	1.064	ColorDots	-0.5	1.841638	2	1.0
40.634655	1.064	ColorDots	0.125	2.271301	2	1.0
44.716662	1.064	ColorDots	0.25	2.080286	2	0.0
50.300005999999996	1.064	ColorDots	0.5	1.546945	2	1.0
57.383345	1.064	ColorDots	0.0	1.701554	2	0.0
64.466826	1.064	ColorDots	-0.125	1.41703	2	0.0
71.051323	1.064	ColorDots	0.125	1.7355650000000002	2	1.0
74.634694	1.064	ColorDots	0.0	2.282161	2	1.0
81.21805400000001	1.064	ColorDots	0.5	1.40984	2	1.0
87.301271	1.064	ColorDots	1.0	1.043596	2	1.0
91.38341700000001	1.064	ColorDots	0.5	1.464509	2	1.0
98.967985	1.064	ColorDots	0.25	1.859937	2	1.0
103.03461300000001	1.064	ColorDots	-0.125	2.166236	2	0.0
108.600054	1.064	ColorDots	0.25	1.350795	2	1.0
112.666762	1.064	ColorDots	-0.25	1.2340870000000002	2	0.0
117.73453799999999	1.064	ColorDots	0.25	1.321387	2	0.0
121.31793300000001	1.064	ColorDots	0.25	2.23002	2	0.0
125.90000900000001	1.064	ColorDots	-1.0	0.8979459999999999	2	0.0
131.48459499999998	1.064	ColorDots	-0.5	1.1793559999999998	2	0.0
135.56670400000002	1.064	ColorDots	0.5	1.4341270000000002	2	1.0
142.13346	1.064	ColorDots	-1.0	1.3124040000000001	2	0.0
146.216847	1.064	ColorDots	-0.25	1.8039990000000001	2	0.0
156.283516	1.064	ColorDots	0.0	1.696409	2	0.0
164.367942	1.064	ColorDots	0.0	2.224933	2	0.0
167.933558	1.064	ColorDots	2.0	0.747369	2	1.0
171.516754	1.064	ColorDots	-1.0	0.9221889999999999	2	0.0
175.58348600000002	1.064	ColorDots	1.0	1.100367	2	1.0
180.669675	1.064	ColorDots	-2.0	0.8292510000000001	2	0.0
188.752921	1.064	ColorDots	0.5	1.0210290000000002	2	1.0
196.83348999999998	1.064	ColorDots	0.0	1.9194080000000002	2	1.0
200.41818500000002	1.064	ColorDots	-0.5	1.157764	2	0.0
206.000023	1.064	ColorDots	-0.5	1.081935	2	0.0
209.583462	1.064	ColorDots	0.5	1.369425	2	1.0
215.16678900000002	1.064	ColorDots	0.5	2.175166	2	1.0
219.25	1.064	ColorDots	0.125	1.962948	2	0.0
228.333468	1.064	ColorDots	-0.5	1.5234809999999999	2	0.0
234.417923	1.064	ColorDots	-0.125	2.177002	2	0.0
238.001288	1.064	ColorDots	-1.0	0.828614	2	0.0
241.583415	1.064	ColorDots	0.0	1.883429	2	0.0
245.66797599999998	1.064	ColorDots	0.0	1.6559009999999998	2	0.0
254.25006800000003	1.064	ColorDots	1.0	0.806882	2	1.0
257.833452	1.064	ColorDots	-0.25	1.767379	2	0.0
261.41797599999995	1.064	ColorDots	-0.25	1.294974	2	0.0
266.001167	1.064	ColorDots	2.0	0.701707	2	1.0
275.583382	1.064	ColorDots	0.0	2.004509	2	0.0
280.668052	1.064	ColorDots	0.125	1.943898	2	0.0
285.249998	1.064	ColorDots	0.0	2.397951	2	0.0
288.834602	2.5	Missed	0.25	n/a	2	n/a
299.433478	1.064	ColorDots	0.5	1.034366	2	1.0
305.51683399999996	1.064	ColorDots	-1.0	0.998079	2	0.0
309.101313	1.064	ColorDots	0.0	1.519521	2	0.0
316.684646	1.064	ColorDots	0.25	1.74625	2	1.0
320.766731	1.064	ColorDots	0.0	1.499219	2	1.0
324.851275	1.064	ColorDots	0.0	1.656648	2	0.0
332.433336	1.064	ColorDots	-2.0	1.0786149999999999	2	0.0
341.016722	1.064	ColorDots	0.5	0.9932340000000001	2	1.0
346.10001600000004	1.064	ColorDots	0.125	1.5209110000000001	2	0.0
351.683411	1.064	ColorDots	-2.0	0.758538	2	0.0
357.266656	1.064	ColorDots	-0.125	1.421271	2	0.0
361.333477	1.064	ColorDots	-0.125	1.244478	2	0.0
373.417854	1.064	ColorDots	-2.0	0.959101	2	0.0
377.000002	1.064	ColorDots	-0.25	1.458947	2	0.0
382.58457799999996	1.064	ColorDots	0.0	1.728372	2	0.0
388.66795099999996	1.064	ColorDots	0.25	1.4018680000000001	2	0.0
