onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016693	1.255	CorrectRejection	n/a	2.117	1	0	1.0
6.516696	1.255	Miss	4.6	2.105	1	1	1.0
15.016689999999999	1.255	Hit	5.688889	1.015	1	1	0.0
20.01669	1.255	CorrectRejection	n/a	2.7510000000000003	1	0	1.0
25.51666	1.255	Hit	0.955556	1.685	1	1	0.0
29.516690000000004	1.255	CorrectRejection	n/a	1.569	1	0	1.0
34.516659999999995	1.255	FalseAlarm	n/a	2.002	1	0	0.0
39.516659999999995	1.255	CorrectRejection	n/a	2.565	1	0	1.0
46.016659999999995	1.255	CorrectRejection	n/a	1.5530000000000002	1	0	1.0
50.016690000000004	1.255	Miss	2.888889	1.263	1	1	1.0
54.016580000000005	1.255	FalseAlarm	n/a	0.8170000000000001	1	0	0.0
58.516690000000004	1.255	CorrectRejection	n/a	1.097	1	0	1.0
62.51664	1.255	Hit	5.0	0.809	1	1	0.0
66.51669	1.255	FalseAlarm	n/a	1.334	1	0	0.0
79.51669	1.255	FalseAlarm	n/a	2.964	1	0	0.0
84.01661999999999	3.0	Missed	n/a	n/a	1	0	n/a
94.01666	3.0	Missed	n/a	n/a	1	0	n/a
99.51659000000001	1.255	FalseAlarm	n/a	1.581	1	0	0.0
104.0166	1.255	Hit	4.177778	1.083	1	1	0.0
110.0167	1.255	Hit	1.4	0.8109999999999999	1	1	0.0
115.5167	1.255	FalseAlarm	n/a	1.238	1	0	0.0
124.5167	1.255	Hit	9.133333	1.143	1	1	0.0
128.5167	3.0	Missed	n/a	n/a	1	0	n/a
136.0167	1.255	Hit	4.977778	0.889	1	1	0.0
144.5167	1.255	CorrectRejection	n/a	1.11	1	0	1.0
151.0167	1.255	Hit	1.7555560000000001	0.765	1	1	0.0
157.5167	1.255	FalseAlarm	n/a	1.395	1	0	0.0
163.0167	3.0	Missed	7.822222	n/a	1	1	n/a
171.0167	1.255	FalseAlarm	n/a	1.456	1	0	0.0
177.5167	1.255	Hit	0.13333299999999998	2.399	1	1	0.0
182.0167	1.255	Miss	8.066667	0.877	1	1	1.0
188.5167	1.255	CorrectRejection	n/a	1.9040000000000001	1	0	1.0
194.0167	1.255	Hit	9.911111	0.987	1	1	0.0
204.0167	1.255	Hit	5.933333	1.767	1	1	0.0
210.5167	1.255	Hit	7.4222220000000005	0.8	1	1	0.0
216.5167	1.255	FalseAlarm	n/a	2.903	1	0	0.0
224.0166	1.255	Hit	1.355556	0.6559999999999999	1	1	0.0
234.0167	1.255	Hit	4.955556	2.017	1	1	0.0
240.0166	1.255	FalseAlarm	n/a	2.2969999999999997	1	0	0.0
244.5167	1.255	CorrectRejection	n/a	2.5980000000000003	1	0	1.0
251.0166	1.255	Hit	4.822222	1.33	1	1	0.0
255.0166	3.0	Missed	n/a	n/a	1	0	n/a
262.0168	1.255	FalseAlarm	n/a	1.054	1	0	0.0
268.0167	1.255	FalseAlarm	n/a	2.5180000000000002	1	0	0.0
272.0167	1.255	Hit	7.533333	0.753	1	1	0.0
277.0167	1.255	Hit	9.466667	0.995	1	1	0.0
281.0167	1.255	FalseAlarm	n/a	2.707	1	0	0.0
286.5166	1.255	Miss	1.0444440000000002	1.9140000000000001	1	1	1.0
292.0166	1.255	Hit	8.044444	1.315	1	1	0.0
296.0167	1.255	Hit	4.933333	0.654	1	1	0.0
