onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016825	1.457	FoodChoice	0.586667	1.250998	0.7866665	1.08	0.49333299999999997	0.0
8.016726	1.457	FoodChoice	-0.04666600000000054	1.193095	2.41	2.3866669999999996	2.433333	1.0
14.01679	1.457	FoodChoice	-0.03333300000000006	1.401027	1.4366664999999998	1.42	1.453333	0.0
18.51683	1.457	FoodChoice	0.27333300000000005	1.22999	2.3566665	2.4933330000000002	2.22	0.0
23.51683	1.457	FoodChoice	-0.1066660000000006	0.800003	2.44	2.3866669999999996	2.4933330000000002	1.0
32.01677	1.457	FoodChoice	0.6066669999999998	0.7220489999999999	2.6833335	2.9866669999999997	2.38	1.0
37.01677	1.457	FoodChoice	0.4600000000000002	1.420052	1.6099999999999999	1.84	1.38	1.0
41.01677	1.457	FoodChoice	-0.033333000000000015	1.7210509999999999	0.0833335	0.06666699999999999	0.1	1.0
45.51683	1.457	FoodChoice	-1.8466660000000001	0.874999	0.9900000000000001	0.06666699999999999	1.9133330000000002	0.0
55.516830000000006	1.457	FoodChoice	-0.040000000000000036	0.988994	2.586667	2.566667	2.606667	0.0
61.516830000000006	1.457	FoodChoice	0.14666699999999988	0.9839899999999999	1.3066665	1.38	1.233333	0.0
67.01677	1.457	FoodChoice	-0.14000000000000012	1.273048	2.9166669999999995	2.8466669999999996	2.9866669999999997	0.0
71.51683	1.457	FoodChoice	0.013333000000000012	1.26199	0.0733335	0.08	0.06666699999999999	1.0
77.01679	1.457	FoodChoice	-0.5000000000000002	1.343035	1.483333	1.233333	1.7333330000000002	1.0
81.01677	1.457	FoodChoice	0.4	0.770047	0.3	0.5	0.1	1.0
85.01677	1.457	FoodChoice	-1.873333	0.806063	1.0033334999999999	0.06666699999999999	1.94	0.0
89.01677	1.457	FoodChoice	0.41333299999999995	1.096035	1.7733335000000001	1.98	1.566667	1.0
93.51675999999999	1.457	FoodChoice	0.1066660000000006	1.062041	2.44	2.4933330000000002	2.3866669999999996	0.0
103.5168	1.457	FoodChoice	0.013333000000000261	1.521051	1.9733334999999999	1.98	1.9666669999999997	1.0
109.5167	1.457	FoodChoice	-0.040000000000000036	1.652132	2.4733330000000002	2.453333	2.4933330000000002	1.0
114.5166	1.457	FoodChoice	-0.06000000000000005	1.236163	2.1900000000000004	2.16	2.22	0.0
120.0167	1.457	FoodChoice	0.03333300000000028	1.548127	1.9966665000000001	2.0133330000000003	1.98	0.0
124.5167	1.457	FoodChoice	1.573334	1.9381169999999999	1.3399999999999999	2.126667	0.553333	0.0
131.0167	1.457	FoodChoice	-0.013333000000000261	1.488143	1.9733334999999999	1.9666669999999997	1.98	0.0
137.5167	1.457	FoodChoice	0.14666699999999988	1.309074	1.3066665	1.38	1.233333	0.0
144.5167	1.457	FoodChoice	-0.40666699999999967	1.743084	1.7633334999999999	1.56	1.9666669999999997	1.0
150.0168	1.457	FoodChoice	0.12666699999999986	1.077043	2.0633334999999997	2.126667	2.0	0.0
154.5168	1.457	FoodChoice	-1.26	1.65905	1.6766670000000001	1.046667	2.306667	1.0
159.5168	1.457	FoodChoice	-0.0066669999999999785	1.732019	1.0433335000000001	1.04	1.046667	0.0
163.5168	1.457	FoodChoice	-0.040000000000000036	1.321042	1.926667	1.906667	1.946667	0.0
174.0167	1.457	FoodChoice	-1.2666669999999998	1.1430799999999999	2.3533334999999997	1.72	2.9866669999999997	1.0
180.5168	1.457	FoodChoice	-0.07333300000000031	1.373991	2.4166665	2.38	2.453333	0.0
186.5168	1.457	FoodChoice	0.03333300000000006	1.753049	1.4366664999999998	1.453333	1.42	1.0
191.5167	1.457	FoodChoice	0.05333399999999999	1.115074	1.02	1.046667	0.993333	1.0
197.0168	1.457	FoodChoice	-0.27333399999999974	1.585061	2.4299999999999997	2.293333	2.566667	0.0
201.5168	1.457	FoodChoice	-0.006667000000000034	1.32105	0.4966665	0.49333299999999997	0.5	0.0
205.5168	1.457	FoodChoice	-0.026666999999999996	1.4160409999999999	1.0533335	1.04	1.066667	1.0
210.0168	1.457	FoodChoice	-0.0533330000000003	2.096991	2.0066665	1.98	2.0333330000000003	1.0
214.0168	1.457	FoodChoice	-1.533333	2.386003	1.2133335	0.446667	1.98	0.0
219.0168	1.457	FoodChoice	0.2999999999999998	1.610994	1.23	1.38	1.08	1.0
223.5169	1.457	FoodChoice	0.09333300000000033	1.250941	2.3866665	2.433333	2.34	0.0
232.5167	1.457	FoodChoice	-0.13333299999999992	1.128093	1.6133335	1.546667	1.68	1.0
238.5167	1.457	FoodChoice	-0.34666699999999995	0.9661059999999999	0.2733335	0.1	0.446667	0.0
243.5167	1.457	FoodChoice	0.07333300000000031	1.626097	2.4166665	2.453333	2.38	1.0
249.0167	1.457	FoodChoice	-0.026666999999999774	1.410053	2.3066665	2.293333	2.32	0.0
255.5168	1.457	FoodChoice	0.1133339999999996	2.156982	2.55	2.606667	2.4933330000000002	1.0
262.0167	1.457	FoodChoice	-1.2933330000000003	1.1791	2.3266665	1.68	2.9733330000000002	0.0
270.5167	1.457	FoodChoice	-0.04666600000000054	1.3471309999999999	1.99	1.9666669999999997	2.0133330000000003	1.0
277.0167	1.457	FoodChoice	0.40666599999999997	2.719169	0.79	0.993333	0.586667	0.0
289.0167	1.457	FoodChoice	1.2866669999999996	1.1140809999999999	2.2033335	2.8466669999999996	1.56	1.0
293.5167	1.457	FoodChoice	-1.573333	1.006125	1.3733335000000002	0.586667	2.16	0.0
299.5168	1.457	FoodChoice	-0.06	1.0270569999999999	0.5233329999999999	0.49333299999999997	0.553333	0.0
305.5168	1.457	FoodChoice	-0.17999999999999994	1.465998	1.8233330000000003	1.7333330000000002	1.9133330000000002	0.0
319.0168	1.457	FoodChoice	-0.013333000000000261	0.70205	2.0066665	2.0	2.0133330000000003	1.0
325.0168	1.457	FoodChoice	-1.8666669999999996	0.902028	1.0333335	0.1	1.9666669999999997	0.0
336.0168	1.457	FoodChoice	0.04666600000000054	1.3620139999999998	2.41	2.433333	2.3866669999999996	0.0
340.0168	1.457	FoodChoice	-0.006667000000000034	0.717985	0.4966665	0.49333299999999997	0.5	0.0
349.0168	1.457	FoodChoice	0.020000000000000018	1.192056	1.556667	1.566667	1.546667	0.0
353.5168	1.457	FoodChoice	0.1133339999999996	1.175993	2.51	2.566667	2.453333	0.0
357.5168	1.457	FoodChoice	0.3066660000000003	0.994049	2.2800000000000002	2.433333	2.126667	1.0
361.5168	1.457	FoodChoice	0.026666999999999996	0.637005	1.5466665000000002	1.56	1.533333	0.0
365.5168	1.457	FoodChoice	-1.2533329999999998	1.2240360000000001	1.6933335	1.066667	2.32	0.0
375.0168	1.457	FoodChoice	-1.0533330000000003	1.124989	1.9066665	1.38	2.433333	1.0
380.0168	1.457	FoodChoice	-0.09333300000000033	0.655986	2.3866665	2.34	2.433333	1.0
386.5168	1.457	FoodChoice	1.5133330000000003	1.459993	1.2766665000000001	2.0333330000000003	0.52	1.0
401.0167	1.457	FoodChoice	-0.926666	1.968127	0.53	0.06666699999999999	0.993333	0.0
407.0168	1.457	FoodChoice	0.3666660000000004	1.179986	2.79	2.9733330000000002	2.606667	0.0
411.0167	1.457	FoodChoice	-1.1533339999999996	0.780147	1.8099999999999998	1.233333	2.3866669999999996	0.0
415.0167	1.457	FoodChoice	-1.2599999999999998	0.820111	1.71	1.08	2.34	0.0
419.0168	1.457	FoodChoice	-0.013333000000000012	1.828055	0.0733335	0.06666699999999999	0.08	1.0
