onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016743	1.255	Miss	5.7555559999999995	2.189	1	1	1.0
8.516774	1.255	Hit	5.533333	1.412	1	1	0.0
18.51674	1.255	CorrectRejection	n/a	0.934	1	0	1.0
24.0167	1.255	Hit	7.177778	2.04	1	1	0.0
28.016740000000002	1.255	Hit	5.955556	1.014	1	1	0.0
33.51677	1.255	CorrectRejection	n/a	1.3980000000000001	1	0	1.0
40.0168	1.255	CorrectRejection	n/a	2.376	1	0	1.0
45.0168	1.255	FalseAlarm	n/a	1.2209999999999999	1	0	0.0
51.01677	3.0	Missed	n/a	n/a	1	0	n/a
56.51676	1.255	Miss	2.688889	1.8559999999999999	1	1	1.0
61.0168	1.255	Hit	8.622222	0.917	1	1	0.0
71.01675999999999	1.255	FalseAlarm	n/a	0.9079999999999999	1	0	0.0
76.01664	1.255	FalseAlarm	n/a	0.9059999999999999	1	0	0.0
81.01675999999999	1.255	Hit	6.4	1.4669999999999999	1	1	0.0
89.51678000000001	1.255	FalseAlarm	n/a	1.5430000000000001	1	0	0.0
96.01671999999999	1.255	FalseAlarm	n/a	1.25	1	0	0.0
106.0166	1.255	Hit	2.666667	1.031	1	1	0.0
111.5166	1.255	Hit	5.133333	1.248	1	1	0.0
116.0167	1.255	Hit	5.222222	0.9279999999999999	1	1	0.0
120.5167	1.255	Hit	6.822222	1.046	1	1	0.0
124.5167	1.255	Hit	7.377778	0.866	1	1	0.0
128.5167	1.255	Hit	4.733333	0.945	1	1	0.0
137.0167	1.255	Hit	6.6	1.084	1	1	0.0
150.0167	1.255	FalseAlarm	n/a	1.097	1	0	0.0
155.5167	1.255	CorrectRejection	n/a	1.268	1	0	1.0
163.0167	1.255	Miss	6.711111	1.8769999999999998	1	1	1.0
169.5167	1.255	Hit	8.177778	1.09	1	1	0.0
176.0167	1.255	FalseAlarm	n/a	2.5469999999999997	1	0	0.0
180.0167	1.255	CorrectRejection	n/a	1.785	1	0	1.0
184.0167	1.255	CorrectRejection	n/a	1.136	1	0	1.0
188.0168	1.255	Hit	6.555556	0.9540000000000001	1	1	0.0
194.0166	1.255	Miss	3.0	1.608	1	1	1.0
202.0168	1.255	Hit	8.755556	1.4680000000000002	1	1	0.0
206.0168	1.255	Hit	2.8666669999999996	1.138	1	1	0.0
212.5166	1.255	Hit	6.6	0.904	1	1	0.0
219.0168	1.255	CorrectRejection	n/a	1.02	1	0	1.0
225.0167	1.255	Hit	7.044444	1.151	1	1	0.0
230.5167	1.255	FalseAlarm	n/a	0.647	1	0	0.0
234.5167	1.255	Hit	7.3333330000000005	1.206	1	1	0.0
239.0167	1.255	Hit	5.444444	0.893	1	1	0.0
246.5167	1.255	Hit	3.733333	0.7809999999999999	1	1	0.0
252.5168	1.255	CorrectRejection	n/a	1.5630000000000002	1	0	1.0
257.0167	1.255	Hit	6.066667	1.311	1	1	0.0
262.0166	1.255	CorrectRejection	n/a	1.436	1	0	1.0
266.0166	1.255	CorrectRejection	n/a	1.107	1	0	1.0
270.5166	1.255	Hit	5.888889	1.77	1	1	0.0
277.5167	1.255	FalseAlarm	n/a	0.857	1	0	0.0
281.5167	1.255	FalseAlarm	n/a	1.669	1	0	0.0
290.5167	1.255	Hit	4.711111	1.8530000000000002	1	1	0.0
296.0167	1.255	FalseAlarm	n/a	1.992	1	0	0.0
