onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.016687	1.457	FoodChoice	0.34666700000000006	2.596829	0.7933335	0.966667	0.62	0.0
6.516684	1.457	FoodChoice	0.033332999999999835	1.2978299999999998	1.3833335	1.4	1.366667	1.0
11.516639999999999	1.457	FoodChoice	-0.14	1.0998780000000001	0.8766670000000001	0.806667	0.946667	0.0
17.51667	1.457	FoodChoice	-0.02666600000000008	2.165859	1.04	1.026667	1.053333	0.0
23.516579999999998	1.457	FoodChoice	-0.06666700000000003	1.0359479999999999	1.0866665000000002	1.053333	1.12	0.0
30.01662	1.457	FoodChoice	0.0	1.420915	1.053333	1.053333	1.053333	0.0
36.01664	1.457	FoodChoice	0.0	1.031894	1.7133330000000002	1.7133330000000002	1.7133330000000002	1.0
40.01662	1.457	FoodChoice	-0.10666699999999985	1.7719049999999998	1.6066665	1.553333	1.66	0.0
45.01662	1.457	FoodChoice	0.0	1.8579279999999998	1.053333	1.053333	1.053333	1.0
49.01665	1.457	FoodChoice	0.053333000000000075	1.5978809999999999	0.6333335	0.66	0.606667	1.0
55.01665	1.457	FoodChoice	-0.15333299999999994	1.439881	1.4633335	1.386667	1.54	0.0
60.5167	1.457	FoodChoice	-0.06666700000000003	1.7068189999999999	1.5066665000000001	1.473333	1.54	0.0
64.51665	1.457	FoodChoice	-0.82	1.5468709999999999	1.03	0.62	1.44	0.0
71.01665	1.457	FoodChoice	0.0533330000000003	1.686868	1.6866665	1.7133330000000002	1.66	0.0
79.51665	1.457	FoodChoice	-0.173334	2.176879	0.8600000000000001	0.773333	0.946667	0.0
83.51668000000001	1.457	FoodChoice	-0.01333300000000004	1.13085	1.4466665	1.44	1.453333	1.0
87.51665	1.457	FoodChoice	0.5066669999999998	2.78388	2.2866665	2.54	2.0333330000000003	0.0
92.51665	1.457	FoodChoice	0.6333329999999999	1.155882	1.3433335	1.66	1.026667	1.0
97.51665	1.457	FoodChoice	-0.01333300000000004	1.144881	1.5466665000000002	1.54	1.553333	0.0
101.5166	1.457	FoodChoice	0.0	1.892886	1.44	1.44	1.44	1.0
108.0166	1.457	FoodChoice	-0.14000000000000012	1.459882	1.47	1.4	1.54	0.0
112.5167	1.457	FoodChoice	0.07999999999999996	2.1518770000000003	0.566667	0.606667	0.526667	1.0
118.5167	1.457	FoodChoice	-0.19999999999999996	2.345787	1.3399999999999999	1.24	1.44	0.0
122.5166	1.457	FoodChoice	-0.013333999999999957	0.835894	1.42	1.413333	1.426667	0.0
132.0166	1.457	FoodChoice	0.026666999999999996	2.188957	1.0666665000000002	1.08	1.053333	0.0
136.0166	1.457	FoodChoice	-0.093333	1.08495	0.5733334999999999	0.526667	0.62	0.0
141.0167	1.457	FoodChoice	-0.0266660000000003	1.570862	1.6800000000000002	1.666667	1.6933330000000002	1.0
145.0167	1.457	FoodChoice	0.1133329999999999	1.496865	1.1366665	1.193333	1.08	0.0
149.5167	1.457	FoodChoice	0.6600000000000001	1.022853	1.3833330000000001	1.7133330000000002	1.053333	1.0
154.0167	1.457	FoodChoice	0.0	1.1498620000000002	1.453333	1.453333	1.453333	1.0
160.5168	1.457	FoodChoice	-0.026666000000000523	1.7307580000000002	1.74	1.7266669999999997	1.7533330000000003	0.0
166.5167	1.457	FoodChoice	0.186666	0.895847	1.3599999999999999	1.453333	1.266667	0.0
177.0166	1.457	FoodChoice	0.06000000000000005	2.1819189999999997	1.77	1.8	1.74	1.0
183.0166	3.0	Missed	0.36666699999999997	n/a	0.8433335	1.026667	0.66	n/a
187.0167	1.457	FoodChoice	-0.16000000000000014	1.1228129999999998	1.9533330000000002	1.8733330000000001	2.0333330000000003	0.0
191.0166	1.457	FoodChoice	0.013332999999999817	2.451898	1.3733335	1.38	1.366667	1.0
202.0166	1.457	FoodChoice	-0.006666000000000061	1.519885	1.27	1.266667	1.273333	0.0
207.5166	1.457	FoodChoice	-0.066666	1.8568799999999999	1.0	0.966667	1.033333	0.0
212.0166	1.457	FoodChoice	0.0	2.4858830000000003	1.44	1.44	1.44	0.0
221.0167	1.457	FoodChoice	0.10000000000000009	1.03483	1.9233330000000002	1.9733330000000002	1.8733330000000001	1.0
234.5166	1.457	FoodChoice	0.05999999999999994	1.650882	0.996667	1.026667	0.966667	1.0
241.0166	1.457	FoodChoice	0.013333999999999957	1.781941	0.74	0.746667	0.733333	0.0
255.5167	1.457	FoodChoice	0.6266670000000001	1.8948470000000002	1.5066665000000001	1.82	1.193333	1.0
259.5166	1.457	FoodChoice	-0.3599999999999999	1.507884	2.3600000000000003	2.18	2.54	0.0
