onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016691	1.255	CorrectRejection	n/a	1.329	1	0	1.0
6.516693	1.255	Hit	8.533333	1.179	1	1	0.0
15.016589999999999	1.255	FalseAlarm	n/a	1.584	1	0	0.0
20.01663	1.255	Hit	9.844444000000001	1.4509999999999998	1	1	0.0
25.51671	1.255	FalseAlarm	n/a	0.9179999999999999	1	0	0.0
29.51665	1.255	Hit	8.711111	0.614	1	1	0.0
34.516690000000004	1.255	Hit	7.111111	0.9420000000000001	1	1	0.0
39.51668	1.255	FalseAlarm	n/a	0.74	1	0	0.0
46.01657	1.255	CorrectRejection	n/a	1.614	1	0	1.0
50.01657	1.255	Hit	3.8666669999999996	0.797	1	1	0.0
54.0166	1.255	FalseAlarm	n/a	1.517	1	0	0.0
58.51659	1.255	Hit	3.022222	0.731	1	1	0.0
62.5166	1.255	Hit	9.044444	0.6890000000000001	1	1	0.0
66.51666999999999	1.255	Hit	9.555556	1.611	1	1	0.0
79.51669	1.255	CorrectRejection	n/a	1.06	1	0	1.0
84.01661	1.255	CorrectRejection	n/a	0.9059999999999999	1	0	1.0
94.01673000000001	1.255	CorrectRejection	n/a	1.196	1	0	1.0
99.51666999999999	1.255	Hit	0.911111	0.9129999999999999	1	1	0.0
104.0167	1.255	FalseAlarm	n/a	0.745	1	0	0.0
110.0166	1.255	Hit	8.288889	0.831	1	1	0.0
115.5167	1.255	Hit	9.622222	1.01	1	1	0.0
124.5167	1.255	CorrectRejection	n/a	1.4409999999999998	1	0	1.0
128.5167	1.255	Hit	0.377778	0.843	1	1	0.0
136.0167	1.255	Hit	1.7777779999999999	1.148	1	1	0.0
144.5167	1.255	Hit	5.355556	0.9109999999999999	1	1	0.0
151.0166	1.255	FalseAlarm	n/a	0.848	1	0	0.0
157.5167	1.255	FalseAlarm	n/a	0.8270000000000001	1	0	0.0
163.0167	1.255	Hit	5.044444	1.055	1	1	0.0
171.0166	1.255	CorrectRejection	n/a	0.825	1	0	1.0
177.5167	1.255	Hit	7.7555559999999995	1.131	1	1	0.0
182.0167	1.255	FalseAlarm	n/a	1.518	1	0	0.0
188.5167	1.255	CorrectRejection	n/a	2.12	1	0	1.0
194.0167	1.255	FalseAlarm	n/a	1.605	1	0	0.0
204.0167	1.255	Hit	5.866667	0.687	1	1	0.0
210.5166	1.255	CorrectRejection	n/a	1.374	1	0	1.0
216.5166	1.255	CorrectRejection	n/a	0.94	1	0	1.0
224.0166	1.255	CorrectRejection	n/a	1.3769999999999998	1	0	1.0
234.0167	1.255	Hit	5.088889	0.868	1	1	0.0
240.0167	1.255	FalseAlarm	n/a	1.706	1	0	0.0
244.5167	1.255	CorrectRejection	n/a	0.8340000000000001	1	0	1.0
251.0167	1.255	Hit	8.088889	0.795	1	1	0.0
255.0166	1.255	CorrectRejection	n/a	0.7709999999999999	1	0	1.0
262.0167	1.255	FalseAlarm	n/a	1.077	1	0	0.0
268.0167	1.255	Hit	1.7555560000000001	0.7879999999999999	1	1	0.0
272.0166	1.255	FalseAlarm	n/a	1.1540000000000001	1	0	0.0
277.0167	1.255	Hit	4.688889	1.055	1	1	0.0
281.0167	1.255	CorrectRejection	n/a	1.389	1	0	1.0
286.5166	1.255	Hit	9.688889	0.7879999999999999	1	1	0.0
292.0167	1.255	CorrectRejection	n/a	1.561	1	0	1.0
296.0167	1.255	Hit	9.333333	0.8490000000000001	1	1	0.0
