onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.01668	1.457	FoodChoice	0.24666700000000008	0.938393	0.6566665	0.78	0.533333	0.0
6.516622	1.457	FoodChoice	0.06666700000000003	1.150462	0.9333335	0.966667	0.9	1.0
11.51662	1.457	FoodChoice	-0.006666000000000061	0.8394590000000001	0.77	0.766667	0.773333	0.0
17.516679999999997	1.457	FoodChoice	-0.0066669999999999785	1.068418	0.7833335	0.78	0.786667	0.0
23.51662	1.457	FoodChoice	-0.01333300000000004	1.162475	0.7933335	0.786667	0.8	0.0
30.01665	1.457	FoodChoice	0.0	1.239435	0.786667	0.786667	0.786667	0.0
36.01658	1.457	FoodChoice	0.0	0.814501	1.006667	1.006667	1.006667	1.0
40.01658	1.457	FoodChoice	0.0	0.933485	1.0	1.0	1.0	1.0
45.01662	1.457	FoodChoice	0.0	1.4404649999999999	0.786667	0.786667	0.786667	0.0
49.016709999999996	1.457	FoodChoice	0.166667	0.7203729999999999	0.6033335	0.686667	0.52	1.0
55.01664	1.457	FoodChoice	-0.026666999999999996	0.851447	0.9733335	0.96	0.986667	1.0
60.51668000000001	1.457	FoodChoice	0.0	0.970403	0.986667	0.986667	0.986667	1.0
64.51668000000001	1.457	FoodChoice	-0.44666700000000004	0.9364040000000001	0.7566664999999999	0.533333	0.98	1.0
71.01665	1.457	FoodChoice	0.0066669999999999785	1.305433	1.0033335	1.006667	1.0	1.0
79.51663	1.457	FoodChoice	-0.020000000000000018	1.507448	0.763333	0.753333	0.773333	1.0
83.51659000000001	1.457	FoodChoice	-0.0066669999999999785	1.288492	0.9833335	0.98	0.986667	0.0
87.51654	1.457	FoodChoice	0.6133330000000001	0.902547	1.8133335000000002	2.12	1.506667	1.0
92.51671	1.457	FoodChoice	0.21999999999999997	1.7433779999999999	0.89	1.0	0.78	1.0
97.51663	1.457	FoodChoice	-0.006666000000000061	1.1004530000000001	0.99	0.986667	0.993333	0.0
101.5167	1.457	FoodChoice	0.0	1.336379	0.98	0.98	0.98	0.0
108.0166	1.457	FoodChoice	-0.026665999999999968	1.102496	0.98	0.966667	0.993333	1.0
112.5166	1.457	FoodChoice	0.046667000000000014	1.365436	0.4966665	0.52	0.473333	1.0
118.5167	1.457	FoodChoice	-0.146667	0.8724299999999999	0.9066665	0.833333	0.98	0.0
122.5166	1.457	FoodChoice	0.0	0.8344659999999999	0.98	0.98	0.98	0.0
132.0167	1.457	FoodChoice	0.01333300000000004	2.577429	0.7933335	0.8	0.786667	1.0
136.0167	1.457	FoodChoice	-0.05999999999999994	0.933444	0.503333	0.473333	0.533333	0.0
141.0166	1.457	FoodChoice	0.0	1.225499	1.0	1.0	1.0	1.0
145.0166	1.457	FoodChoice	0.0	1.085465	0.8	0.8	0.8	0.0
