onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016542	1.255	FalseAlarm	n/a	1.8259999999999998	0	0	1.0
9.516535000000001	1.255	CorrectRejection	n/a	1.88	0	0	0.0
15.516589999999999	1.255	CorrectRejection	n/a	1.402	0	0	0.0
19.51659	1.255	Hit	4.4	0.965	0	1	1.0
26.01653	1.255	CorrectRejection	n/a	1.286	0	0	0.0
31.51659	1.255	FalseAlarm	n/a	1.15	0	0	1.0
40.51665	1.255	Hit	9.777778	0.98	0	1	1.0
46.01654	1.255	CorrectRejection	n/a	1.347	0	0	0.0
52.51659	1.255	Hit	4.177778	0.821	0	1	1.0
57.01659	1.255	Hit	0.177778	1.2670000000000001	0	1	1.0
62.01654	1.255	Hit	1.244444	0.8240000000000001	0	1	1.0
66.01653	1.255	Hit	6.6666669999999995	2.1430000000000002	0	1	1.0
71.51655	1.255	Hit	5.711111	0.873	0	1	1.0
76.01653	1.255	CorrectRejection	n/a	1.002	0	0	0.0
81.51652	1.255	CorrectRejection	n/a	1.214	0	0	0.0
91.51655	1.255	FalseAlarm	n/a	1.585	0	0	1.0
101.5165	1.255	Hit	9.888889	0.813	0	1	1.0
109.0165	1.255	Hit	9.4	0.862	0	1	1.0
113.0165	1.255	Miss	9.977778	1.1740000000000002	0	1	0.0
118.5165	1.255	FalseAlarm	n/a	1.459	0	0	1.0
123.5166	1.255	CorrectRejection	n/a	0.945	0	0	0.0
129.5165	1.255	Hit	1.0444440000000002	1.139	0	1	1.0
142.5165	1.255	CorrectRejection	n/a	1.538	0	0	0.0
147.0165	1.255	Hit	4.844444	0.818	0	1	1.0
157.0166	1.255	Hit	6.777778	1.252	0	1	1.0
162.0165	1.255	FalseAlarm	n/a	0.823	0	0	1.0
168.5165	1.255	CorrectRejection	n/a	2.9019999999999997	0	0	0.0
172.5166	1.255	Hit	7.8	1.0270000000000001	0	1	1.0
179.5165	1.255	Miss	8.866667	1.092	0	1	0.0
185.5165	1.255	CorrectRejection	n/a	1.1540000000000001	0	0	0.0
189.5166	1.255	Hit	2.911111	1.215	0	1	1.0
194.0166	1.255	CorrectRejection	n/a	1.4409999999999998	0	0	0.0
198.0166	1.255	Hit	9.733333	0.787	0	1	1.0
204.5165	1.255	Hit	0.8	0.867	0	1	1.0
210.5166	1.255	Hit	5.555556	0.748	0	1	1.0
217.0165	1.255	Hit	5.2	0.895	0	1	1.0
222.5166	1.255	Miss	1.5777780000000001	0.833	0	1	0.0
226.5167	1.255	Hit	5.111111	0.777	0	1	1.0
230.5165	1.255	FalseAlarm	n/a	1.162	0	0	1.0
234.5165	1.255	CorrectRejection	n/a	1.409	0	0	0.0
238.5165	1.255	Hit	5.0	1.546	0	1	1.0
247.0165	1.255	FalseAlarm	n/a	1.081	0	0	1.0
251.5166	1.255	Hit	8.0	1.993	0	1	1.0
260.0165	1.255	CorrectRejection	n/a	0.988	0	0	0.0
268.0166	1.255	CorrectRejection	n/a	1.202	0	0	0.0
273.0166	1.255	FalseAlarm	n/a	1.097	0	0	1.0
279.5165	1.255	Hit	4.688889	1.112	0	1	1.0
284.0166	1.255	Miss	9.4	1.9909999999999999	0	1	0.0
290.5165	1.255	Hit	9.933333	0.976	0	1	1.0
296.0165	1.255	CorrectRejection	n/a	2.0980000000000003	0	0	0.0
