onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016702	1.255	Hit	2.6	1.867	0	1	1.0
7.516716000000001	1.255	Hit	1.0	1.219	0	1	1.0
13.016689999999999	1.255	CorrectRejection	n/a	2.1	0	0	0.0
19.51669	1.255	FalseAlarm	n/a	2.109	0	0	1.0
24.51669	1.255	FalseAlarm	n/a	0.9740000000000001	0	0	1.0
29.016690000000004	1.255	FalseAlarm	n/a	1.252	0	0	1.0
33.01655	1.255	Hit	5.155556	0.87	0	1	1.0
40.51656	3.0	Missed	8.4	n/a	0	1	n/a
53.516659999999995	1.255	CorrectRejection	n/a	1.112	0	0	0.0
59.51655	1.255	Hit	0.555556	1.357	0	1	1.0
63.5167	1.255	Hit	4.933333	0.831	0	1	1.0
67.51659000000001	1.255	CorrectRejection	n/a	1.281	0	0	0.0
71.51669	1.255	CorrectRejection	n/a	1.499	0	0	0.0
77.51663	1.255	CorrectRejection	n/a	1.1	0	0	0.0
83.01669	1.255	Hit	9.577778	0.9359999999999999	0	1	1.0
87.01669	1.255	FalseAlarm	n/a	1.295	0	0	1.0
92.01664	1.255	Hit	9.177778	0.937	0	1	1.0
98.51669	1.255	CorrectRejection	n/a	1.364	0	0	0.0
103.5167	1.255	CorrectRejection	n/a	2.293	0	0	0.0
113.5167	1.255	FalseAlarm	n/a	1.571	0	0	1.0
117.5167	1.255	FalseAlarm	n/a	0.991	0	0	1.0
127.5167	1.255	CorrectRejection	n/a	1.2429999999999999	0	0	0.0
133.0167	1.255	CorrectRejection	n/a	1.124	0	0	0.0
137.5167	1.255	Hit	0.4	1.045	0	1	1.0
146.0167	1.255	FalseAlarm	n/a	1.278	0	0	1.0
153.0167	1.255	Hit	8.844444000000001	0.805	0	1	1.0
158.5167	1.255	CorrectRejection	n/a	1.025	0	0	0.0
163.0167	1.255	Hit	9.644444	1.012	0	1	1.0
169.0167	1.255	FalseAlarm	n/a	1.047	0	0	1.0
173.5167	1.255	FalseAlarm	n/a	1.147	0	0	1.0
181.5167	1.255	Hit	1.0444440000000002	0.988	0	1	1.0
190.5167	1.255	Hit	0.44444399999999995	1.128	0	1	1.0
197.0167	1.255	Hit	9.688889	0.747	0	1	1.0
207.0166	1.255	Hit	4.822222	1.959	0	1	1.0
213.5167	1.255	Hit	9.844444000000001	1.05	0	1	1.0
220.0167	1.255	FalseAlarm	n/a	1.896	0	0	1.0
224.5166	1.255	Hit	6.777778	0.802	0	1	1.0
228.5167	1.255	CorrectRejection	n/a	1.715	0	0	0.0
232.5166	1.255	Hit	7.311111	1.381	0	1	1.0
240.0167	1.255	Hit	5.377778	1.183	0	1	1.0
244.5166	1.255	FalseAlarm	n/a	1.033	0	0	1.0
250.0167	1.255	Hit	9.822222	0.9009999999999999	0	1	1.0
254.0167	1.255	Hit	8.066667	0.745	0	1	1.0
260.5167	1.255	CorrectRejection	n/a	1.5490000000000002	0	0	0.0
269.0167	1.255	FalseAlarm	n/a	1.196	0	0	1.0
273.0167	1.255	CorrectRejection	n/a	1.4409999999999998	0	0	0.0
278.0167	1.255	CorrectRejection	n/a	1.911	0	0	0.0
283.5167	1.255	Hit	9.6	0.907	0	1	1.0
290.0167	1.255	Hit	0.488889	1.3130000000000002	0	1	1.0
296.0166	1.255	Hit	9.711111	1.3459999999999999	0	1	1.0
