onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.0167439999999996	1.457	FoodChoice	0.20666699999999993	0.93011	1.8433335	1.946667	1.74	1.0
8.016767	1.457	FoodChoice	0.0	0.787084	1.306667	1.306667	1.306667	1.0
14.016770000000001	1.457	FoodChoice	-0.053333000000000075	1.244086	0.8466665	0.82	0.873333	0.0
18.01676	1.457	FoodChoice	0.5066669999999998	0.711076	1.7133334999999998	1.9666669999999997	1.46	1.0
23.516679999999997	1.457	FoodChoice	-0.27333300000000005	0.772171	1.3633335	1.226667	1.5	1.0
27.516759999999998	1.457	FoodChoice	0.5866669999999999	0.913068	0.8733335	1.166667	0.58	1.0
34.51676	1.457	FoodChoice	0.026665999999999968	0.8310870000000001	0.6599999999999999	0.673333	0.646667	1.0
46.516740000000006	1.457	FoodChoice	0.3999999999999997	1.1010959999999999	1.5866669999999998	1.7866669999999998	1.386667	0.0
57.0167	1.457	FoodChoice	0.17999999999999994	1.2571510000000001	1.8766669999999999	1.9666669999999997	1.7866669999999998	1.0
63.51676	1.457	FoodChoice	0.16000000000000014	1.143091	1.8666669999999999	1.946667	1.7866669999999998	0.0
67.51663	1.457	FoodChoice	0.040000000000000036	1.0162149999999999	0.96	0.98	0.94	1.0
72.01678000000001	1.457	FoodChoice	-0.06000000000000005	1.256075	1.9966669999999997	1.9666669999999997	2.0266669999999998	0.0
76.01675	1.457	FoodChoice	0.10666699999999996	1.0081	0.6133335	0.666667	0.56	1.0
81.01677	1.457	FoodChoice	-0.06	1.588087	0.40333299999999994	0.37333299999999997	0.43333299999999997	1.0
86.51674	1.457	FoodChoice	0.046666000000000096	1.047118	1.25	1.273333	1.226667	1.0
90.51677	1.457	FoodChoice	-0.013332999999999928	1.7360849999999999	0.9066665	0.9	0.913333	1.0
97.01677	1.457	FoodChoice	-0.10666700000000007	0.9530850000000001	1.4066665	1.353333	1.46	0.0
102.0168	1.457	FoodChoice	-0.0066669999999999785	1.3470959999999998	1.0433335000000001	1.04	1.046667	1.0
106.0168	1.457	FoodChoice	0.39333299999999993	0.9600860000000001	1.5633335000000002	1.76	1.366667	1.0
116.0167	1.457	FoodChoice	-0.746667	1.454098	1.3666665	0.993333	1.74	0.0
124.5167	1.457	FoodChoice	0.24	0.992149	1.9066669999999997	2.0266669999999998	1.7866669999999998	1.0
129.5168	1.457	FoodChoice	0.08000000000000007	0.936076	1.266667	1.306667	1.226667	0.0
136.0168	1.457	FoodChoice	0.34666699999999995	0.867088	0.7133335000000001	0.886667	0.54	1.0
142.5167	1.457	FoodChoice	-0.16666700000000007	0.9640920000000001	0.4566665	0.37333299999999997	0.54	0.0
147.0168	1.457	FoodChoice	0.9333339999999999	1.276057	1.48	1.946667	1.013333	0.0
151.0167	1.457	FoodChoice	0.03333300000000006	1.199141	1.4766664999999999	1.493333	1.46	0.0
156.5168	1.457	FoodChoice	-0.026666999999999996	1.362048	1.0333335	1.02	1.046667	0.0
160.5168	1.457	FoodChoice	-0.040000000000000036	1.4400540000000002	1.02	1.0	1.04	0.0
165.0168	1.457	FoodChoice	-0.08000000000000007	0.9160889999999999	1.346667	1.306667	1.386667	1.0
170.0167	1.457	FoodChoice	0.47999999999999987	2.009118	1.113333	1.353333	0.873333	1.0
176.0168	1.457	FoodChoice	-0.053332999999999964	0.992083	0.9533335000000001	0.926667	0.98	1.0
185.0168	1.457	FoodChoice	-0.03333300000000006	0.705087	1.0633335000000002	1.046667	1.08	1.0
195.0167	1.457	FoodChoice	-0.06000000000000005	1.133108	1.336667	1.306667	1.366667	0.0
199.0167	1.457	FoodChoice	-0.00666599999999995	1.95715	0.6699999999999999	0.666667	0.673333	0.0
204.0167	1.457	FoodChoice	-0.566666	0.715109	1.21	0.926667	1.493333	1.0
217.5167	1.457	FoodChoice	-0.006666000000000061	1.7521849999999999	1.17	1.166667	1.173333	0.0
224.0169	1.457	FoodChoice	-0.34666700000000006	1.727968	0.7266665	0.553333	0.9	0.0
230.0168	1.457	FoodChoice	0.0	0.8500850000000001	1.046667	1.046667	1.046667	0.0
235.5167	1.457	FoodChoice	-0.08666700000000005	1.6391069999999999	0.6233335	0.58	0.666667	0.0
240.0168	1.457	FoodChoice	-0.833334	0.945084	0.63	0.213333	1.046667	0.0
244.0167	1.457	FoodChoice	-0.06000000000000005	1.1921059999999999	1.096667	1.066667	1.126667	0.0
249.0168	1.457	FoodChoice	-0.03333300000000006	0.983092	1.4766664999999999	1.46	1.493333	1.0
255.0168	1.457	FoodChoice	0.18000000000000005	1.301086	0.423333	0.513333	0.333333	0.0
259.5168	1.457	FoodChoice	0.12666700000000009	1.00205	1.0633335000000002	1.126667	1.0	1.0
263.5167	1.457	FoodChoice	-0.01333300000000004	0.8901879999999999	1.6933335	1.686667	1.7	1.0
273.0168	1.457	FoodChoice	-0.020000000000000018	2.187087	1.01	1.0	1.02	0.0
277.5168	1.457	FoodChoice	-0.453334	1.02005	0.44	0.213333	0.666667	0.0
281.5168	1.457	FoodChoice	-0.013333999999999957	1.0710870000000001	0.88	0.873333	0.886667	0.0
