onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.050705	1.064	ColorDots	0.5	1.0975540000000001	1	0.0
8.633345	1.064	ColorDots	-2.0	0.6729390000000001	1	1.0
13.216726000000001	1.064	ColorDots	0.5	0.986513	1	0.0
16.800065	1.064	ColorDots	0.125	1.093246	1	0.0
20.883370000000003	1.064	ColorDots	-0.25	1.024942	1	1.0
24.450045000000003	1.064	ColorDots	-0.125	0.961142	1	0.0
32.516827	1.064	ColorDots	0.0	1.3825020000000001	1	0.0
38.600092	1.064	ColorDots	-0.5	0.7541859999999999	1	1.0
42.166823	1.064	ColorDots	-0.125	1.321383	1	1.0
46.233377000000004	1.064	ColorDots	1.0	0.9329120000000001	1	0.0
53.316828	1.064	ColorDots	-2.0	0.798491	1	1.0
56.900195	1.064	ColorDots	0.25	1.206116	1	0.0
60.483361	1.064	ColorDots	0.125	1.281894	1	0.0
67.06666899999999	1.064	ColorDots	-0.25	0.971641	1	1.0
71.650138	1.064	ColorDots	0.25	1.984075	1	0.0
75.233354	1.064	ColorDots	-0.125	1.2759120000000002	1	0.0
80.30013000000001	1.064	ColorDots	0.125	0.9641549999999999	1	1.0
83.883359	1.064	ColorDots	-2.0	0.71686	1	1.0
88.96680400000001	1.064	ColorDots	-1.0	0.807477	1	1.0
93.049996	1.064	ColorDots	0.125	1.193283	1	0.0
103.63335699999999	1.064	ColorDots	-0.125	1.8369529999999998	1	0.0
109.216696	1.064	ColorDots	0.25	0.921617	1	0.0
113.300168	1.064	ColorDots	0.5	0.808139	1	0.0
117.383374	1.064	ColorDots	-2.0	0.754933	1	1.0
125.466723	1.064	ColorDots	0.0	0.9864620000000001	1	0.0
133.550179	1.064	ColorDots	-0.5	0.8541340000000001	1	1.0
145.63335800000002	1.064	ColorDots	0.25	0.800838	1	0.0
149.216759	1.064	ColorDots	-0.25	1.03855	1	1.0
159.30008700000002	1.064	ColorDots	0.125	1.144111	1	0.0
163.383376	1.064	ColorDots	-2.0	0.651932	1	1.0
168.966787	1.064	ColorDots	0.5	0.922494	1	0.0
175.050074	1.064	ColorDots	0.5	0.8151510000000001	1	0.0
180.13336999999999	1.064	ColorDots	0.25	0.900835	1	0.0
183.716681	1.064	ColorDots	0.0	1.2716049999999999	1	0.0
187.30008999999998	1.064	ColorDots	-0.5	0.996193	1	1.0
193.383367	1.064	ColorDots	-0.125	0.9619110000000001	1	0.0
196.966821	1.064	ColorDots	-1.0	0.8624069999999999	1	1.0
202.550171	1.064	ColorDots	-0.125	1.732113	1	0.0
206.633382	1.064	ColorDots	-1.0	0.810846	1	1.0
210.716819	1.064	ColorDots	-2.0	0.858475	1	1.0
217.300168	1.064	ColorDots	0.25	0.703082	1	0.0
221.366823	1.064	ColorDots	0.0	0.9754879999999999	1	0.0
224.9341	1.064	ColorDots	-1.0	0.619096	1	1.0
232.50009599999998	1.064	ColorDots	0.5	1.484115	1	0.0
238.083346	1.064	ColorDots	1.0	0.87384	1	0.0
242.150214	1.064	ColorDots	2.0	1.16804	1	0.0
249.716713	1.064	ColorDots	-0.125	1.336511	1	1.0
255.283367	1.064	ColorDots	-0.125	1.421819	1	0.0
264.350198	1.064	ColorDots	-0.5	1.402083	1	1.0
269.416719	1.064	ColorDots	0.0	1.357588	1	1.0
275.000092	1.064	ColorDots	0.0	1.1291639999999998	1	0.0
280.583378	1.064	ColorDots	-2.0	0.991934	1	1.0
284.149994	1.064	ColorDots	0.0	1.3143200000000002	1	0.0
292.733364	1.064	ColorDots	-2.0	0.696954	1	1.0
296.800139	1.064	ColorDots	0.0	1.757177	1	0.0
300.366821	1.064	ColorDots	-0.125	1.204458	1	1.0
309.93335299999995	1.064	ColorDots	-2.0	0.681952	1	1.0
318.516865	1.064	ColorDots	0.0	0.9713440000000001	1	1.0
324.100034	1.064	ColorDots	0.25	0.861245	1	0.0
328.683418	1.064	ColorDots	0.0	1.643862	1	1.0
334.766755	1.064	ColorDots	0.0	0.959541	1	0.0
342.350063	1.064	ColorDots	1.0	0.969224	1	0.0
348.43336899999997	1.064	ColorDots	-1.0	0.899984	1	1.0
354.016826	1.064	ColorDots	1.0	0.816526	1	0.0
359.583364	1.064	ColorDots	-2.0	0.9119430000000001	1	1.0
363.66684100000003	1.064	ColorDots	0.25	0.8894709999999999	1	0.0
372.23335299999997	1.064	ColorDots	-0.125	1.210908	1	1.0
376.81675099999995	1.064	ColorDots	-0.25	1.061533	1	1.0
383.883289	1.064	ColorDots	0.25	1.18601	1	0.0
388.46676099999996	1.064	ColorDots	-2.0	0.860458	1	1.0
