onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016625	1.255	Miss	1.555556	1.298	1	1	1.0
6.516662999999999	1.255	Miss	4.644444	1.094	1	1	1.0
15.016589999999999	1.255	CorrectRejection	n/a	1.181	1	0	1.0
20.0167	1.255	CorrectRejection	n/a	1.014	1	0	1.0
25.51673	1.255	Hit	2.2444439999999997	0.8140000000000001	1	1	0.0
29.516690000000004	1.255	CorrectRejection	n/a	1.037	1	0	1.0
34.516729999999995	1.255	Hit	5.133333	0.9279999999999999	1	1	0.0
39.51664	1.255	CorrectRejection	n/a	1.063	1	0	1.0
46.01667	1.255	CorrectRejection	n/a	1.091	1	0	1.0
50.01667	1.255	Hit	2.777778	0.877	1	1	0.0
54.01673	1.255	CorrectRejection	n/a	1.119	1	0	1.0
58.5167	1.255	CorrectRejection	n/a	1.046	1	0	1.0
62.516690000000004	1.255	Hit	2.666667	1.357	1	1	0.0
66.51673000000001	1.255	CorrectRejection	n/a	1.0170000000000001	1	0	1.0
79.5167	1.255	FalseAlarm	n/a	0.943	1	0	0.0
84.01666999999999	1.255	Hit	3.733333	1.1079999999999999	1	1	0.0
94.01674	1.255	FalseAlarm	n/a	0.997	1	0	0.0
99.5167	1.255	CorrectRejection	n/a	1.0	1	0	1.0
104.0167	1.255	Miss	4.644444	0.9590000000000001	1	1	1.0
110.0167	1.255	CorrectRejection	n/a	1.087	1	0	1.0
115.5167	1.255	Hit	7.4222220000000005	0.7140000000000001	1	1	0.0
124.5167	1.255	CorrectRejection	n/a	1.032	1	0	1.0
128.5166	1.255	CorrectRejection	n/a	0.941	1	0	1.0
136.0167	1.255	CorrectRejection	n/a	0.9109999999999999	1	0	1.0
144.5167	1.255	CorrectRejection	n/a	0.9640000000000001	1	0	1.0
151.0166	1.255	Hit	0.577778	0.8109999999999999	1	1	0.0
157.5167	1.255	FalseAlarm	n/a	1.334	1	0	0.0
163.0167	1.255	FalseAlarm	n/a	0.8740000000000001	1	0	0.0
171.0166	1.255	Hit	5.088889	0.81	1	1	0.0
177.5167	1.255	Hit	2.2444439999999997	1.127	1	1	0.0
182.0167	1.255	Hit	0.533333	0.813	1	1	0.0
188.5166	1.255	CorrectRejection	n/a	1.15	1	0	1.0
194.0167	1.255	CorrectRejection	n/a	1.18	1	0	1.0
204.0167	1.255	CorrectRejection	n/a	0.892	1	0	1.0
210.5167	1.255	CorrectRejection	n/a	1.041	1	0	1.0
216.5167	1.255	Hit	5.155556	0.95	1	1	0.0
224.0166	1.255	Hit	0.377778	1.2790000000000001	1	1	0.0
234.0167	1.255	Hit	1.111111	1.151	1	1	0.0
240.0167	1.255	FalseAlarm	n/a	0.9940000000000001	1	0	0.0
244.5166	1.255	CorrectRejection	n/a	0.89	1	0	1.0
251.0167	1.255	Miss	6.044444	1.673	1	1	1.0
255.0167	1.255	CorrectRejection	n/a	0.945	1	0	1.0
262.0167	1.255	Hit	5.0	0.882	1	1	0.0
268.0167	1.255	FalseAlarm	n/a	1.07	1	0	0.0
272.0168	1.255	Hit	8.8	0.754	1	1	0.0
277.0167	1.255	Hit	3.022222	1.577	1	1	0.0
281.0167	1.255	Hit	0.288889	0.968	1	1	0.0
286.5167	1.255	Hit	2.2	0.695	1	1	0.0
292.0167	1.255	Miss	6.288889	1.242	1	1	1.0
296.0167	1.255	Hit	2.933333	1.609	1	1	0.0
