onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.049964	1.064	ColorDots	-2.0	0.576883	2	0.0
5.6334550000000005	1.064	ColorDots	-2.0	0.533404	2	0.0
9.216727	1.064	ColorDots	0.25	0.848195	2	1.0
18.800002	1.064	ColorDots	-0.5	1.299919	2	1.0
22.383405	1.064	ColorDots	0.0	1.134435	2	1.0
26.466728000000003	1.064	ColorDots	0.5	0.983186	2	1.0
31.049998	1.064	ColorDots	0.125	1.05195	2	1.0
35.133386	1.064	ColorDots	0.0	1.346567	2	1.0
41.216727	1.064	ColorDots	-1.0	0.659225	2	0.0
47.800008	1.064	ColorDots	0.0	0.823941	2	1.0
53.383464000000004	1.064	ColorDots	0.0	1.554455	2	1.0
61.466788	1.064	ColorDots	-1.0	0.547165	2	0.0
66.550005	1.064	ColorDots	-0.125	1.379974	2	0.0
74.133395	1.064	ColorDots	1.0	0.626555	2	1.0
82.700034	1.064	ColorDots	-0.25	1.8558880000000002	2	1.0
86.783405	1.064	ColorDots	0.5	0.893545	2	1.0
92.85007399999999	1.064	ColorDots	-2.0	0.759848	2	0.0
96.41664899999999	1.064	ColorDots	2.0	0.525274	2	1.0
103.999972	1.064	ColorDots	-0.125	0.636891	2	1.0
109.08331499999998	1.064	ColorDots	0.0	1.443634	2	0.0
114.666777	1.064	ColorDots	0.25	1.379173	2	1.0
119.250377	1.064	ColorDots	-1.0	1.193546	2	0.0
124.816782	1.064	ColorDots	1.0	0.7121430000000001	2	1.0
130.399994	1.064	ColorDots	0.125	0.9649700000000001	2	1.0
134.466751	1.064	ColorDots	0.125	1.0772	2	1.0
141.533445	1.064	ColorDots	0.5	1.009508	2	1.0
145.100006	1.064	ColorDots	2.0	0.5969439999999999	2	1.0
149.168015	1.064	ColorDots	0.0	1.239906	2	0.0
152.733359	1.064	ColorDots	-0.25	0.743564	2	0.0
158.300004	1.064	ColorDots	1.0	0.590952	2	1.0
170.36801100000002	1.064	ColorDots	1.0	0.6619109999999999	2	1.0
175.95000100000001	1.064	ColorDots	2.0	0.638948	2	1.0
180.016771	1.064	ColorDots	0.125	1.423178	2	0.0
184.599999	1.064	ColorDots	-1.0	0.586959	2	0.0
188.683494	1.064	ColorDots	0.0	1.912459	2	1.0
195.266784	1.064	ColorDots	0.125	1.393169	2	1.0
200.85	1.064	ColorDots	2.0	0.5129520000000001	2	1.0
206.933396	1.064	ColorDots	-0.25	0.99255	2	1.0
212.01672799999997	1.064	ColorDots	-0.5	0.598222	2	0.0
215.601245	1.064	ColorDots	1.0	0.588704	2	1.0
219.683454	1.064	ColorDots	-0.5	1.112468	2	0.0
223.266727	1.064	ColorDots	-0.5	0.7211310000000001	2	0.0
226.850004	1.064	ColorDots	-2.0	0.5739449999999999	2	0.0
234.41678900000002	1.064	ColorDots	-2.0	0.548139	2	0.0
242.484589	1.064	ColorDots	-2.0	0.663361	2	0.0
246.066656	1.064	ColorDots	-0.5	0.591264	2	0.0
252.149994	1.064	ColorDots	0.0	1.464956	2	0.0
257.733467	1.064	ColorDots	-0.5	0.9394809999999999	2	0.0
266.316727	1.064	ColorDots	-0.25	1.2072200000000002	2	0.0
274.900008	1.064	ColorDots	-0.25	1.462919	2	1.0
278.466734	1.064	ColorDots	0.25	1.396219	2	1.0
284.533342	1.064	ColorDots	-0.125	1.3385850000000001	2	0.0
293.616808	1.064	ColorDots	0.25	0.656141	2	1.0
297.20001	1.064	ColorDots	-2.0	0.892941	2	0.0
301.283457	1.064	ColorDots	-1.0	0.9074959999999999	2	0.0
309.36672599999997	1.064	ColorDots	1.0	0.865116	2	1.0
319.933455	1.064	ColorDots	1.0	0.625496	2	1.0
325.016789	1.064	ColorDots	-0.25	1.480143	2	1.0
331.58340499999997	1.064	ColorDots	0.0	1.4635479999999998	2	0.0
335.64998199999997	1.064	ColorDots	1.0	0.704969	2	1.0
343.217828	1.064	ColorDots	-1.0	1.057093	2	1.0
348.783316	1.064	ColorDots	0.25	1.446609	2	1.0
352.35001	1.064	ColorDots	1.0	0.706943	2	1.0
357.916835	1.064	ColorDots	-0.5	1.1670260000000001	2	0.0
362.48339500000003	1.064	ColorDots	-2.0	0.70353	2	0.0
366.54999300000003	1.064	ColorDots	-0.125	1.26685	2	1.0
373.633473	1.064	ColorDots	-1.0	0.781479	2	0.0
378.200008	1.064	ColorDots	1.0	1.2149459999999999	2	1.0
381.766839	1.064	ColorDots	0.5	0.702023	2	1.0
391.833533	1.064	ColorDots	-1.0	1.198415	2	0.0
