onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016715	1.255	CorrectRejection	n/a	1.065	1	0	1.0
6.516716000000001	1.255	CorrectRejection	n/a	0.9279999999999999	1	0	1.0
15.016689999999999	1.255	CorrectRejection	n/a	0.8270000000000001	1	0	1.0
20.01672	1.255	CorrectRejection	n/a	0.7959999999999999	1	0	1.0
25.51671	1.255	CorrectRejection	n/a	0.7859999999999999	1	0	1.0
29.516709999999996	1.255	Miss	3.6	0.852	1	1	1.0
34.51665	1.255	Miss	3.6	0.941	1	1	1.0
39.516709999999996	1.255	CorrectRejection	n/a	1.042	1	0	1.0
46.01665	1.255	Hit	4.4222220000000005	1.3419999999999999	1	1	0.0
50.01665	1.255	Miss	3.8666669999999996	0.8290000000000001	1	1	1.0
54.016709999999996	1.255	CorrectRejection	n/a	0.879	1	0	1.0
58.51665	1.255	CorrectRejection	n/a	1.042	1	0	1.0
62.51665	1.255	Miss	3.755556	0.9890000000000001	1	1	1.0
66.51664	1.255	CorrectRejection	n/a	0.9840000000000001	1	0	1.0
79.51671999999999	1.255	Hit	6.066667	0.871	1	1	0.0
84.01668000000001	1.255	Hit	6.288889	1.2	1	1	0.0
94.01666	1.255	CorrectRejection	n/a	0.8759999999999999	1	0	1.0
99.51671999999999	1.255	CorrectRejection	n/a	1.706	1	0	1.0
104.0167	1.255	Hit	5.3333330000000005	0.8390000000000001	1	1	0.0
110.0167	1.255	Miss	3.177778	0.987	1	1	1.0
115.5167	1.255	CorrectRejection	n/a	0.774	1	0	1.0
124.5167	1.255	Miss	3.5333330000000003	1.178	1	1	1.0
128.5167	1.255	CorrectRejection	n/a	0.972	1	0	1.0
136.0168	1.255	Hit	4.911111	1.413	1	1	0.0
144.5167	1.255	CorrectRejection	n/a	0.85	1	0	1.0
151.0167	1.255	CorrectRejection	n/a	0.898	1	0	1.0
157.5167	1.255	CorrectRejection	n/a	0.863	1	0	1.0
163.0167	1.255	Hit	3.8	1.287	1	1	0.0
171.0166	1.255	Miss	5.844444	0.863	1	1	1.0
177.5167	1.255	CorrectRejection	n/a	0.9470000000000001	1	0	1.0
182.0167	1.255	Miss	3.888889	1.09	1	1	1.0
188.5167	1.255	CorrectRejection	n/a	0.894	1	0	1.0
194.0167	1.255	Hit	4.977778	0.961	1	1	0.0
204.0167	1.255	Hit	3.577778	0.9590000000000001	1	1	0.0
210.5167	1.255	CorrectRejection	n/a	0.752	1	0	1.0
216.5167	1.255	Hit	5.4	0.924	1	1	0.0
224.0167	1.255	Miss	3.888889	0.7829999999999999	1	1	1.0
234.0167	1.255	CorrectRejection	n/a	0.741	1	0	1.0
240.0167	1.255	Hit	3.5555559999999997	1.439	1	1	0.0
244.5166	1.255	CorrectRejection	n/a	0.9790000000000001	1	0	1.0
251.0167	1.255	Miss	4.044444	0.9159999999999999	1	1	1.0
255.0166	1.255	Hit	5.844444	0.797	1	1	0.0
262.0167	1.255	CorrectRejection	n/a	0.872	1	0	1.0
268.0167	1.255	Miss	3.7111110000000003	0.8009999999999999	1	1	1.0
272.0167	1.255	Hit	3.822222	1.114	1	1	0.0
277.0167	1.255	CorrectRejection	n/a	0.972	1	0	1.0
281.0166	1.255	CorrectRejection	n/a	1.099	1	0	1.0
286.5167	1.255	CorrectRejection	n/a	0.763	1	0	1.0
292.0167	1.255	FalseAlarm	n/a	1.4269999999999998	1	0	0.0
296.0167	1.255	CorrectRejection	n/a	0.9570000000000001	1	0	1.0
