onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.0166310000000003	1.255	FalseAlarm	n/a	1.456	0	0	1.0
6.016649	1.255	Hit	9.822222	1.245	0	1	1.0
10.01665	1.255	CorrectRejection	n/a	1.26	0	0	0.0
20.01665	1.255	CorrectRejection	n/a	1.034	0	0	0.0
24.5166	1.255	CorrectRejection	n/a	1.26	0	0	0.0
32.01663	1.255	Hit	6.6666669999999995	1.041	0	1	1.0
36.0166	1.255	Hit	7.822222	0.828	0	1	1.0
42.51659	1.255	FalseAlarm	n/a	1.092	0	0	1.0
49.01665	1.255	Hit	1.666667	1.06	0	1	1.0
55.51665	1.255	Hit	4.822222	0.995	0	1	1.0
60.51659	1.255	Hit	2.911111	0.8079999999999999	0	1	1.0
69.51666	1.255	CorrectRejection	n/a	0.9440000000000001	0	0	0.0
73.5166	1.255	Hit	0.244444	1.162	0	1	1.0
82.01666	1.255	Hit	1.133333	1.34	0	1	1.0
86.51665	1.255	CorrectRejection	n/a	0.99	0	0	0.0
94.51661999999999	1.255	Hit	0.22222199999999998	1.344	0	1	1.0
101.0167	1.255	Hit	4.977778	1.145	0	1	1.0
105.5167	1.255	Hit	0.177778	1.547	0	1	1.0
112.0166	1.255	FalseAlarm	n/a	1.0290000000000001	0	0	1.0
116.0166	1.255	Hit	9.644444	1.261	0	1	1.0
120.0166	1.255	CorrectRejection	n/a	0.868	0	0	0.0
126.0167	1.255	Hit	9.866667	0.898	0	1	1.0
139.0167	1.255	CorrectRejection	n/a	1.035	0	0	0.0
144.5166	1.255	CorrectRejection	n/a	1.235	0	0	0.0
148.5166	1.255	Hit	0.666667	1.082	0	1	1.0
156.0167	1.255	CorrectRejection	n/a	0.993	0	0	0.0
160.5167	1.255	CorrectRejection	n/a	1.117	0	0	0.0
166.0166	1.255	Hit	6.155556	0.779	0	1	1.0
170.0166	1.255	Hit	0.266667	1.341	0	1	1.0
175.5166	1.255	Hit	9.933333	0.86	0	1	1.0
180.0167	1.255	Hit	6.733333	1.1340000000000001	0	1	1.0
190.0167	1.255	CorrectRejection	n/a	1.242	0	0	0.0
194.0166	1.255	CorrectRejection	n/a	1.053	0	0	0.0
200.0166	1.255	CorrectRejection	n/a	0.8009999999999999	0	0	0.0
206.5167	1.255	CorrectRejection	n/a	1.4569999999999999	0	0	0.0
210.5166	1.255	Miss	0.088889	0.9259999999999999	0	1	0.0
217.0165	1.255	Hit	7.622222	1.676	0	1	1.0
222.5166	1.255	Miss	0.777778	1.37	0	1	0.0
227.5167	1.255	Hit	5.933333	0.9640000000000001	0	1	1.0
234.5167	1.255	Hit	9.466667	1.331	0	1	1.0
239.5166	1.255	FalseAlarm	n/a	0.8809999999999999	0	0	1.0
245.0167	1.255	CorrectRejection	n/a	1.614	0	0	0.0
251.0167	1.255	FalseAlarm	n/a	0.8079999999999999	0	0	1.0
257.0167	1.255	FalseAlarm	n/a	1.128	0	0	1.0
265.5165	1.255	CorrectRejection	n/a	1.16	0	0	0.0
271.0166	1.255	CorrectRejection	n/a	1.063	0	0	0.0
275.5166	1.255	Hit	8.577778	0.941	0	1	1.0
285.5167	1.255	Hit	8.866667	0.86	0	1	1.0
291.0166	1.255	CorrectRejection	n/a	0.867	0	0	0.0
296.0167	1.255	CorrectRejection	n/a	0.938	0	0	0.0
