onset	duration	TRIALTYPE	DELTAVALUE	RESPONSE_TIME	MEAN_VALUE	VALUE_RIGHT	VALUE_LEFT	CHOSE_RIGHT
2.0165450000000003	1.457	FoodChoice	0.9466669999999999	1.752816	0.5333335	1.006667	0.06	1.0
7.016531	1.457	FoodChoice	0.8733339999999998	1.3918190000000001	1.51	1.946667	1.073333	1.0
16.516579999999998	1.457	FoodChoice	0.0	1.3977700000000002	1.006667	1.006667	1.006667	1.0
25.01654	1.457	FoodChoice	-0.013333999999999957	1.37581	1.02	1.013333	1.026667	0.0
29.016609999999996	1.457	FoodChoice	-0.013333999999999957	2.114754	1.04	1.033333	1.046667	0.0
39.01654	1.457	FoodChoice	0.006666000000000061	1.0818159999999999	1.03	1.033333	1.026667	0.0
43.51655	1.457	FoodChoice	0.013333000000000261	1.330813	2.0266665	2.0333330000000003	2.02	0.0
49.51657	1.457	FoodChoice	-0.0066669999999997565	1.409792	2.0033335	2.0	2.0066669999999998	0.0
54.01656	1.457	FoodChoice	0.0	1.021792	1.026667	1.026667	1.026667	0.0
58.01654	1.457	FoodChoice	0.94	1.412823	0.516667	0.986667	0.046667	1.0
62.01653	1.457	FoodChoice	-0.8866669999999996	1.72783	1.5433335	1.1	1.9866669999999997	1.0
66.01653	1.457	FoodChoice	0.0	1.903827	1.9866669999999997	1.9866669999999997	1.9866669999999997	0.0
70.01661	1.457	FoodChoice	-1.9066669999999997	1.788746	1.0133334999999999	0.06	1.9666669999999997	0.0
75.51657	1.457	FoodChoice	0.013333000000000261	2.692796	2.0133335	2.02	2.0066669999999998	0.0
79.51653	1.457	FoodChoice	-0.013333999999999957	2.287834	1.0	0.993333	1.006667	0.0
83.51653	1.457	FoodChoice	-0.013333000000000261	0.750822	1.9733334999999999	1.9666669999999997	1.98	0.0
92.51654	1.457	FoodChoice	0.026666999999999774	1.25481	2.9533335	2.9666669999999997	2.94	1.0
98.01653	1.457	FoodChoice	0.9933339999999997	1.337832	1.5099999999999998	2.0066669999999998	1.013333	1.0
102.5165	1.457	FoodChoice	-0.006666000000000505	1.598826	1.99	1.9866669999999997	1.9933330000000002	1.0
108.0165	1.457	FoodChoice	-0.006666000000000505	2.219822	1.97	1.9666669999999997	1.9733330000000002	1.0
114.0165	1.457	FoodChoice	-0.04666600000000032	1.5138209999999999	1.9700000000000002	1.946667	1.9933330000000002	1.0
119.0165	1.457	FoodChoice	0.033334	1.850814	0.03	0.046667	0.013333000000000001	1.0
124.0165	1.457	FoodChoice	-0.9200000000000002	1.4458280000000001	1.5133330000000003	1.053333	1.9733330000000002	0.0
128.0165	1.457	FoodChoice	0.0	1.183833	1.96	1.96	1.96	0.0
133.0165	1.457	FoodChoice	0.0	1.318814	1.033333	1.033333	1.033333	1.0
137.0165	1.457	FoodChoice	-0.046667	1.7498259999999999	0.0366665	0.013333000000000001	0.06	0.0
143.0166	1.457	FoodChoice	0.0	1.7208	2.0133330000000003	2.0133330000000003	2.0133330000000003	0.0
149.5165	1.457	FoodChoice	0.013333999999999957	1.2898120000000002	1.04	1.046667	1.033333	1.0
156.0165	1.457	FoodChoice	0.993333	1.1928379999999998	1.5233335000000001	2.02	1.026667	1.0
166.5165	1.457	FoodChoice	0.0066669999999997565	0.829828	1.9833334999999999	1.9866669999999997	1.98	0.0
180.0165	1.457	FoodChoice	-0.8466660000000004	1.260832	2.4699999999999998	2.046667	2.893333	0.0
185.5165	1.457	FoodChoice	0.9266669999999999	1.1548180000000001	1.5166665	1.98	1.053333	1.0
190.0166	1.457	FoodChoice	0.5133330000000003	2.416789	2.6366665	2.893333	2.38	1.0
196.5165	1.457	FoodChoice	0.03333300000000006	2.443818	1.0033335	1.02	0.986667	1.0
202.0165	1.457	FoodChoice	-0.013333000000000261	1.636818	2.9333335	2.9266669999999997	2.94	0.0
207.0165	1.457	FoodChoice	0.0066669999999999785	1.001801	1.0766665	1.08	1.073333	1.0
211.0165	1.457	FoodChoice	-0.013333999999999957	2.962831	1.06	1.053333	1.066667	1.0
219.5166	1.457	FoodChoice	-0.020000000000000018	2.320749	1.016667	1.006667	1.026667	0.0
224.0165	1.457	FoodChoice	0.006666000000000505	1.448834	1.97	1.9733330000000002	1.9666669999999997	1.0
230.5166	1.457	FoodChoice	0.006666000000000505	2.657788	2.9299999999999997	2.933333	2.9266669999999997	1.0
236.5165	3.0	Missed	0.006666000000000061	n/a	1.01	1.013333	1.006667	n/a
241.5166	1.457	FoodChoice	0.006666000000000061	2.318752	0.99	0.993333	0.986667	1.0
245.5165	1.457	FoodChoice	1.8599999999999997	1.41482	1.976667	2.9066669999999997	1.046667	1.0
250.0165	1.457	FoodChoice	-0.020000000000000018	1.493824	2.9566669999999995	2.9466669999999997	2.9666669999999997	0.0
260.0165	1.457	FoodChoice	-0.020000000000000018	1.4518309999999999	2.023333	2.0133330000000003	2.0333330000000003	1.0
266.5165	1.457	FoodChoice	-0.020000000000000018	1.611826	1.016667	1.006667	1.026667	0.0
272.0165	1.457	FoodChoice	-0.006666000000000061	1.9438119999999999	1.05	1.046667	1.053333	0.0
283.0165	1.457	FoodChoice	0.0	1.8598169999999998	0.986667	0.986667	0.986667	0.0
289.0165	1.457	FoodChoice	-0.9666669999999999	1.90783	0.4966665	0.013333000000000001	0.98	0.0
295.0165	1.457	FoodChoice	0.013333000000000261	1.857823	2.0266665	2.0333330000000003	2.02	0.0
299.5165	1.457	FoodChoice	-0.006666000000000061	1.829811	1.05	1.046667	1.053333	0.0
304.5166	1.457	FoodChoice	0.026666999999999996	2.698754	1.0666665000000002	1.08	1.053333	0.0
311.5166	1.457	FoodChoice	-0.013333999999999957	2.553823	1.02	1.013333	1.026667	1.0
317.5165	1.457	FoodChoice	-0.96	1.575828	0.526667	0.046667	1.006667	0.0
322.0165	1.457	FoodChoice	-0.033334	1.4448290000000001	0.03	0.013333000000000001	0.046667	0.0
328.5165	3.0	Missed	0.8466669999999998	n/a	1.5233335000000001	1.946667	1.1	n/a
333.0166	3.0	Missed	-0.006666000000000061	n/a	1.05	1.046667	1.053333	n/a
337.0165	1.457	FoodChoice	-0.0066669999999999785	1.2538200000000002	1.0233335000000001	1.02	1.026667	1.0
341.5165	1.457	FoodChoice	0.9199999999999999	1.1978209999999998	0.52	0.98	0.06	1.0
353.5166	1.457	FoodChoice	0.0	1.782763	2.0133330000000003	2.0133330000000003	2.0133330000000003	0.0
360.0166	1.457	FoodChoice	-1.8666660000000002	1.1887159999999999	2.0	1.066667	2.933333	0.0
364.0166	1.457	FoodChoice	0.0	1.318813	1.033333	1.033333	1.033333	1.0
373.0165	1.457	FoodChoice	-0.9199999999999997	2.209841	1.5066669999999998	1.046667	1.9666669999999997	0.0
387.5165	1.457	FoodChoice	0.933333	2.796827	0.5133335	0.98	0.046667	0.0
392.5165	1.457	FoodChoice	0.006666000000000061	1.2988309999999998	0.99	0.993333	0.986667	1.0
396.5165	1.457	FoodChoice	0.013333999999999957	1.471843	1.06	1.066667	1.053333	0.0
401.0166	1.457	FoodChoice	-0.033333999999999975	1.268753	1.01	0.993333	1.026667	1.0
407.0165	1.457	FoodChoice	1.913333	1.808821	1.0033334999999999	1.96	0.046667	1.0
413.0165	1.457	FoodChoice	0.9933330000000002	1.8838290000000002	1.4966665000000001	1.9933330000000002	1.0	1.0
419.0165	1.457	FoodChoice	-0.9999999999999998	1.509822	1.4866669999999997	0.986667	1.9866669999999997	0.0
