onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016581	1.255	Hit	5.222222	1.0490000000000002	1	1	0.0
11.01656	1.255	Miss	4.911111	1.39	1	1	1.0
16.01657	1.255	Hit	5.622222	1.205	1	1	0.0
24.016560000000002	1.255	Hit	5.933333	1.0190000000000001	1	1	0.0
32.51656	1.255	Hit	5.466667	0.883	1	1	0.0
39.01656	1.255	CorrectRejection	n/a	1.34	1	0	1.0
43.51656	1.255	CorrectRejection	n/a	1.0070000000000001	1	0	1.0
48.51659	1.255	CorrectRejection	n/a	0.693	1	0	1.0
53.01656	1.255	CorrectRejection	n/a	0.7759999999999999	1	0	1.0
58.51656	1.255	Hit	6.066667	1.194	1	1	0.0
65.51657	1.255	Hit	6.4	2.875	1	1	0.0
72.01658	1.255	Hit	6.066667	0.736	1	1	0.0
82.0166	1.255	Hit	5.888889	0.9440000000000001	1	1	0.0
92.01666999999999	1.255	CorrectRejection	n/a	1.016	1	0	1.0
97.51664	1.255	CorrectRejection	n/a	1.6980000000000002	1	0	1.0
103.0166	1.255	Miss	5.711111	0.8059999999999999	1	1	1.0
107.0166	1.255	CorrectRejection	n/a	0.652	1	0	1.0
113.5166	1.255	CorrectRejection	n/a	0.8809999999999999	1	0	1.0
117.5166	1.255	CorrectRejection	n/a	0.821	1	0	1.0
125.0166	1.255	CorrectRejection	n/a	0.8690000000000001	1	0	1.0
129.0166	1.255	Hit	3.733333	2.105	1	1	0.0
133.0166	1.255	CorrectRejection	n/a	0.745	1	0	1.0
139.0166	1.255	CorrectRejection	n/a	1.367	1	0	1.0
144.0166	1.255	Hit	3.2	1.324	1	1	0.0
151.5166	1.255	CorrectRejection	n/a	1.594	1	0	1.0
156.0166	1.255	Hit	6.288889	1.155	1	1	0.0
162.5166	1.255	CorrectRejection	n/a	0.8029999999999999	1	0	1.0
168.0167	1.255	Miss	5.133333	1.103	1	1	1.0
174.0166	1.255	CorrectRejection	n/a	1.068	1	0	1.0
179.5166	1.255	CorrectRejection	n/a	1.043	1	0	1.0
183.5166	1.255	FalseAlarm	n/a	1.329	1	0	0.0
189.5166	1.255	CorrectRejection	n/a	1.294	1	0	1.0
198.0166	1.255	CorrectRejection	n/a	1.012	1	0	1.0
202.0166	1.255	Hit	6.711111	1.2570000000000001	1	1	0.0
215.0166	1.255	CorrectRejection	n/a	0.91	1	0	1.0
219.5166	1.255	Hit	4.533333	0.899	1	1	0.0
223.5166	1.255	Miss	5.733333	2.483	1	1	1.0
227.5166	1.255	CorrectRejection	n/a	1.088	1	0	1.0
231.5166	1.255	CorrectRejection	n/a	1.099	1	0	1.0
238.0166	1.255	Hit	6.511111	0.9059999999999999	1	1	0.0
242.0165	1.255	CorrectRejection	n/a	1.264	1	0	1.0
247.0165	1.255	CorrectRejection	n/a	1.018	1	0	1.0
253.0166	1.255	Miss	4.688889	2.161	1	1	1.0
259.5166	1.255	CorrectRejection	n/a	0.71	1	0	1.0
269.5166	1.255	CorrectRejection	n/a	0.7559999999999999	1	0	1.0
274.0166	1.255	Hit	4.7555559999999995	0.878	1	1	0.0
280.5166	1.255	Miss	5.155556	1.6640000000000001	1	1	1.0
286.0166	1.255	CorrectRejection	n/a	0.725	1	0	1.0
290.5166	1.255	Hit	9.2	1.227	1	1	0.0
296.0166	1.255	Hit	6.911111	0.919	1	1	0.0
