onset	duration	TRIALTYPE	COHERENCE	RESPONSE_TIME	BUTTON_ORDER	CHOSE_RIGHT
2.0499669999999997	1.064	ColorDots	-0.125	0.660177	2	0.0
5.633205	1.064	ColorDots	0.125	0.729888	2	0.0
9.199878	1.064	ColorDots	0.25	1.037215	2	0.0
14.28321	1.064	ColorDots	1.0	0.806905	2	1.0
23.366557	1.064	ColorDots	2.0	0.567489	2	1.0
28.949857	1.064	ColorDots	1.0	0.603202	2	1.0
33.533190999999995	1.064	ColorDots	0.5	1.08695	2	1.0
40.616524	1.064	ColorDots	0.25	0.9835290000000001	2	1.0
45.183202	1.064	ColorDots	0.5	1.1209120000000001	2	0.0
49.269381	1.064	ColorDots	0.25	1.27075	2	1.0
54.849920999999995	1.064	ColorDots	-0.125	0.9511219999999999	2	0.0
58.935919999999996	1.064	ColorDots	0.25	0.790191	2	0.0
62.499956000000005	1.064	ColorDots	0.25	1.184073	2	0.0
68.066663	1.064	ColorDots	1.0	0.54137	2	1.0
76.649936	1.064	ColorDots	2.0	0.698109	2	1.0
86.73334799999999	1.064	ColorDots	0.0	0.890691	2	0.0
92.29986600000001	1.064	ColorDots	1.0	0.848249	2	1.0
97.883201	1.064	ColorDots	0.5	0.6769189999999999	2	0.0
101.949906	1.064	ColorDots	-0.25	0.673237	2	0.0
106.03321100000001	1.064	ColorDots	-2.0	0.559909	2	0.0
112.616666	1.064	ColorDots	-0.5	0.55545	2	0.0
123.18315700000001	2.5	Missed	0.125	n/a	2	n/a
126.78321499999998	1.064	ColorDots	-0.25	0.628933	2	0.0
132.866632	1.064	ColorDots	-1.0	0.502432	2	0.0
137.95001299999998	1.064	ColorDots	0.0	1.011108	2	0.0
145.5332	1.064	ColorDots	0.25	1.01295	2	1.0
153.116658	1.064	ColorDots	0.0	0.693461	2	0.0
157.20001200000002	1.064	ColorDots	0.0	0.567028	2	0.0
162.283205	1.064	ColorDots	1.0	0.691818	2	1.0
170.866694	1.064	ColorDots	-0.25	0.8434219999999999	2	0.0
174.45003799999998	1.064	ColorDots	1.0	0.9961049999999999	2	1.0
179.033237	1.064	ColorDots	-1.0	0.516824	2	0.0
183.116637	1.064	ColorDots	-0.125	1.107508	2	0.0
187.200016	1.064	ColorDots	0.0	1.259105	2	1.0
190.783197	1.064	ColorDots	-2.0	0.6579470000000001	2	0.0
194.366645	1.064	ColorDots	0.0	0.842477	2	0.0
199.949995	1.064	ColorDots	-0.125	1.3640510000000001	2	0.0
206.016619	1.064	ColorDots	-2.0	0.6214970000000001	2	0.0
210.09993599999999	1.064	ColorDots	0.0	0.8531690000000001	2	0.0
217.683212	1.064	ColorDots	0.0	1.173908	2	1.0
221.26658700000002	1.064	ColorDots	-1.0	0.533464	2	0.0
225.349949	1.064	ColorDots	0.5	1.226165	2	0.0
237.433195	1.064	ColorDots	0.0	1.142847	2	0.0
241.502598	1.064	ColorDots	0.5	1.4295069999999999	2	0.0
245.08319900000004	1.064	ColorDots	0.125	1.389868	2	1.0
250.666614	1.064	ColorDots	-2.0	0.534413	2	0.0
256.249914	1.064	ColorDots	-0.5	0.9232020000000001	2	0.0
261.816592	1.064	ColorDots	0.0	1.12553	2	0.0
267.899858	1.064	ColorDots	-2.0	1.114295	2	0.0
275.46657999999996	1.064	ColorDots	0.25	1.382567	2	0.0
279.049876	1.064	ColorDots	-2.0	0.750165	2	0.0
287.136022	2.5	Missed	-1.0	n/a	2	n/a
293.233221	1.064	ColorDots	1.0	0.6409229999999999	2	1.0
296.80001	1.064	ColorDots	0.0	0.764111	2	0.0
300.383192	1.064	ColorDots	2.0	0.517839	2	1.0
308.966657	1.064	ColorDots	-0.125	0.80443	2	0.0
317.049984	1.064	ColorDots	-0.125	1.429051	2	0.0
322.133264	1.064	ColorDots	-1.0	0.559763	2	0.0
325.716663	1.064	ColorDots	0.5	1.060431	2	1.0
330.302748	1.064	ColorDots	0.0	1.611374	2	0.0
334.883181	1.064	ColorDots	-0.25	0.605931	2	0.0
340.966682	1.064	ColorDots	-2.0	0.532433	2	0.0
346.54986	1.064	ColorDots	-0.5	0.547262	2	0.0
353.134188	1.064	ColorDots	0.25	0.876933	2	0.0
361.216584	1.064	ColorDots	0.5	0.9385399999999999	2	1.0
364.79985	1.064	ColorDots	0.0	0.874293	2	1.0
368.86647200000004	2.5	Missed	0.125	n/a	2	n/a
375.966665	1.064	ColorDots	0.25	1.001428	2	1.0
382.550029	1.064	ColorDots	0.125	0.9390799999999999	2	1.0
386.633212	1.064	ColorDots	-0.5	0.788905	2	0.0
