onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016673	1.255	Miss	5.377778	1.205	0	1	0.0
6.516662999999999	1.255	Hit	2.911111	1.02	0	1	1.0
15.0167	1.255	Hit	4.822222	1.464	0	1	1.0
20.01669	1.255	CorrectRejection	n/a	1.105	0	0	0.0
25.51671	1.255	CorrectRejection	n/a	1.111	0	0	0.0
29.51673	1.255	CorrectRejection	n/a	1.052	0	0	0.0
34.51677	1.255	CorrectRejection	n/a	1.022	0	0	0.0
39.51683	1.255	CorrectRejection	n/a	1.0390000000000001	0	0	0.0
46.0168	1.255	CorrectRejection	n/a	1.03	0	0	0.0
50.01683	1.255	CorrectRejection	n/a	1.213	0	0	0.0
54.016769999999994	1.255	CorrectRejection	n/a	1.17	0	0	0.0
58.51679	1.255	CorrectRejection	n/a	0.815	0	0	0.0
62.516830000000006	1.255	Hit	5.022222	1.641	0	1	1.0
66.51679	1.255	Hit	0.955556	0.7909999999999999	0	1	1.0
79.51674	1.255	Hit	6.2444440000000005	0.7120000000000001	0	1	1.0
84.01683	1.255	CorrectRejection	n/a	0.86	0	0	0.0
94.01683	1.255	CorrectRejection	n/a	1.115	0	0	0.0
99.51683	1.255	CorrectRejection	n/a	1.109	0	0	0.0
104.0168	1.255	Miss	1.6	1.774	0	1	0.0
110.0167	1.255	Hit	2.1333330000000004	1.253	0	1	1.0
115.5168	1.255	CorrectRejection	n/a	0.988	0	0	0.0
124.5168	1.255	CorrectRejection	n/a	1.716	0	0	0.0
128.5168	1.255	CorrectRejection	n/a	1.254	0	0	0.0
136.0168	1.255	Hit	2.8666669999999996	0.735	0	1	1.0
144.5168	1.255	CorrectRejection	n/a	0.9890000000000001	0	0	0.0
151.0168	1.255	CorrectRejection	n/a	0.7759999999999999	0	0	0.0
157.5167	1.255	Hit	1.511111	1.17	0	1	1.0
163.0167	1.255	Hit	8.577778	1.556	0	1	1.0
171.0167	1.255	CorrectRejection	n/a	1.01	0	0	0.0
177.5167	1.255	CorrectRejection	n/a	1.197	0	0	0.0
182.0168	1.255	Hit	1.133333	0.9590000000000001	0	1	1.0
188.5168	1.255	Hit	2.1333330000000004	0.7829999999999999	0	1	1.0
194.0168	1.255	Hit	0.155556	1.2429999999999999	0	1	1.0
204.0168	1.255	Miss	2.111111	1.409	0	1	0.0
210.5168	1.255	Hit	8.577778	1.203	0	1	1.0
216.5168	1.255	CorrectRejection	n/a	1.0859999999999999	0	0	0.0
224.0168	1.255	CorrectRejection	n/a	0.754	0	0	0.0
234.0168	1.255	Hit	5.822222	1.046	0	1	1.0
240.0168	1.255	CorrectRejection	n/a	0.972	0	0	0.0
244.5167	1.255	Miss	3.888889	0.9640000000000001	0	1	0.0
251.0168	1.255	CorrectRejection	n/a	0.787	0	0	0.0
255.0168	1.255	CorrectRejection	n/a	1.04	0	0	0.0
262.0168	1.255	Miss	4.888889	0.8370000000000001	0	1	0.0
268.0168	1.255	CorrectRejection	n/a	1.7369999999999999	0	0	0.0
272.0168	1.255	Hit	6.688889	0.743	0	1	1.0
277.0168	1.255	Hit	5.022222	0.7040000000000001	0	1	1.0
281.0168	1.255	CorrectRejection	n/a	0.951	0	0	0.0
286.5168	1.255	CorrectRejection	n/a	1.014	0	0	0.0
292.0168	1.255	CorrectRejection	n/a	0.978	0	0	0.0
296.0168	1.255	Hit	5.133333	1.048	0	1	1.0
