onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016593	1.255	CorrectRejection	n/a	1.834	1	0	1.0
6.516618	1.255	Miss	7.8	1.177	1	1	1.0
10.51662	1.255	CorrectRejection	n/a	1.3530000000000002	1	0	1.0
17.01664	1.255	CorrectRejection	n/a	1.421	1	0	1.0
25.01662	1.255	Hit	4.711111	1.344	1	1	0.0
35.01662	1.255	Hit	3.066667	1.075	1	1	0.0
39.016659999999995	1.255	Hit	3.733333	1.239	1	1	0.0
46.516659999999995	1.255	CorrectRejection	n/a	1.236	1	0	1.0
54.016619999999996	1.255	CorrectRejection	n/a	1.063	1	0	1.0
58.516619999999996	1.255	Hit	2.511111	1.536	1	1	0.0
63.01665	1.255	CorrectRejection	n/a	1.051	1	0	1.0
67.01671	1.255	CorrectRejection	n/a	1.8630000000000002	1	0	1.0
73.01668000000001	1.255	FalseAlarm	n/a	2.141	1	0	0.0
78.51659000000001	1.255	Hit	4.2444440000000005	0.98	1	1	0.0
91.51661	1.255	Hit	7.222222	1.321	1	1	0.0
96.01661	1.255	CorrectRejection	n/a	1.341	1	0	1.0
102.5166	1.255	CorrectRejection	n/a	0.8959999999999999	1	0	1.0
109.0166	1.255	CorrectRejection	n/a	1.258	1	0	1.0
115.0166	1.255	FalseAlarm	n/a	1.9909999999999999	1	0	0.0
125.0166	1.255	Hit	5.622222	0.972	1	1	0.0
131.5166	1.255	Hit	2.8666669999999996	0.9279999999999999	1	1	0.0
137.0166	1.255	Hit	4.866667	1.147	1	1	0.0
141.0166	1.255	CorrectRejection	n/a	1.784	1	0	1.0
146.5166	1.255	Hit	7.044444	1.197	1	1	0.0
153.0166	1.255	Miss	6.511111	1.0070000000000001	1	1	1.0
158.5167	1.255	Hit	7.555556	0.945	1	1	0.0
163.0166	1.255	Miss	2.8444439999999998	1.249	1	1	1.0
171.5166	1.255	CorrectRejection	n/a	1.3230000000000002	1	0	1.0
175.5166	1.255	CorrectRejection	n/a	1.385	1	0	1.0
182.0167	1.255	CorrectRejection	n/a	2.6489999999999996	1	0	1.0
187.0166	1.255	CorrectRejection	n/a	0.789	1	0	1.0
197.0166	1.255	Hit	3.7111110000000003	0.997	1	1	0.0
201.0166	1.255	Hit	1.3111110000000001	0.789	1	1	0.0
206.0166	1.255	CorrectRejection	n/a	0.971	1	0	1.0
211.5166	1.255	CorrectRejection	n/a	0.924	1	0	1.0
217.5166	1.255	Hit	4.933333	1.199	1	1	0.0
223.0167	1.255	Hit	9.711111	1.379	1	1	0.0
227.0167	3.0	Missed	n/a	n/a	1	0	n/a
236.0166	1.255	Miss	5.688889	1.229	1	1	1.0
241.0166	1.255	CorrectRejection	n/a	1.4140000000000001	1	0	1.0
246.5166	1.255	Hit	5.644444	1.075	1	1	0.0
250.5166	1.255	CorrectRejection	n/a	0.922	1	0	1.0
254.5166	1.255	Hit	2.488889	0.7709999999999999	1	1	0.0
263.0166	1.255	CorrectRejection	n/a	0.99	1	0	1.0
269.0166	1.255	Hit	6.022222	0.907	1	1	0.0
275.5166	1.255	Hit	7.866667	0.9159999999999999	1	1	0.0
282.5166	1.255	CorrectRejection	n/a	1.104	1	0	1.0
287.0166	1.255	Hit	1.7777779999999999	0.981	1	1	0.0
291.0166	1.255	Hit	4.377778	0.963	1	1	0.0
296.0166	1.255	CorrectRejection	n/a	0.94	1	0	1.0
