onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.0166619999999997	1.255	Hit	6.3333330000000005	1.006	1	1	0.0
6.016649	1.255	Hit	5.133333	1.207	1	1	0.0
10.01666	1.255	CorrectRejection	n/a	1.215	1	0	1.0
20.01679	1.255	CorrectRejection	n/a	1.058	1	0	1.0
24.5167	1.255	Hit	7.3333330000000005	0.917	1	1	0.0
32.01664	1.255	Miss	2.1333330000000004	1.61	1	1	1.0
36.016729999999995	1.255	CorrectRejection	n/a	1.149	1	0	1.0
42.51665	1.255	Hit	6.6	1.355	1	1	0.0
49.016729999999995	1.255	Hit	2.733333	1.605	1	1	0.0
55.51675	1.255	Miss	3.2444439999999997	1.39	1	1	1.0
60.51675	1.255	CorrectRejection	n/a	0.948	1	0	1.0
69.51678000000001	1.255	Hit	9.688889	0.857	1	1	0.0
73.51666999999999	1.255	CorrectRejection	n/a	1.463	1	0	1.0
82.01673000000001	1.255	Hit	4.7555559999999995	2.2569999999999997	1	1	0.0
86.51675999999999	1.255	CorrectRejection	n/a	1.569	1	0	1.0
94.51679	1.255	Hit	2.8	1.442	1	1	0.0
101.0168	1.255	Hit	1.7777779999999999	0.902	1	1	0.0
105.5166	1.255	Hit	4.177778	2.411	1	1	0.0
112.0168	1.255	Hit	4.4	1.3559999999999999	1	1	0.0
116.0167	1.255	Hit	8.577778	0.985	1	1	0.0
120.0166	1.255	CorrectRejection	n/a	0.8740000000000001	1	0	1.0
126.0168	1.255	CorrectRejection	n/a	1.439	1	0	1.0
139.0167	1.255	CorrectRejection	n/a	2.133	1	0	1.0
144.5167	1.255	Hit	8.533333	2.041	1	1	0.0
148.5166	1.255	Hit	0.577778	0.899	1	1	0.0
156.0167	1.255	Hit	4.533333	1.422	1	1	0.0
160.5167	1.255	CorrectRejection	n/a	0.79	1	0	1.0
166.0167	1.255	Hit	3.644444	0.968	1	1	0.0
170.0166	1.255	CorrectRejection	n/a	1.012	1	0	1.0
175.5168	1.255	Hit	0.911111	1.291	1	1	0.0
180.0167	1.255	CorrectRejection	n/a	1.675	1	0	1.0
190.0168	1.255	Miss	5.088889	1.3259999999999998	1	1	1.0
194.0167	1.255	CorrectRejection	n/a	0.963	1	0	1.0
200.0167	1.255	Hit	8.355556	0.852	1	1	0.0
206.5167	1.255	Hit	1.466667	0.922	1	1	0.0
210.5167	1.255	Hit	3.8666669999999996	1.344	1	1	0.0
217.0168	1.255	CorrectRejection	n/a	1.6440000000000001	1	0	1.0
222.5168	1.255	Hit	7.8	0.82	1	1	0.0
227.5167	1.255	FalseAlarm	n/a	1.459	1	0	0.0
234.5167	1.255	CorrectRejection	n/a	1.026	1	0	1.0
239.5167	1.255	Hit	4.844444	1.2890000000000001	1	1	0.0
245.0168	1.255	CorrectRejection	n/a	1.052	1	0	1.0
251.0167	1.255	Hit	3.511111	1.004	1	1	0.0
257.0167	1.255	Hit	5.688889	1.053	1	1	0.0
265.5166	1.255	CorrectRejection	n/a	1.014	1	0	1.0
271.0168	1.255	Hit	9.777778	0.8959999999999999	1	1	0.0
275.5166	1.255	CorrectRejection	n/a	0.924	1	0	1.0
285.5168	1.255	FalseAlarm	n/a	0.9670000000000001	1	0	0.0
291.0167	1.255	CorrectRejection	n/a	1.3559999999999999	1	0	1.0
296.0167	1.255	CorrectRejection	n/a	0.8590000000000001	1	0	1.0
