onset	duration	TRIALTYPE	LIKING_RATING	RESPONSE_TIME	OLD_ON_LEFT	ITEM_ISOLD	CHOSE_RIGHT
2.016636	1.255	CorrectRejection	n/a	1.695	0	0	0.0
6.516567	1.255	Miss	1.155556	2.115	0	1	0.0
10.51662	1.255	Hit	0.8	1.4	0	1	1.0
17.01661	1.255	Miss	0.511111	1.212	0	1	0.0
25.016679999999997	1.255	FalseAlarm	n/a	1.063	0	0	1.0
35.01662	1.255	CorrectRejection	n/a	1.3559999999999999	0	0	0.0
39.0166	1.255	Miss	1.088889	1.238	0	1	0.0
46.51663	1.255	Miss	1.0	1.415	0	1	0.0
54.01664	1.255	CorrectRejection	n/a	1.197	0	0	0.0
58.51664	1.255	Miss	0.42222200000000004	1.128	0	1	0.0
63.01668000000001	1.255	Hit	3.0	0.9109999999999999	0	1	1.0
67.0166	1.255	Hit	8.577778	0.981	0	1	1.0
73.01671	1.255	CorrectRejection	n/a	0.899	0	0	0.0
78.51666	1.255	Hit	6.844444	1.431	0	1	1.0
91.51661999999999	1.255	CorrectRejection	n/a	1.704	0	0	0.0
96.01664	1.255	FalseAlarm	n/a	2.218	0	0	1.0
102.5167	1.255	FalseAlarm	n/a	2.113	0	0	1.0
109.0167	1.255	CorrectRejection	n/a	1.2890000000000001	0	0	0.0
115.0167	1.255	Miss	1.444444	1.464	0	1	0.0
125.0167	1.255	CorrectRejection	n/a	1.345	0	0	0.0
131.5167	1.255	Miss	1.133333	1.194	0	1	0.0
137.0165	1.255	Hit	1.177778	0.872	0	1	1.0
141.0167	1.255	FalseAlarm	n/a	1.127	0	0	1.0
146.5166	1.255	CorrectRejection	n/a	1.307	0	0	0.0
153.0166	1.255	Miss	3.1333330000000004	1.485	0	1	0.0
158.5166	1.255	Hit	3.644444	0.8109999999999999	0	1	1.0
163.0167	1.255	Hit	9.755556	1.0490000000000002	0	1	1.0
171.5167	1.255	Miss	0.911111	1.0070000000000001	0	1	0.0
175.5167	1.255	Miss	1.222222	2.622	0	1	0.0
182.0166	1.255	Hit	1.0444440000000002	2.231	0	1	1.0
187.0166	1.255	CorrectRejection	n/a	1.42	0	0	0.0
197.0167	1.255	FalseAlarm	n/a	1.025	0	0	1.0
201.0167	1.255	Hit	1.8666669999999999	1.77	0	1	1.0
206.0166	1.255	Miss	0.8444440000000001	1.685	0	1	0.0
211.5166	1.255	CorrectRejection	n/a	2.079	0	0	0.0
217.5167	1.255	Hit	0.911111	2.185	0	1	1.0
223.0167	1.255	FalseAlarm	n/a	0.8440000000000001	0	0	1.0
227.0167	1.255	CorrectRejection	n/a	1.025	0	0	0.0
236.0166	1.255	FalseAlarm	n/a	1.147	0	0	1.0
241.0167	1.255	FalseAlarm	n/a	1.092	0	0	1.0
246.5167	1.255	CorrectRejection	n/a	1.2109999999999999	0	0	0.0
250.5166	1.255	FalseAlarm	n/a	2.2769999999999997	0	0	1.0
254.5165	1.255	CorrectRejection	n/a	1.349	0	0	0.0
263.0167	1.255	CorrectRejection	n/a	1.215	0	0	0.0
269.0167	1.255	Hit	2.177778	1.202	0	1	1.0
275.5165	1.255	Hit	1.488889	1.349	0	1	1.0
282.5167	1.255	FalseAlarm	n/a	1.2690000000000001	0	0	1.0
287.0166	1.255	Hit	1.555556	0.925	0	1	1.0
291.0167	1.255	Miss	1.6444439999999998	1.025	0	1	0.0
296.0167	1.255	FalseAlarm	n/a	1.171	0	0	1.0
